city,year,month,day,CO,NO2,O3,SO2
Houston,2013,6,164,0.2645,13.75,0.0265,1.05
Houston,2013,6,165,0.35625,14,0.037,1.2
Houston,2013,6,166,0.20550000000000002,9,0.0285,1.45
Houston,2013,6,167,0.1685,7.1,0.0195,0.6
Houston,2013,6,168,0.2495,5.8,0.0245,1.1749999999999998
Houston,2013,6,169,0.28925,13.35,0.025500000000000002,4.675
Houston,2013,6,170,0.34450000000000003,14.3,0.023,2.275
Houston,2013,6,171,0.268,10.5,0.0195,1.225
Houston,2013,6,172,0.249,13.35,0.0205,0.1
Houston,2013,6,173,0.223,11.3,0.0205,-0.1
Houston,2013,6,174,0.19,7.8,0.020499999999999997,0.25
Houston,2013,6,175,0.24475000000000002,14,0.0245,0.225
Houston,2013,6,176,0.22825,12,0.02,0.2
Houston,2013,6,177,0.21850000000000003,10.65,0.024,0.25
Houston,2013,6,178,0.2595,14.600000000000001,0.032,1.7
Houston,2013,6,179,0.242,12.05,0.054,4.925
Houston,2013,6,180,0.2415,11.2,0.056999999999999995,34.7
Houston,2013,6,181,0.2605,22.2,0.0635,10.15
Houston,2013,7,182,0.37475,23.450000000000003,0.049,21.525
Houston,2013,7,183,0.459,40.4,0.054,7.1
Houston,2013,7,184,0.391125,20.025,0.0665,6.85
Houston,2013,7,185,0.503,39.2,0.07100000000000001,3.4
Houston,2013,7,186,0.628,37.45,0.07300000000000001,1.15
Houston,2013,7,187,0.28400000000000003,19.1,0.046,0.725
Houston,2013,7,188,0.19825,9.55,0.025500000000000002,-1.3877787807814457e-17
Houston,2013,7,189,0.301,21.75,0.0245,0.22499999999999998
Houston,2013,7,190,0.2875,15.95,0.0295,0.525
Houston,2013,7,191,0.2725,14.05,0.026000000000000002,1.15
Houston,2013,7,192,0.27225,14.25,0.0345,5.8
Houston,2013,7,193,0.23375,13.7,0.057,9.924999999999999
Houston,2013,7,194,0.23775000000000002,14.1,0.0655,0.5
Houston,2013,7,195,0.21575,11.100000000000001,0.0325,4.75
Houston,2013,7,196,0.31425000000000003,24.9,0.031,0.5750000000000001
Houston,2013,7,197,0.23075,21.5,0.033,0.6
Houston,2013,7,198,0.23225,24.549999999999997,0.0225,0.3
Houston,2013,7,199,0.31174999999999997,19.8,0.042,0.7
Houston,2013,7,200,0.40625,36.5,0.0285,1.6
Houston,2013,7,201,0.444,28.3,0.035500000000000004,0.275
Houston,2013,7,202,0.168,8.45,0.023,0.5
Houston,2013,7,203,0.24525000000000002,10.35,0.0175,0.47500000000000003
Houston,2013,7,204,0.32325,11.8,0.019999999999999997,0.425
Houston,2013,7,205,0.26975,9.3,0.025500000000000002,6.15
Houston,2013,7,206,0.30625,14.55,0.0495,1.5
Houston,2013,7,207,0.26875,12.2,0.0215,1.5999999999999999
Houston,2013,7,208,0.34650000000000003,17.65,0.032,0.4
Houston,2013,7,209,0.3825,15,0.0195,2.4499999999999997
Houston,2013,7,210,0.24875,13.5,0.018500000000000003,0.375
Houston,2013,7,211,0.27975,11.350000000000001,0.019999999999999997,0.35000000000000003
Houston,2013,7,212,0.27225,11.85,0.0305,3.925
Houston,2013,8,213,0.3045,12.649999999999999,0.062,1.7750000000000001
Houston,2013,8,214,0.2615,11.350000000000001,0.027,2.075
Houston,2013,8,215,0.23625000000000002,11,0.0225,1.2
Houston,2013,8,216,0.2,4.6,0.025,0.8
Houston,2013,8,217,0.1705,9.649999999999999,0.0225,2.975
Houston,2013,8,218,0.2855,7.75,0.0195,1.15
Houston,2013,8,219,0.2225,7.699999999999999,0.020499999999999997,2.3249999999999997
Houston,2013,8,220,0.34750000000000003,12.35,0.023,0.325
Houston,2013,8,221,0.35975,11.95,0.0485,0.5750000000000001
Houston,2013,8,222,0.45,25,0.039,0.15
Houston,2013,8,223,0.35,14.6,0.038,0.65
Houston,2013,8,224,0.25,13.2,0.031,0.85
Houston,2013,8,225,0.3,9.4,0.032,3
Houston,2013,8,226,0.25,21.3,0.038,0.8
Houston,2013,8,227,0.29225,24.15,0.037000000000000005,3.875
Houston,2013,8,228,0.58725,34.15,0.07350000000000001,0.8999999999999999
Houston,2013,8,229,0.5205,28.6,0.05,-0.15000000000000002
Houston,2013,8,230,0.42100000000000004,23.8,0.052,-0.2
Houston,2013,8,231,0.6065,28.4,0.0605,0.85
Houston,2013,8,232,0.42025,32.1,0.033,0.6
Houston,2013,8,233,0.46825,24.05,0.041999999999999996,1.5
Houston,2013,8,234,0.3415,21.4,0.0385,0.32499999999999996
Houston,2013,8,235,0.36575,23.35,0.054,1.5
Houston,2013,8,236,0.305,26.55,0.043,2.5
Houston,2013,8,237,0.1585,10.100000000000001,0.026,0.6499999999999999
Houston,2013,8,238,0.202,17.9,0.0195,0.275
Houston,2013,8,239,0.44175,24.8,0.038,0.575
Houston,2013,8,240,0.80925,31.8,0.0645,0.75
Houston,2013,8,241,0.458,35.2,0.0635,1.425
Houston,2013,8,242,0.3795,29.700000000000003,0.055,0.9
Houston,2013,8,243,0.34575,26.75,0.056,3.45
Houston,2013,9,244,0.276,15.95,0.034,2.15
Houston,2013,9,245,0.226,11.25,0.0315,1.525
Houston,2013,9,246,0.40800000000000003,18,0.0405,1.7
Houston,2013,9,247,0.37825,17.6,0.037000000000000005,0.175
Houston,2013,9,248,0.38125,22,0.036000000000000004,0.375
Houston,2013,9,249,0.45,18.7,0.0315,2.025
Houston,2013,9,250,0.34175,16.8,0.025,2
Houston,2013,9,251,0.2395,16.05,0.0325,1.5
Houston,2013,9,252,0.38125,23.85,0.038000000000000006,0.45
Houston,2013,9,253,0.499,27.049999999999997,0.036500000000000005,0.325
Houston,2013,9,254,0.4105,26.25,0.042499999999999996,1.625
Houston,2013,9,255,0.35175,22.05,0.048,1.575
Houston,2013,9,256,0.64125,27.7,0.056999999999999995,3.25
Houston,2013,9,257,0.354,23.25,0.051000000000000004,1.675
Houston,2013,9,258,0.373,22.700000000000003,0.023,0.675
Houston,2013,9,259,0.3035,23.65,0.025,0.75
Houston,2013,9,260,0.322,21.8,0.0325,0.8250000000000001
Houston,2013,9,261,0.40525,26.3,0.035500000000000004,1.075
Houston,2013,9,262,0.29675,17.2,0.0195,-0.125
Houston,2013,9,263,0.351,16.7,0.0135,-0.2
Houston,2013,9,264,0.2255,12.350000000000001,0.023,7.2
Houston,2013,9,265,0.20900000000000002,14.55,0.0335,21.975
Houston,2013,9,266,0.2405,24.3,0.054000000000000006,3.7
Houston,2013,9,267,0.79725,32.35,0.038,3.05
Houston,2013,9,268,0.96075,46.65,0.08199999999999999,1
Houston,2013,9,269,0.77425,39.75,0.0605,0.825
Houston,2013,9,270,0.40449999999999997,31.299999999999997,0.05,-6.938893903907228e-18
Houston,2013,9,271,0.275,13.85,0.0405,-0.05
Houston,2013,9,272,0.2625,11.7,0.023,0.049999999999999996
Houston,2013,9,273,0.37,19.25,0.0275,0.05
Houston,2013,10,274,0.28500000000000003,20,0.025,0.025
Houston,2013,10,275,0.318,23.95,0.0225,0.125
Houston,2013,10,276,0.4275,21.4,0.02,0
Houston,2013,10,277,0.734,22.95,0.025,0.025
Houston,2013,10,278,0.4,17.35,0.043,1.325
Houston,2013,10,279,0.3155,31.25,0.0335,0.7000000000000001
Houston,2013,10,280,0.93475,49.150000000000006,0.0455,2.5749999999999997
Houston,2013,10,281,1.08,48.35,0.069,5.6000000000000005
Houston,2013,10,282,0.8634999999999999,38.8,0.058499999999999996,1.1
Houston,2013,10,283,0.80575,41,0.044,0.7
Houston,2013,10,284,0.39225,29.9,0.0315,0.15000000000000002
Houston,2013,10,285,0.501,22,0.017,0.025
Houston,2013,10,286,0.32025000000000003,17.85,0.013000000000000001,1.0250000000000001
Houston,2013,10,287,0.33375,20.200000000000003,0.031,0.25
Houston,2013,10,288,0.47125,31.950000000000003,0.035500000000000004,0.22499999999999998
Houston,2013,10,289,0.333,24.3,0.0085,0.075
Houston,2013,10,290,0.28575,26.85,0.033,14.049999999999999
Houston,2013,10,291,0.29625,26.2,0.0275,2.975
Houston,2013,10,292,0.30075,26.9,0.028999999999999998,0.22499999999999998
Houston,2013,10,293,0.42500000000000004,25.15,0.041999999999999996,0.8
Houston,2013,10,294,0.4435,36,0.03,1.325
Houston,2013,10,295,0.651,38.15,0.0285,0.3
Houston,2013,10,296,1.08075,59.5,0.032,9.9
Houston,2013,10,297,0.9329999999999999,56.9,0.055499999999999994,3.1500000000000004
Houston,2013,10,298,0.7475,38.7,0.043,3.4
Houston,2013,10,299,0.4345,33.6,0.045,3.475
Houston,2013,10,300,0.37025,22.5,0.0295,9.55
Houston,2013,10,301,0.4385,38.3,0.035,0.125
Houston,2013,10,302,0.3355,28.450000000000003,0.032,0.09999999999999998
Houston,2013,10,303,0.2245,15.399999999999999,0.023,0.1
Houston,2013,10,304,0.4225,22.549999999999997,0.0145,0
Houston,2013,11,305,0.8604999999999999,46.2,0.037500000000000006,0.075
Houston,2013,11,306,0.29875,29.85,0.032,0.1
Houston,2013,11,307,0.271,21.25,0.035500000000000004,1.55
Houston,2013,11,308,0.29975,30.1,0.033,1.7999999999999998
Houston,2013,11,309,0.25925,24.549999999999997,0.033,0.15
Houston,2013,11,310,0.30925,23.1,0.0245,-0.125
Houston,2013,11,311,0.2015,19.200000000000003,0.025500000000000002,13.9
Houston,2013,11,312,0.65825,34.85,0.0295,7.425
Houston,2013,11,313,0.47925,31.65,0.0385,5.5249999999999995
Houston,2013,11,314,0.4475,33.7,0.0305,9.225
Houston,2013,11,315,0.8,40.4,0.035,11.275
Houston,2013,11,316,0.5345,26.200000000000003,0.024,6.425
Houston,2013,11,317,0.404,33.65,0.0245,9.725
Houston,2013,11,318,0.47250000000000003,36.599999999999994,0.028999999999999998,5.1
Houston,2013,11,319,0.34525,30,0.028999999999999998,0.65
Houston,2013,11,320,0.28250000000000003,23.75,0.024,-0.02500000000000001
Houston,2013,11,321,0.21450000000000002,12.399999999999999,0.016,1.1
Houston,2013,11,322,0.27425,24.25,0.024,2.375
Houston,2013,11,323,0.3005,32.45,0.0325,3.25
Houston,2013,11,324,0.29175,32.2,0.033,4.375
Houston,2013,11,325,0.24325000000000002,21.950000000000003,0.0245,0.2
Houston,2013,11,326,0.21600000000000003,16.95,0.014499999999999999,-0.025
Houston,2013,11,327,0.20775000000000002,7.3,0.0195,4.975
Houston,2013,11,328,0.19925,7.6499999999999995,0.0215,7.0249999999999995
Houston,2013,11,329,0.125,20,0.014499999999999999,0.2
Houston,2013,11,330,0.1505,21.65,0.012,0.09999999999999999
Houston,2013,11,331,0.43875000000000003,35.45,0.0225,0.9
Houston,2013,11,332,0.4815,25.05,0.025500000000000002,2.425
Houston,2013,11,333,0.3165,31.299999999999997,0.031,8.275
Houston,2013,11,334,0.49724999999999997,36.599999999999994,0.035500000000000004,5.025
Houston,2013,12,335,0.2235,26.1,0.034,0.3
Houston,2013,12,336,0.2985,22.15,0.020499999999999997,12.125
Houston,2013,12,337,0.29925,21.25,0.025,1.6500000000000001
Houston,2013,12,338,0.254,19.25,0.0205,0.024999999999999994
Houston,2013,12,339,0.31174999999999997,18,0.010499999999999999,0.55
Houston,2013,12,340,0.1535,10.899999999999999,0.010499999999999999,0.05
Houston,2013,12,341,0.156,13.6,0.0125,2.1999999999999997
Houston,2013,12,342,0.1905,13.3,0.0095,8.85
Houston,2013,12,343,0.189,12,0.009,7.625
Houston,2013,12,344,0.28375,29.8,0.020999999999999998,5.2
Houston,2013,12,345,0.42275,36.2,0.0075,9.625
Houston,2013,12,346,0.46975,31.15,0.0215,12.200000000000001
Houston,2013,12,347,0.5762499999999999,30.45,0.01,4.699999999999999
Houston,2013,12,348,0.51275,24.1,0.0185,0.375
Houston,2013,12,349,1.19625,35,0.028,0.725
Houston,2013,12,350,1.7875,54.099999999999994,0.025500000000000002,8.425
Houston,2013,12,351,1.621,65.05,0.0235,1.7
Houston,2013,12,352,1.208,46,0.032,2.05
Houston,2013,12,353,0.33725,25.25,0.026000000000000002,0.125
Houston,2013,12,354,0.2835,18.85,0.019999999999999997,-0.025
Houston,2013,12,355,1.31975,18.95,0.0165,0.5
Houston,2013,12,356,1.3399999999999999,29.5,0.008,0.425
Houston,2013,12,357,0.311,32.65,0.0195,2.25
Houston,2013,12,358,0.6025,31.400000000000002,0.025500000000000002,7.1
Houston,2013,12,359,0.9475,31.65,0.0315,3.775
Houston,2013,12,360,0.3785,36.3,0.0295,6.525
Houston,2013,12,361,0.41100000000000003,36.1,0.0235,10.575
Houston,2013,12,362,0.91275,41.849999999999994,0.023,10.6
Houston,2013,12,363,0.7195,42.15,0.033,25.025
Houston,2013,12,364,0.2565,22.7,0.009999999999999998,2.175
Houston,2013,12,365,0.41100000000000003,29.45,0.009999999999999998,4.45
Houston,2014,1,1,0.293,24.1,0.023,3.025
Houston,2014,1,2,0.25775000000000003,24.3,0.020999999999999998,0.35
Houston,2014,1,3,0.3105,28.6,0.023,7.175
Houston,2014,1,4,0.2605,27.15,0.035500000000000004,0.25
Houston,2014,1,5,0.15000000000000002,12.65,0.03,0.675
Houston,2014,1,6,0.12,16.7,0.029,1.9
Houston,2014,1,7,0.53475,38.75,0.0315,4.125
Houston,2014,1,8,0.19425,17.200000000000003,0.0305,0.525
Houston,2014,1,9,0.26125,30.9,0.0285,0.025
Houston,2014,1,10,0.2945,28.05,0.0185,0.025
Houston,2014,1,11,1.17675,45.6,0.0335,0.775
Houston,2014,1,12,1.51875,38.45,0.038000000000000006,2.825
Houston,2014,1,13,0.26025,33.1,0.0295,0.15
Houston,2014,1,14,1.155,43.4,0.0295,7.4
Houston,2014,1,15,0.84375,44.15,0.03,1.7249999999999999
Houston,2014,1,16,0.9285,47.7,0.032,11.45
Houston,2014,1,17,0.83475,47.05,0.0315,0.65
Houston,2014,1,18,0.7255,39,0.036,1.15
Houston,2014,1,19,0.46900000000000003,34.2,0.034,0
Houston,2014,1,20,0.5065,46.8,0.026,0.9
Houston,2014,1,21,0.31425000000000003,40.85,0.033,0.42500000000000004
Houston,2014,1,22,0.58625,44.3,0.037000000000000005,1.45
Houston,2014,1,23,0.34675,31.75,0.028,1.75
Houston,2014,1,24,0.32775,28.8,0.028,0.725
Houston,2014,1,25,0.5805,40.95,0.024,0.7
Houston,2014,1,26,0.327,22.5,0.0385,2.725
Houston,2014,1,27,0.424,26.700000000000003,0.031,0.7999999999999999
Houston,2014,1,28,0.16725,22.8,0.0295,1.225
Houston,2014,1,29,0.29625,37.650000000000006,0.025,4.325
Houston,2014,1,30,0.37825,38.150000000000006,0.0315,2.525
Houston,2014,1,31,0.30075,26.65,0.032,-0.07500000000000001
Houston,2014,2,32,0.23725000000000002,14.7,0.0285,-0.05
Houston,2014,2,33,0.20725000000000002,11.75,0.016,-0.05
Houston,2014,2,34,0.15525,16.3,0.017,11.9
Houston,2014,2,35,0.3225,24.85,0.0125,5.35
Houston,2014,2,36,0.279,18.700000000000003,0.0285,1.5
Houston,2014,2,37,0.1535,14.2,0.0225,0.9
Houston,2014,2,38,0.1905,17.2,0.0175,0.8
Houston,2014,2,39,0.35275,33.65,0.0235,4.75
Houston,2014,2,40,0.27749999999999997,24.65,0.022,2.6999999999999997
Houston,2014,2,41,0.45475,25.799999999999997,0.0175,-0.07500000000000001
Houston,2014,2,42,0.16,14.95,0.023,0.35
Houston,2014,2,43,0.5715,37.849999999999994,0.027999999999999997,0.85
Houston,2014,2,44,1.4015,59.75,0.0365,2.45
Houston,2014,2,45,0.514,39.85,0.0365,0.8250000000000001
Houston,2014,2,46,0.2915,41.7,0.03949999999999999,4
Houston,2014,2,47,0.23875000000000002,21.8,0.035,0.675
Houston,2014,2,48,0.294,29.85,0.0275,0.07500000000000001
Houston,2014,2,49,0.31225,16.35,0.025500000000000002,-0.275
Houston,2014,2,50,0.3255,25,0.025500000000000002,-0.275
Houston,2014,2,51,0.372,29.4,0.0315,-0.17500000000000002
Houston,2014,2,52,0.379,35.35,0.037000000000000005,4.225
Houston,2014,2,53,0.50075,35,0.041999999999999996,0.575
Houston,2014,2,54,0.8,35.8,0.028,0.5
Houston,2014,2,55,0.50425,20.65,0.019999999999999997,0.27499999999999997
Houston,2014,2,56,0.28525,25.45,0.0175,-0.07500000000000001
Houston,2014,2,57,0.247,17.15,0.025,0.15
Houston,2014,2,58,0.22925,27.049999999999997,0.035,5.325
Houston,2014,2,59,0.252,24.8,0.024,0.125
Houston,2014,3,60,0.17925000000000002,12.3,0.027000000000000003,-0.125
Houston,2014,3,61,0.20850000000000002,9.2,0.024,-0.1
Houston,2014,3,62,0.154,10.5,0.026000000000000002,1.075
Houston,2014,3,63,0.21400000000000002,21.4,0.0185,1.45
Houston,2014,3,64,0.30125,22.6,0.014,4.425
Houston,2014,3,65,0.39975,46.25,0.038,1.1
Houston,2014,3,66,0.86,44.95,0.041,1.125
Houston,2014,3,67,0.31625000000000003,24.8,0.034,1.125
Houston,2014,3,68,0.37124999999999997,21.85,0.0135,0.3
Houston,2014,3,69,0.3625,38.85,0.037500000000000006,4.425
Houston,2014,3,70,0.48725,37,0.034,3.275
Houston,2014,3,71,0.17400000000000002,21.4,0.038,0.225
Houston,2014,3,72,0.4145,39.45,0.042499999999999996,4.35
Houston,2014,3,73,0.4265,39.75,0.037500000000000006,0.8
Houston,2014,3,74,0.269,22.700000000000003,0.026500000000000003,0
Houston,2014,3,75,0.19975,11.05,0.0305,0.15
Houston,2014,3,76,0.46399999999999997,45.45,0.0395,0.4
Houston,2014,3,77,0.3175,36.4,0.0465,0.125
Houston,2014,3,78,0.539,43.2,0.036,1.325
Houston,2014,3,79,0.2,31,0.068,5.5
Houston,2014,3,80,0.2,12.6,0.05,0.15000000000000002
Houston,2014,3,81,0.25,14.4,0.036,0.05
Houston,2014,3,82,0.2,15.9,0.026,3.25
Houston,2014,3,83,0.77225,42.95,0.024,3.1750000000000003
Houston,2014,3,84,0.6479999999999999,31.65,0.046,2.1
Houston,2014,3,85,0.29275,34.8,0.0385,1.25
Houston,2014,3,86,0.21200000000000002,16.1,0.0375,0.05
Houston,2014,3,87,0.2645,32.7,0.024,0.15000000000000002
Houston,2014,3,88,0.4135,31,0.038,5.275
Houston,2014,3,89,0.42000000000000004,32.7,0.0435,1.35
Houston,2014,3,90,0.23975000000000002,30.099999999999998,0.039,-0.1
Houston,2014,4,91,0.241,23.6,0.0275,-0.175
Houston,2014,4,92,0.21200000000000002,13.200000000000001,0.020999999999999998,-0.025
Houston,2014,4,93,0.2585,18.1,0.018000000000000002,-0.05
Houston,2014,4,94,0.21000000000000002,20.6,0.044,2.075
Houston,2014,4,95,0.1865,17.6,0.041499999999999995,1.45
Houston,2014,4,96,0.24225000000000002,18,0.020999999999999998,0.575
Houston,2014,4,97,0.166,18.55,0.0445,0.175
Houston,2014,4,98,0.34675,44.2,0.045,0.025
Houston,2014,4,99,0.945,54.5,0.054000000000000006,4.425
Houston,2014,4,100,0.27325,21.65,0.047,-0.05
Houston,2014,4,101,0.228,30.599999999999998,0.039,-0.15000000000000002
Houston,2014,4,102,0.1525,11.3,0.040499999999999994,-0.025
Houston,2014,4,103,0.19775,8.25,0.028,0.1
Houston,2014,4,104,0.2635,16.65,0.0295,0.09999999999999999
Houston,2014,4,105,0.28925,34,0.045,0.675
Houston,2014,4,106,0.2965,40.65,0.046,1.9500000000000002
Houston,2014,4,107,0.24325000000000002,32,0.044,3.175
Houston,2014,4,108,0.5307499999999999,36.7,0.0485,1.8
Houston,2014,4,109,0.53075,35.7,0.0465,2.125
Houston,2014,4,110,0.20550000000000002,15.15,0.054,1.6
Houston,2014,4,111,0.28175,29.450000000000003,0.0385,-0.05
Houston,2014,4,112,0.21925,22.15,0.047,0.25
Houston,2014,4,113,0.4485,24.05,0.0375,0.25
Houston,2014,4,114,0.23925000000000002,19.5,0.0275,0.05000000000000001
Houston,2014,4,115,0.2575,19.25,0.059,2.05
Houston,2014,4,116,0.20525000000000002,9.45,0.0245,0.1
Houston,2014,4,117,0.20450000000000002,5.300000000000001,0.027,0.3
Houston,2014,4,118,0.34425,19.9,0.0615,0.775
Houston,2014,4,119,0.39575,34.95,0.0535,1.025
Houston,2014,4,120,0.25925000000000004,30.55,0.046,1.5
Houston,2014,5,121,0.39,43.55,0.0475,6
Houston,2014,5,122,0.41175,47.900000000000006,0.055999999999999994,6.375
Houston,2014,5,123,0.25475000000000003,23.799999999999997,0.057999999999999996,8.850000000000001
Houston,2014,5,124,0.19125,21.5,0.0595,6.025
Houston,2014,5,125,0.22475,24.15,0.054,0.6
Houston,2014,5,126,0.27,23.55,0.0465,0.075
Houston,2014,5,127,0.18375,19.15,0.031,0.1
Houston,2014,5,128,0.20550000000000002,10.95,0.022,0.12499999999999999
Houston,2014,5,129,0.36524999999999996,36.65,0.020499999999999997,0.1
Houston,2014,5,130,0.3725,32.3,0.029,0.125
Houston,2014,5,131,0.164,5.65,0.023,0.275
Houston,2014,5,132,0.21600000000000003,10.75,0.039,0.30000000000000004
Houston,2014,5,133,0.19325,15.15,0.041999999999999996,0.625
Houston,2014,5,134,0.197,25.45,0.0415,0.325
Houston,2014,5,135,0.878,39.45,0.054000000000000006,5.575
Houston,2014,5,136,0.25425,33.05,0.05,5.65
Houston,2014,5,137,0.17725000000000002,20.900000000000002,0.052,0.225
Houston,2014,5,138,0.22325,16.5,0.051500000000000004,0.025
Houston,2014,5,139,0.21650000000000003,20.4,0.0445,0
Houston,2014,5,140,0.21975,22.200000000000003,0.034,0
Houston,2014,5,141,0.246,22.700000000000003,0.035,0.025
Houston,2014,5,142,0.2395,20.25,0.0335,0.025
Houston,2014,5,143,0.25725,25.6,0.0325,0.024999999999999994
Houston,2014,5,144,0.2335,17.75,0.028999999999999998,-0.07500000000000001
Houston,2014,5,145,0.1975,9.55,0.0335,0.125
Houston,2014,5,146,0.24125000000000002,15.2,0.0245,0.325
Houston,2014,5,147,0.29675,32.900000000000006,0.052500000000000005,0.025
Houston,2014,5,148,0.35275,33.1,0.0495,0.39999999999999997
Houston,2014,5,149,0.441,28.6,0.055499999999999994,0.45
Houston,2014,5,150,0.35425,31.45,0.057499999999999996,0.75
Houston,2014,5,151,0.5235,27,0.054,0.075
Houston,2014,6,152,0.4095,22.9,0.035,0.39999999999999997
Houston,2014,6,153,0.2225,16.15,0.027000000000000003,0.4
Houston,2014,6,154,0.23525000000000001,20.05,0.0235,0.35
Houston,2014,6,155,0.3245,19.6,0.024,0.3
Houston,2014,6,156,0.357,16.3,0.017,0.35
Houston,2014,6,157,0.26425,14.8,0.0195,0.35
Houston,2014,6,158,0.22625,10.45,0.02,-0.025
Houston,2014,6,159,0.137,7.75,0.021,0.35
Houston,2014,6,160,0.2285,25.7,0.011,-0.05
Houston,2014,6,161,0.406,36,0.047,0.049999999999999996
Houston,2014,6,162,0.60075,43.55,0.0465,0.6
Houston,2014,6,163,0.26175,10.6,0.0175,0.525
Houston,2014,6,164,0.26025,22.5,0.0325,0.5
Houston,2014,6,165,0.257,20.15,0.028499999999999998,0.12499999999999999
Houston,2014,6,166,0.19025,7.050000000000001,0.02,0.42500000000000004
Houston,2014,6,167,0.21250000000000002,11.5,0.0175,0.35
Houston,2014,6,168,0.221,12.25,0.0185,0.27499999999999997
Houston,2014,6,169,0.20700000000000002,14.7,0.014,0.25
Houston,2014,6,170,0.20425000000000001,12.649999999999999,0.028,0.325
Houston,2014,6,171,0.2795,20.6,0.0315,0.225
Houston,2014,6,172,0.26425,17.05,0.025500000000000002,-6.938893903907228e-18
Houston,2014,6,173,0.18925,7.4,0.018000000000000002,0.22499999999999998
Houston,2014,6,174,0.251,18,0.015,0.325
Houston,2014,6,175,0.374,30.599999999999998,0.0155,0.32499999999999996
Houston,2014,6,176,0.32875,23.5,0.011,0.27499999999999997
Houston,2014,6,177,0.28125,19.200000000000003,0.0155,0.25
Houston,2014,6,178,0.19975,11.149999999999999,0.017,0.325
Houston,2014,6,179,0.194,7.050000000000001,0.013,0.2
Houston,2014,6,180,0.19175,6.300000000000001,0.016,0.425
Houston,2014,6,181,0.26125,10.149999999999999,0.0165,0.39999999999999997
Houston,2014,7,182,0.24225000000000002,15.55,0.0215,0.5
Houston,2014,7,183,0.35125,15.4,0.034,0.5
Houston,2014,7,184,0.35,23.9,0.047,0.75
Houston,2014,7,185,0.38,26.5,0.057999999999999996,0.875
Houston,2014,7,186,0.3955,24.1,0.04,-0.2
Houston,2014,7,187,0.521,14.8,0.041,-0.2
Houston,2014,7,188,0.273,18,0.0215,0.25
Houston,2014,7,189,0.36,16.1,0.0175,-0.125
Houston,2014,7,190,0.361,17.2,0.025500000000000002,0.15
Houston,2014,7,191,0.366,16.3,0.025,0.1
Houston,2014,7,192,0.66025,23.05,0.020499999999999997,0.175
Houston,2014,7,193,0.347,17.6,0.0495,-0.07500000000000001
Houston,2014,7,194,0.23225,13.95,0.038,0.27499999999999997
Houston,2014,7,195,0.22475,19.700000000000003,0.035,0.9
Houston,2014,7,196,0.429,33.05,0.032,0.475
Houston,2014,7,197,0.38725,28.450000000000003,0.0335,-0.05
Houston,2014,7,198,0.246,20.9,0.012,-0.15000000000000002
Houston,2014,7,199,0.34275,17.9,0.0225,0.275
Houston,2014,7,200,0.2895,11.25,0.0465,0.35
Houston,2014,7,201,0.2675,18,0.051500000000000004,0.575
Houston,2014,7,202,0.34475,15.649999999999999,0.026000000000000002,0.425
Houston,2014,7,203,0.2875,17.85,0.042499999999999996,0.4
Houston,2014,7,204,0.31375,23.55,0.057499999999999996,0.39999999999999997
Houston,2014,7,205,0.3735,31.400000000000002,0.0665,0.35000000000000003
Houston,2014,7,206,0.409,29.4,0.03949999999999999,0.375
Houston,2014,7,207,0.193,12.25,0.020499999999999997,0.024999999999999988
Houston,2014,7,208,0.16825,8.3,0.0195,0.42500000000000004
Houston,2014,7,209,0.27075,14.6,0.045,0.4
Houston,2014,7,210,0.63125,37.2,0.024,0.575
Houston,2014,7,211,0.68925,35.5,0.051000000000000004,0.475
Houston,2014,7,212,0.307,19.05,0.022,0.525
Houston,2014,8,213,0.3,16.95,0.0445,0.2
Houston,2014,8,214,0.53825,32.5,0.033,-0.07500000000000001
Houston,2014,8,215,0.56225,29,0.036500000000000005,0.275
Houston,2014,8,216,0.286,20.5,0.0455,0.325
Houston,2014,8,217,0.444,30.65,0.03,0.25
Houston,2014,8,218,0.5095000000000001,24.95,0.0335,0.4
Houston,2014,8,219,0.26575,15.55,0.02,0.325
Houston,2014,8,220,0.2805,15.8,0.0215,0.35
Houston,2014,8,221,0.28225,17.4,0.018000000000000002,-0.02500000000000001
Houston,2014,8,222,0.20925,9.65,0.0235,0.4
Houston,2014,8,223,0.3235,24.4,0.035,0.04999999999999999
Houston,2014,8,224,0.507,28.5,0.052500000000000005,0.575
Houston,2014,8,225,0.33775,33,0.0575,1.05
Houston,2014,8,226,0.32925,27.700000000000003,0.05,0.8500000000000001
Houston,2014,8,227,0.43625,29.4,0.033,0.675
Houston,2014,8,228,0.20525000000000002,11.450000000000001,0.019,0.25
Houston,2014,8,229,0.15775,4.75,0.018000000000000002,0.475
Houston,2014,8,230,0.3325,26.15,0.0145,0.35
Houston,2014,8,231,0.247,15.05,0.014499999999999999,0.3
Houston,2014,8,232,0.3155,23.5,0.017,0.325
Houston,2014,8,233,0.40449999999999997,15.3,0.017,0.325
Houston,2014,8,234,0.322,15.350000000000001,0.025,0.325
Houston,2014,8,235,0.3055,12.4,0.026000000000000002,-0.05000000000000001
Houston,2014,8,236,0.2705,11.6,0.041499999999999995,0.27499999999999997
Houston,2014,8,237,0.39225,21.1,0.058499999999999996,0.225
Houston,2014,8,238,0.334,24.45,0.0465,0.32499999999999996
Houston,2014,8,239,0.3265,29.049999999999997,0.045,0.325
Houston,2014,8,240,0.2845,23.9,0.027,-0.2
Houston,2014,8,241,0.2575,26.1,0.038,-0.15
