id,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km,hour
643,3.3,-74.004287,40.721940000000004,-73.998599,40.722939000000004,1,0.4920438697043258,22
644,9.7,-73.99703199999998,40.722398,-73.98433,40.754394,1,3.715259576825308,19
645,4.5,-73.977092,40.75848,-73.968008,40.762297,2,0.8749335587878471,15
646,15.5,-73.964517,40.767404,-74.003496,40.741095,1,4.39750450736576,17
647,15.5,-73.975655,40.792012,-73.951775,40.769527000000004,1,3.2084004421857597,14
648,14.0,-73.94877624511719,40.782493591308594,-73.9822006225586,40.75661087036133,2,4.02565281135501,22
649,66.3,-74.438233,40.99326,-74.185996,40.693874,2,39.47697521558472,10
650,14.1,-74.00354499999997,40.707399,-73.981312,40.75007100000001,1,5.101370299899879,21
651,18.5,-73.98711800000002,40.73596,-73.95640999999998,40.78090200000001,2,5.62697684495731,17
652,12.1,-73.983423,40.7613,-74.009493,40.74775,1,2.663114571613474,18
653,11.7,-73.96669,40.765071999999996,-73.978243,40.791957000000004,1,3.1437651766923174,13
654,3.5,-73.97093199999998,40.788492,-73.973835,40.79204,1,0.4640836599119829,9
655,10.5,-74.00344,40.743553999999996,-73.974042,40.750274,3,2.586799381513176,0
656,20.5,-74.016064,40.711575,-73.983339,40.760979,1,6.1465936580219145,7
657,2.5,-73.98640999999998,40.76335,-73.98640999999998,40.76335,1,0.0,1
658,21.0,-73.97720799999998,40.733786,-73.978238,40.686617,1,5.245671954281339,18
659,9.5,-73.969977,40.765471999999995,-73.95734,40.783072,6,2.227626252441655,14
660,13.3,0.0,0.0,0.0,0.0,5,0.0,3
661,8.9,-73.978465,40.758843,-74.004952,40.737495,2,3.2578187755909536,22
662,10.5,-73.959055,40.814999,-73.95787800000002,40.778607,1,4.047818502281058,8
663,4.5,-74.008646,40.735048,-74.006229,40.725949,1,1.0320569860495843,9
664,24.5,-73.97926899999999,40.761886,-74.002076,40.724702,1,4.559306407948683,15
665,27.0,-73.98755645751955,40.73367309570313,-73.95068359375,40.823066711425774,1,10.413710690672943,0
666,8.5,-73.978135,40.730740000000004,-73.977188,40.752542,1,2.4255842625519266,11
667,9.0,-73.97786500000002,40.784273999999996,-73.962362,40.767125,2,2.310917252608377,23
668,9.5,-73.952838,40.786623,-73.957865,40.765458,1,2.3912050918156766,23
669,6.5,-73.95888199999997,40.709567,-73.98527,40.718643,1,2.4423181769741524,15
670,19.7,-73.987122,40.73655,-73.90265699999998,40.769042999999996,2,7.979643519193797,2
671,30.9,-73.978438,40.736999999999995,-73.86484200000002,40.770393,2,10.263697149066203,18
672,8.5,-73.983246,40.750915,-74.00603199999998,40.735215000000004,1,2.594739029360304,22
673,6.5,-73.994017,40.761638,-73.985845,40.744386999999996,1,2.03799338227834,6
674,14.9,-73.968212,40.762212,-73.919958,40.755086999999996,2,4.140761551990315,20
675,16.1,-73.97035699999998,40.789113,-74.01169499999997,40.707435,1,9.726888155502156,5
676,5.5,-73.789203,40.655194,-73.996509,40.737216,1,19.71366747236869,19
677,20.5,-73.989813,40.747355999999996,-73.92714699999998,40.762732,1,5.5484139263908085,23
678,6.5,-73.983397,40.738183,-73.971395,40.758023,0,2.4267516181839808,7
679,5.0,-73.977487,40.763365,-73.983377,40.7547,1,1.0837186426554402,7
680,5.0,-73.98573,40.7681,-73.981444,40.778745,1,1.2374706972353853,8
681,16.5,-74.006602,40.744234999999996,-73.979251,40.751236,1,2.432014456219295,13
682,16.0,-73.95174407958984,40.772056579589844,-73.94265747070312,40.74713516235352,5,2.874875185020247,7
683,10.9,-73.977385,40.758089,-74.001467,40.720059,4,4.690293864495702,13
684,16.5,-74.010894,40.714426,-73.98337,40.756248,1,5.196557433246496,12
685,20.5,-73.98441,40.716667,-73.92223800000002,40.767286999999996,6,7.688762176187649,23
686,7.3,-73.9594,40.7703,-73.9663,40.7606,1,1.2251688181259144,19
687,9.0,-73.99384307861328,40.714691162109375,-73.9970703125,40.71773147583008,3,0.4338999458852048,22
688,15.5,-73.997507,40.721777,-74.000732,40.676375,1,5.055787310066868,0
689,5.0,-73.995087,40.760146,-73.982215,40.763185,1,1.1355582786412142,16
690,57.33,-74.00775,40.741277000000004,-73.79029200000002,40.64676,2,21.13227734220465,16
691,10.5,-73.97998199999998,40.762695,-73.96255699999998,40.804685,1,4.894141501052308,0
692,9.5,-74.008117,40.748635,-74.01037,40.718968,3,3.3042774160764243,20
693,4.1,-73.99093,40.76560300000001,-73.982563,40.770270000000004,1,0.8751004075275798,10
694,12.1,-73.959546,40.767462,-73.993107,40.75767000000001,2,3.0290183169262197,15
695,7.0,-73.971542,40.750487,-73.988967,40.72994,1,2.7157196326645683,20
696,4.9,-73.97855600000003,40.724624,-73.988157,40.722875,1,0.8321277665614183,21
697,4.9,-73.97930699999998,40.752832,-73.978403,40.758903000000004,1,0.6793451503090994,8
698,11.0,-73.979658,40.758764,-73.95657,40.76810800000001,1,2.204661722829096,16
699,5.5,-73.97800699999998,40.74581,-73.98425,40.73341,2,1.4757328586119038,21
700,7.0,-73.9894,40.756855,-73.992802,40.768221999999994,1,1.296021255269458,9
701,3.7,-73.961353,40.765069,-73.96051999999997,40.769931,1,0.5451620944165141,14
702,6.5,-74.0098,40.7205,-74.009,40.7408,4,2.258263327306524,21
703,15.3,-73.99217,40.76432,-73.96621400000002,40.762562,1,2.194746306093499,11
704,38.33,-73.977151,40.776857,-73.861551,40.768274,1,9.781208089228604,12
705,6.5,-73.98075899999998,40.680704999999996,-73.989813,40.690149,1,1.2982991357387748,12
706,17.0,-74.001311,40.75699,-73.948801,40.797008,1,6.272993025919693,17
707,10.1,-74.00095999999998,40.731835,-73.97434200000002,40.751058,1,3.0980313277006983,8
708,18.9,-74.010163,40.708902,-73.987847,40.749225,5,4.86206859438661,12
709,38.5,-73.86256800000002,40.76906500000001,-74.008287,40.705275,1,14.17906138678008,7
710,8.5,-73.983518,40.748146999999996,-73.98987,40.725757,1,2.5465265728145714,9
711,7.0,-73.97173000000002,40.75715,-73.98541,40.747,1,1.6129693207694176,23
712,8.5,-73.983267,40.741622,-74.001337,40.731072,1,1.92201202469711,18
713,7.7,-73.991197,40.751257,-73.975178,40.750687,1,1.3508666126061115,11
714,5.7,-74.0029,40.760422,-73.988729,40.761702,2,1.2019858483055048,22
715,4.5,-73.98384,40.72957,-73.989737,40.725755,2,0.6533583807131051,2
716,7.7,-73.957788,40.761912,-73.97675699999998,40.752140000000004,1,1.9322096136475149,6
717,45.0,-73.999081,40.754489,-73.863401,40.667613,1,14.970014777644307,23
718,8.0,-73.99563,40.720940999999996,-73.961689,40.709742999999996,2,3.119840425081562,2
719,4.5,-73.991315,40.75118300000001,-74.003637,40.753584000000004,1,1.071722245165965,15
720,5.7,-73.978617,40.748468,-73.97588499999998,40.75505,2,0.7672129325659517,13
721,9.7,-74.00209699999998,40.734732,-73.972335,40.756477000000004,2,3.4831952147974894,23
722,10.9,-74.005771,40.736004,-73.989396,40.718013,1,2.430237949227055,1
723,5.7,-74.00721999999998,40.727557,-73.994682,40.750242,1,2.7347125504318157,16
724,4.0,-74.005432,40.736957000000004,-73.99864000000002,40.744997,1,1.0614528974516613,23
725,4.9,-73.989897,40.750725,-73.988952,40.755345,3,0.5198510221841215,13
726,31.2,-73.975427,40.757115999999996,-73.86509000000002,40.770561,1,9.412057890750953,6
727,13.3,-73.98769899999998,40.757444,-73.99664399999997,40.719542,1,4.28136184579936,18
728,11.7,0.0,0.0,0.0,0.0,1,0.0,1
729,8.9,-74.008557,40.72074,-73.981338,40.728984000000004,1,2.470119757352689,13
730,4.5,-73.926383,40.808057,-73.93513,40.814371,1,1.0172676406687762,16
731,20.0,-73.996222,40.738397,-73.945933,40.792682,2,7.373806681873028,5
732,7.0,-73.9864273071289,40.72238540649415,-73.99151611328125,40.73523330688477,1,1.4915870925097807,2
733,4.5,-73.995892,40.74389,-74.004377,40.73493300000001,5,1.2259683448047216,19
734,16.5,-73.988522,40.737147,-73.986408,40.776832,1,4.4163616217239365,14
735,12.9,-73.98138399999998,40.780105999999996,-73.97135300000002,40.758763,1,2.5190908965876493,9
736,34.1,-73.873254,40.773998999999996,-73.983536,40.762902000000004,1,9.3689010218808,15
737,57.33,-73.776477,40.64629,-73.776477,40.64629,2,0.0,19
738,8.9,-73.788498,40.654579999999996,-73.752772,40.6617,1,3.1158781355733205,1
739,13.0,-73.98571700000002,40.767798,-73.959253,40.80919,1,5.1134707332836955,22
740,9.7,-73.98011,40.75182,-73.950907,40.775948,1,3.6396438902197383,18
741,11.0,-73.987055,40.744762,-74.007825,40.716325,3,3.6140681775233636,19
742,5.5,-73.96770500000002,40.75989000000001,-73.95623,40.768088,1,1.328510278153675,20
743,4.9,-73.975245,40.763207,-73.96342800000002,40.770759999999996,1,1.3022050000018341,20
744,9.3,-73.966555,40.769954999999996,-73.97153,40.74431,3,2.882217707834596,18
745,8.5,-73.944602,40.815676,-73.917888,40.806313,1,2.4776125368929183,20
746,4.5,-73.985247,40.727532000000004,-73.97957199999998,40.735312,1,0.9884577736297632,22
747,11.3,-73.974097,40.759454999999996,-74.009692,40.722595,1,5.078572329975113,7
748,13.7,-73.977078,40.750085,-74.01442,40.716932,1,4.846600634682348,21
749,6.9,-73.990062,40.75663400000001,-73.971327,40.758445,1,1.5908054665889415,6
750,8.1,-73.91848900000002,40.754256,-73.969701,40.748919,1,4.3544900145386345,7
751,11.0,-73.97426999999998,40.756035,-73.96899,40.785887,1,3.3490379068428258,21
752,6.9,-73.967169,40.756601,-73.980451,40.756584000000004,2,1.1187315828230344,8
753,4.5,-73.958917,40.77215,-73.956942,40.780182,2,0.9084690095520264,18
754,6.1,-73.983305,40.748403,-73.99111500000002,40.765688,1,2.0314608749683503,19
755,7.7,-73.96902299999998,40.785718,-73.992152,40.769104999999996,5,2.6842678969264706,23
756,12.9,-73.95235100000002,40.789832000000004,-73.97233299999998,40.745006,1,5.260823450860334,20
757,8.1,-73.993822,40.732997,-73.9847,40.742632,1,1.3185198105675022,12
758,35.07,-73.994618,40.739409,-73.93643900000002,40.629948,1,13.12292110765772,22
759,12.1,-73.99786800000003,40.713628,-73.98944499999998,40.756853,4,4.858512740285003,19
760,9.3,-73.981206,40.757788,-73.99431700000002,40.754246,1,1.1724668775273153,18
761,21.5,-74.00156199999998,40.741032000000004,-73.95868,40.719377,1,4.342159865497908,21
762,6.9,-73.992014,40.764244,-73.981024,40.781859000000004,2,2.1663226905275668,14
763,10.0,-73.98205300000002,40.773309999999995,-73.955055,40.781017,1,2.429477093658281,21
764,8.5,-73.999112,40.72521,-74.007372,40.740927,1,1.8811347891930523,15
765,26.5,-74.01361846923827,40.71653366088867,-73.94696807861328,40.77207565307617,1,8.346874498911259,12
766,4.5,-73.97586700000002,40.760282000000004,-73.980965,40.753368,5,0.8805900374747603,16
767,6.9,-73.983855,40.744069,-74.005639,40.74008900000001,3,1.887851287336048,23
768,6.5,-73.973112,40.761903000000004,-73.952725,40.766447,1,1.789782822687284,13
769,4.9,-73.947062,40.784043,-73.951198,40.772092,1,1.3737664545219213,15
770,13.3,-74.002185,40.719516999999996,-73.974876,40.756321,4,4.69487232525169,21
771,18.5,-73.99789200000002,40.724297,-73.97757800000002,40.786941,1,7.172768645520352,14
772,8.0,-73.972767,40.793496999999995,-73.95949499999998,40.780095,1,1.8626153273832984,15
773,5.5,-73.989863,40.734053,-73.979853,40.744464,1,1.432270109977311,7
774,28.1,-73.863763,40.769938,-74.00032,40.71624,1,12.961610327196615,19
775,6.5,-73.976558,40.759555,-73.983238,40.766241,1,0.9323259699936952,14
776,12.9,-73.98362,40.767035,-73.985725,40.727759999999996,1,4.370779379063825,19
777,4.1,-73.96954000000002,40.760876,-73.975164,40.752973,1,0.998316671290276,18
778,10.5,-73.964999,40.806719,-73.958495,40.784222,1,2.5607665985041232,8
779,12.1,-73.98340300000002,40.726223,-73.999103,40.761795,1,4.170705780208352,23
780,13.7,-73.981527,40.724907,-73.949038,40.72631,1,2.7422331929399597,23
781,16.1,-73.954942,40.789074,-73.984561,40.748882,1,5.118092991556399,15
782,3.0,-74.00747199999998,40.74088,-74.00895899999998,40.73823400000001,1,0.3197838281916851,20
783,8.5,-73.985287,40.773551,-73.96431899999997,40.809258,1,4.345142618352382,22
784,13.5,-73.96198272705078,40.7636833190918,-73.99638366699219,40.73807907104492,1,4.062394387977649,22
785,4.9,-73.992414,40.74972,-73.995103,40.750485,1,0.2419596752441744,18
786,4.9,-73.97164000000002,40.766172,-73.96069200000002,40.76807,1,0.9458398507851109,20
787,27.0,-74.008827,40.710565,-73.92766,40.759892,1,8.7666201909372,2
788,6.0,-73.977032,40.750545,-73.990488,40.737204999999996,1,1.8669101216760748,13
789,5.5,-73.9844970703125,40.728797912597656,-73.98408508300781,40.72538375854492,1,0.3812206756333983,21
790,24.9,-73.99467299999998,40.750316999999995,-73.94584300000002,40.835722,2,10.348086226393598,14
791,22.5,-73.96234130859375,40.77907180786133,-74.00598907470702,40.70943832397461,4,8.57165922400674,14
792,15.0,-73.983491,40.734315,-73.956837,40.7042,1,4.032272963505645,16
793,13.0,-73.988382,40.764137,-73.99152,40.7502,1,1.5721012872064215,16
794,14.5,-73.948872,40.807601,-73.937218,40.767365999999996,1,4.580249291767001,7
795,8.1,-73.99287700000002,40.742668,-73.983468,40.747479999999996,1,0.9563425821291868,17
796,15.7,-74.00412800000002,40.733121000000004,-73.96611700000003,40.677112,1,7.003802366077549,0
797,10.5,-73.997677,40.722583,-73.992827,40.679183,2,4.8431481150937055,1
798,45.0,-73.969852,40.750962,-73.781802,40.648527,1,19.52047621599312,15
799,3.0,0.0,0.0,0.0,0.0,5,0.0,23
800,4.1,-73.973141,40.785315000000004,-73.980153,40.775721000000004,1,1.219280443800626,9
801,23.7,-74.00532199999998,40.650103,-73.859852,40.711942,1,14.062506949790091,20
802,9.3,-73.97785,40.729675,-74.005877,40.725813,1,2.4004361651145483,20
803,24.5,-73.995145,40.749812,-73.940478,40.718662,3,5.763114802354046,2
804,7.3,-73.958437,40.772909999999996,-73.974257,40.755255,1,2.372574279441812,9
805,10.1,-73.969813,40.763205,-73.99266800000002,40.721371999999995,2,5.034379113358027,22
806,3.7,-73.995863,40.744098,-73.990998,40.74107100000001,1,0.5303550898964908,14
807,9.7,-73.990431,40.757773,-73.972639,40.763474,1,1.6270819847631135,16
808,6.1,-73.984433,40.771084,-73.984433,40.771084,1,0.0,2
809,49.8,-73.782235,40.644690999999995,-73.973344,40.738062,2,19.168016733909212,15
810,4.9,-73.952797,40.780497,-73.955042,40.788527,5,0.9126820464207492,12
811,7.7,-73.98729,40.739077,-74.008045,40.712154999999996,1,3.4670647934155565,7
812,31.83,-73.865875,40.77044,-73.979228,40.749225,1,9.834271781317007,18
813,5.0,-73.981422,40.762434000000006,-73.983398,40.766286,2,0.4595161878786706,13
814,4.5,-73.962681,40.775646,-73.95743399999998,40.777766,1,0.5007709323987241,12
815,6.9,-73.96669200000002,40.789004,-73.959358,40.809018,1,2.3094937746876543,12
816,12.5,-73.996905,40.756151,-73.954566,40.779942999999996,1,4.439835482130023,9
817,13.5,-73.982325,40.772905,-73.96529699999998,40.75908,6,2.1023071754024616,15
818,9.5,-73.956678,40.775412,-73.97728199999997,40.75757700000001,1,2.6351159681527903,12
819,6.1,-73.989675,40.756102,-73.970548,40.763163,1,1.7921207632270035,6
820,4.5,-73.968897,40.798707,-73.96673299999998,40.793995,1,0.5547137301441099,5
821,6.5,-73.984258,40.76014,-73.99738,40.749263,1,1.6384338193048382,3
822,7.3,-73.963465,40.774312,-73.9834,40.766892999999996,1,1.8704969045078328,10
823,7.7,-73.96971500000002,40.75779,-73.99134000000002,40.750122999999995,1,2.011159689933879,19
824,7.7,-73.9957,40.76442700000001,-73.992148,40.744787,2,2.20426766406597,1
825,8.9,-73.991738,40.74440300000001,-73.959888,40.769403000000004,2,3.863221146256821,0
826,10.5,-73.978193,40.751915000000004,-74.004858,40.751853000000004,1,2.246136743182292,17
827,6.0,-73.956829,40.72098,-73.957186,40.732846,1,1.3197819030241005,3
828,5.0,-73.974776,40.771861,-73.980998,40.770901,1,0.5347198249460691,17
829,8.0,-73.962843,40.76655,-73.947115,40.771767,1,1.4459705287967262,10
830,13.3,-73.94780899999998,40.782872,-73.988676,40.741282,1,5.764858830398826,7
831,2.9,-73.97988199999998,40.758655,-73.977834,40.762103,1,0.4204151118984396,0
832,25.45000000000001,-73.99055,40.745908,-73.885363,40.771893,1,9.318755743159278,13
833,4.5,-73.966639,40.764331,-73.959307,40.767477,1,0.7096872344903754,21
834,9.0,-74.002078,40.739959999999996,-73.97913299999998,40.749912,2,2.2273253278094094,23
835,4.1,-73.954595,40.778175,-73.952698,40.785715,1,0.8534880596671941,16
836,5.3,-73.960797,40.818232,-73.953255,40.810163,1,1.0990336266606318,7
837,5.5,-73.98070526123048,40.77486038208008,-73.9918441772461,40.76394653320313,1,1.533837271164623,23
838,18.0,-74.006052,40.748616999999996,-73.96289200000002,40.8042,1,7.169858703188778,8
839,4.5,-73.947355,40.76456500000001,-73.952475,40.758697,1,0.7821101158900587,13
840,6.0,-73.99686,40.72311,-74.00537,40.73235,1,1.2529436914906622,8
841,8.1,-73.96226,40.759743,-73.953148,40.770363,2,1.4083323484345749,14
842,9.5,-74.005739,40.74025200000001,-74.011023,40.716266999999995,1,2.703922477791942,19
843,5.5,-73.990532,40.719085,-73.990532,40.719085,1,0.0,4
844,23.0,-73.95846999999998,40.765569,-73.99054699999998,40.693534,1,8.453677325032588,9
845,6.6,-73.99402099999998,40.751290000000004,-73.97253,40.749632,1,1.8196963378230449,22
846,53.0,-73.993309,40.719976,-74.040465,40.725234,1,4.01671290608243,2
847,15.3,-73.9757,40.751598,-74.0163,40.704696999999996,1,6.237160148424706,11
848,6.1,-73.992275,40.734648,-74.003982,40.747582,5,1.7439009970391968,0
849,7.3,-73.96252,40.776573,-73.975502,40.757275,1,2.4083010359755512,9
850,30.83,-73.952607,40.776032,-73.86111700000002,40.767782000000004,1,7.758761021318015,13
851,6.5,-73.988026,40.765026,-73.975303,40.787134,2,2.681599892938783,0
852,4.5,-73.96421,40.77061,-73.96993,40.762597,1,1.0128877339782778,15
853,5.5,-73.98262023925781,40.74237060546875,-73.99588012695312,40.73276138305664,6,1.545895313994355,11
854,3.7,-73.963823,40.774163,-73.95764799999998,40.782628,1,1.0753238104242508,13
855,4.1,-73.9784,40.783223,-73.98173,40.778902,1,0.5562977458907372,23
856,3.3,-73.965352,40.769132,-73.96795300000002,40.76573,1,0.4371268876191152,9
857,31.5,-74.007458,40.726242,-73.870459,40.762648999999996,1,12.230797979887262,2
858,7.0,-73.995001,40.760205,-73.986058,40.77883900000001,1,2.2046292629299042,20
859,9.7,-74.002499,40.733321999999994,-73.966174,40.76540900000001,1,4.7003509850766765,4
860,12.1,-73.987243,40.722409999999996,-73.97162,40.761990000000004,1,4.593692193247085,1
861,10.5,-73.952881,40.783467,-73.957899,40.770332,2,1.5204361749432656,16
862,4.5,-74.00060699999997,40.732278,-73.991617,40.73513,1,0.8211854338045252,14
863,8.1,-73.95199000000002,40.77783,-73.960187,40.765442,1,1.5407563608654251,14
864,4.9,-73.99244499999998,40.721134,-73.981646,40.714442,4,1.1755967632834226,4
865,8.5,-73.98932099999998,40.757413,-73.968748,40.761164,1,1.7822654468279897,10
866,7.0,-73.9555,40.781842,-73.970527,40.783687,1,1.281736267689503,16
867,5.5,-73.974778,40.7831,-73.98570500000002,40.778307,1,1.0632549352430891,13
868,4.9,-74.001212,40.74134,-73.986977,40.740538,1,1.2025935955650129,7
869,6.1,-73.987769,40.750038,-73.980449,40.761697999999996,3,1.4356697471077775,17
870,7.3,-73.976538,40.755762,-73.959461,40.763329,1,1.6663507896417125,20
871,12.1,-73.983548,40.726099,-73.984399,40.691472,3,3.8510148215309976,22
872,8.5,0.0,0.0,0.0,0.0,1,0.0,2
873,6.9,-73.981818,40.783335,-73.96748000000002,40.803038,1,2.5013601078891394,7
874,13.7,-74.001837,40.732437,-73.957734,40.769518,1,5.5500138873419855,19
875,3.3,-73.972987,40.7904,-73.96814,40.797218,1,0.8609556407463306,13
876,5.5,-73.984833,40.724207,-73.986985,40.733497,1,1.0487963179258883,22
877,11.5,-73.982912,40.76426,-73.99040699999998,40.75069000000001,1,1.635649637182311,19
878,4.5,-73.98357391357422,40.76544189453125,-73.9754638671875,40.76521682739258,1,0.6834699069476419,21
879,16.1,-73.98149699999998,40.776205,-74.01464,40.708183,1,8.062629590595426,1
880,11.7,-73.992091,40.748239,-73.952414,40.772895,1,4.3224785157752486,22
881,8.5,0.0,0.0,0.0,0.0,1,0.0,23
882,9.0,-73.99801,40.75608,-73.98273,40.77334000000001,1,2.310722243274168,17
883,6.5,-73.964714,40.769757,-73.982117,40.774972999999996,1,1.5760877135456202,14
884,5.0,-74.000407,40.714337,-74.00050300000002,40.718452,1,0.4576386504956211,12
885,6.1,-73.955641,40.772606,-73.971135,40.755318,1,2.3233912141251385,19
886,12.0,-73.991512,40.726929,-73.977929,40.763073999999996,1,4.178860295448603,22
887,12.0,0.0,0.0,0.0,0.0,1,0.0,19
888,8.5,-73.980556,40.74828400000001,-73.999545,40.728621999999994,1,2.7091563544248958,21
889,9.0,-73.9662857055664,40.76172637939453,-73.96056365966798,40.7702751159668,1,1.0657471445247708,21
890,13.3,-73.992338,40.724154999999996,-73.931653,40.699268,1,5.81550261654867,3
891,9.7,-73.99171,40.758915,-73.988093,40.733613,1,2.829905998537709,21
892,5.3,-73.99716,40.742155,-74.005573,40.726273,1,1.9029521816045525,22
893,10.5,-73.983825,40.738307,-73.957293,40.766155,1,3.818833458254689,9
894,8.9,-74.004737,40.751987,-73.974168,40.74322700000001,5,2.7532127462436304,18
895,13.7,-73.99239200000002,40.71515,-73.971869,40.688143,1,3.465741785633423,7
896,8.1,-73.97515200000002,40.756832,-73.965323,40.765873,1,1.3022879331632442,8
897,10.9,-74.014483,40.71451,-73.982215,40.740178,1,3.942039113237248,21
898,6.1,-73.986405,40.745185,-73.989025,40.752668,1,0.8608450079812909,12
899,4.9,-73.964922,40.764382,-73.954068,40.778877,1,1.8528970759235095,17
900,5.7,-73.971523,40.75743,-73.98203000000002,40.744883,2,1.6522173864670215,12
901,6.0,-73.95686500000002,40.774874,-73.955842,40.784669,1,1.0925550588235948,13
902,6.5,-73.9776840209961,40.7633056640625,-73.97769165039062,40.75357437133789,1,1.0820705714765644,21
903,5.7,-73.993252,40.752388,-73.987604,40.765374,1,1.520318954208326,11
904,6.0,-73.988374,40.759217,-73.991075,40.770689000000004,1,1.2957514114713804,8
905,3.7,-73.98708,40.741545,-73.990558,40.736778,1,0.6056682739636591,10
906,4.9,-73.96536800000001,40.763128,-73.956642,40.774873,1,1.4985302579132709,12
907,7.0,-73.995163,40.744714,-73.999739,40.728509,1,1.8426992286231865,1
908,10.9,-73.998053,40.722607,-73.96563,40.76218,1,5.179199147148547,10
909,6.5,-73.951573,40.773733,-73.959827,40.761932,1,1.484949459228556,19
910,13.3,-73.95570699999998,40.778757,-73.990922,40.74053,1,5.183155701840977,12
911,4.1,-73.986869,40.758182,-73.97784399999998,40.764209,1,1.0133627784506982,8
912,6.9,-73.996573,40.748843,-73.99517800000002,40.750753,1,0.2427245344217777,7
913,15.0,-73.966193,40.758177,-73.991642,40.74908,1,2.3703178679926244,14
914,22.5,-73.991447,40.75005,-73.934919,40.769477,2,5.228211444696677,20
915,12.1,-74.007773,40.725133,-73.971308,40.763909999999996,1,5.294210214062272,16
916,20.0,-73.960074,40.762443,-73.991058,40.751086,1,2.899230668481272,4
917,15.0,-73.989695,40.735492,-73.97828,40.754775,1,2.3499413237000164,9
918,8.5,-73.97823333740234,40.76188659667969,-73.99219512939453,40.748680114746094,3,1.881349706816973,23
919,5.5,-73.991192,40.739212,-74.00175,40.72844,1,1.4920065641969966,14
920,4.9,-73.987447,40.741957,-73.97799300000001,40.754168,2,1.5741291669484077,14
921,4.9,-73.986092,40.751682,-73.977242,40.760292,1,1.2133687844371863,20
922,2.5,-73.959008,40.712517,-73.959132,40.712184,1,0.03847462572161573,23
923,10.5,-73.952301,40.784013,-73.973045,40.748868,1,4.28065495858116,14
924,5.7,-73.989708,40.73873,-73.997613,40.724167,2,1.7509713795731514,13
925,11.0,-73.950396,40.783667,-73.961248,40.760961,1,2.685083451649725,12
926,10.0,-73.94951999999998,40.780421999999994,-73.972101,40.76229,1,2.771445916489954,9
927,57.33,-73.776721,40.645324,-73.983183,40.748877,2,20.869629256295664,9
928,49.8,-73.78555,40.64205,-73.980793,40.749187,1,20.318947716696837,23
929,8.5,-73.992148,40.754051000000004,-73.975903,40.748717,1,1.4914167125572495,11
930,13.5,-73.96829223632812,40.76164245605469,-73.99909973144531,40.7393684387207,1,3.587337737683572,20
931,5.0,-73.9994125366211,40.74410629272461,-73.98988342285155,40.74726867675781,1,0.8763986018919229,10
932,6.5,-73.994023,40.751709999999996,-73.976773,40.755773,1,1.52162962088508,22
933,12.9,-73.972626,40.785846,-73.994321,40.736666,1,5.765757021511455,10
934,6.1,-73.997519,40.73614,-74.007986,40.736214000000004,1,0.8819343372360923,14
935,3.5,-74.01589,40.711205,-74.01313499999998,40.715037,2,0.4852611613817461,23
936,9.0,-73.98844909667969,40.7259407043457,-73.98915100097656,40.72842025756836,1,0.28198655571100123,12
937,6.7,-74.000548,40.737311,-73.993162,40.734975,1,0.6743416792860465,16
938,5.3,-73.951788,40.782128,-73.961878,40.776734999999995,1,1.0399006996938978,18
939,5.5,-73.963975,40.773902,-73.95411,40.784471999999994,1,1.4392217246088777,18
940,7.7,-73.985653,40.747188,-73.98329,40.730267,1,1.892032825482876,18
941,12.9,-73.97274,40.753488,-74.006575,40.741452,1,3.1488501407757234,13
942,4.5,-73.958326,40.768777,-73.95916,40.763442,2,0.5973684387796615,14
943,9.5,-73.98600400000002,40.749765999999994,-74.003312,40.724212,1,3.193825335792277,20
944,6.0,-73.98626,40.75845,-73.982653,40.771674,3,1.5014920304694312,16
945,6.1,-73.988137,40.73474,-73.983568,40.74645,1,1.357799725477468,0
946,12.1,-73.985428,40.74410200000001,-73.958588,40.770407,2,3.6967847863650216,15
947,10.5,-73.91405999999998,40.765091999999996,-73.95065699999998,40.745017,1,3.8059580375241113,2
948,8.0,-73.99476700000002,40.731799,-73.98651600000002,40.742846,1,1.4114397613689882,15
949,8.5,-73.977425,40.752052,-73.9815,40.775147,2,2.5908779948164806,21
950,12.5,-73.97177124023438,40.75571823120117,-73.97831726074219,40.76189422607422,1,0.8806781118385035,18
951,4.5,-74.00599100000002,40.735314,-73.998334,40.745446,1,1.2982453683005997,9
952,13.3,-74.006893,40.712272,-73.989375,40.734032,5,2.8344017900176035,18
953,6.9,-73.999842,40.761571999999994,-73.982845,40.75565200000001,1,1.5756889162264007,5
954,3.5,-74.005821,40.745253999999996,-74.000546,40.752709,1,0.940545895537668,9
955,9.5,-73.959509,40.814332,-73.939583,40.805312,1,1.9540482947415032,18
956,22.1,-73.996359,40.686204,-73.972373,40.762091999999996,1,8.677072903410114,8
957,5.3,-74.00672,40.743813,-73.994987,40.760258,1,2.0785981313970523,22
958,2.5,0.0,0.0,0.0,0.0,5,0.0,14
959,6.5,-73.98736600000002,40.739465,-74.002286,40.74703,1,1.5124555170040008,20
960,12.5,0.0,0.0,0.0,0.0,1,0.0,5
961,10.0,-73.926197,40.7624,-73.966622,40.762552,1,3.404699131326584,8
962,24.5,-73.99882507324219,40.74963760375977,-74.0107421875,40.7095947265625,4,4.564394690639656,17
963,7.7,-73.98893299999997,40.757277,-73.975883,40.742218,5,2.00308834431011,23
964,14.1,0.0,0.0,0.0,0.0,1,0.0,10
