# Data extracted from the United States Geological Survey Advanced National Seismic System Comprehensive Earthquake Catalog (USGS ANSS ComCat), available here https://earthquake.usgs.gov/data/comcat/
# The loc_name, loc_admin1, loc_admin2, and loc_cc fields were added based on the latitude and longitude fields using the reverse_geocoder package, https://github.com/thampiman/reverse-geocoder.
time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,loc_name,loc_admin1,loc_admin2,loc_cc
2004-09-29 03:23:24.880,35.8806667,-120.426,5.621,1.1,md,12.0,90.0,0.019819999999999997,0.05,nc,nc21400668,2017-01-08T23:12:29.315Z,Central California,earthquake,0.48,1.1,0.1,4.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 03:24:11.720,35.9443333,-120.50883329999999,4.493,1.05,md,9.0,69.0,0.01441,0.07,nc,nc30500779,2017-01-08T23:12:32.810Z,Central California,earthquake,0.66,1.01,0.02,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:24:53.230,35.9351667,-120.48433329999999,4.706,1.03,md,12.0,108.0,0.02342,0.03,nc,nc30500780,2017-01-08T23:12:36.155Z,Central California,earthquake,0.37,0.75,0.26,4.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:30:15.010,35.9276667,-120.48416670000002,4.763,1.03,md,11.0,101.0,0.025230000000000002,0.04,nc,nc21400725,2017-01-08T23:12:50.189Z,Central California,earthquake,0.69,0.76,0.26,4.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:31:08.490,35.7935,-120.3421667,8.465,1.66,md,23.0,68.0,0.03874,0.04,nc,nc30500803,2017-01-08T23:12:53.992Z,Central California,earthquake,0.23,0.49,0.05,15.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 03:32:23.580,35.924833299999996,-120.47399999999999,3.83,1.63,md,18.0,96.0,0.03333,0.08,nc,nc30500804,2017-01-08T23:12:57.795Z,Central California,earthquake,0.3,0.7,0.22,6.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:36:45.430,35.948,-120.52683329999999,9.71,0.66,md,8.0,103.0,0.019819999999999997,0.06,nc,nc21400719,2017-01-08T23:13:01.395Z,Central California,earthquake,0.83,2.81,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:38:24.710,35.877166700000004,-120.42733329999999,4.912,1.41,md,23.0,55.0,0.02162,0.05,nc,nc21400716,2017-01-08T23:13:04.931Z,Central California,earthquake,0.29,0.5,0.18,10.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 03:39:54.470,35.929,-120.475,5.12,1.01,md,15.0,105.0,0.03243,0.04,nc,nc21400714,2017-01-08T23:13:08.564Z,Central California,earthquake,0.34,0.72,0.09,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:40:01.810,35.7828333,-120.32433329999999,2.6,1.36,md,15.0,79.0,0.05405,0.04,nc,nc30228834,2017-01-08T23:13:12.403Z,Central California,earthquake,0.23,1.07,0.04,3.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 03:46:13.750,35.948666700000004,-120.50616670000001,5.0760000000000005,1.05,md,10.0,67.0,0.01171,0.07,nc,nc21400704,2017-01-08T23:13:19.632Z,Central California,earthquake,0.51,1.19,0.01,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:48:50.150,35.9261667,-120.48083329999999,4.58,1.04,md,15.0,94.0,0.02793,0.07,nc,nc21400699,2017-01-08T23:13:26.963Z,Central California,earthquake,0.38,0.77,0.17,4.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:56:18.410,35.8411667,-120.38983329999999,8.543,1.09,md,8.0,123.0,0.04144,0.03,nc,nc21400696,2017-01-08T23:13:30.345Z,Central California,earthquake,0.55,1.36,0.06,4.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 03:58:21.050,35.9135,-120.45566670000001,5.655,2.59,md,15.0,72.0,0.03243,0.06,nc,nc30500795,2017-01-08T23:13:34.338Z,Central California,earthquake,0.35,0.71,0.04,8.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 03:58:27.180,35.885,-120.42716670000001,5.513999999999999,2.22,md,26.0,81.0,0.02072,0.05,nc,nc30500796,2017-01-08T23:13:38.376Z,Central California,earthquake,0.23,0.31,0.04,26.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:06:10.730,35.9231667,-120.47233329999999,3.8739999999999997,0.95,md,21.0,93.0,0.01712,0.07,nc,nc21400694,2017-01-08T23:13:42.161Z,Central California,earthquake,0.28,0.57,0.15,3.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:10:45.900,35.886166700000004,-120.42766670000002,5.65,1.23,md,14.0,105.0,0.02162,0.07,nc,nc21400689,2017-01-08T23:13:49.129Z,Central California,earthquake,0.44,0.83,0.16,6.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:11:12.820,35.9655,-120.51366670000002,2.8080000000000003,0.64,md,8.0,112.0,0.01441,0.03,nc,nc30500794,2017-01-08T23:13:52.961Z,Central California,earthquake,0.38,0.89,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:14:29.000,35.9301667,-120.478,5.246,1.03,md,12.0,106.0,0.02973,0.04,nc,nc21400685,2017-01-08T23:13:56.893Z,Central California,earthquake,0.39,0.9,0.07,4.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:15:33.900,35.85,-120.396,4.649,1.84,md,25.0,57.0,0.01351,0.05,nc,nc30500790,2017-01-08T23:14:00.656Z,Central California,earthquake,0.21,0.34,0.19,13.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:16:33.920,35.9355,-120.48883329999998,5.974,0.25,md,7.0,165.0,0.02162,0.02,nc,nc30500791,2017-01-08T23:14:04.183Z,Central California,earthquake,0.76,1.62,,1.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:18:19.030,35.878,-120.4275,5.021,1.06,md,12.0,82.0,0.02162,0.03,nc,nc30500792,2017-01-08T23:14:07.710Z,Central California,earthquake,0.42,0.99,0.12,4.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:19:57.340,35.8273333,-120.375,6.973,1.12,md,11.0,90.0,0.01712,0.04,nc,nc21400680,2017-01-08T23:14:11.430Z,Central California,earthquake,0.43,0.79,0.15,6.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:20:18.020,35.813,-120.35283329999999,5.7620000000000005,1.07,md,11.0,81.0,0.018019999999999998,0.03,nc,nc30500789,2017-01-08T23:14:14.847Z,Central California,earthquake,0.51,0.87,0.34,6.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:22:07.260,35.8811667,-120.43,5.566,1.75,md,33.0,47.0,0.02342,0.04,nc,nc21400679,2017-01-08T23:14:19.920Z,Central California,earthquake,0.21,0.28,0.1,17.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:25:21.250,35.9315,-120.47666670000001,5.9639999999999995,0.74,md,8.0,110.0,0.02973,0.02,nc,nc21400678,2017-01-08T23:14:28.012Z,Central California,earthquake,0.5,1.47,,1.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:28:43.960,35.9266667,-120.47583329999999,4.78,2.29,md,34.0,54.0,0.03153,0.06,nc,nc21400675,2017-01-08T23:14:33.450Z,Central California,earthquake,0.19,0.27,0.13,25.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:30:45.890,35.927,-120.47266670000002,5.553,0.75,md,7.0,132.0,0.034230000000000003,0.02,nc,nc30500783,2017-01-08T23:14:41.414Z,Central California,earthquake,0.49,1.2,0.08,3.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:31:54.000,35.923333299999996,-120.47200000000001,4.833,2.18,md,30.0,60.0,0.036039999999999996,0.05,nc,nc30500784,2017-01-08T23:14:48.160Z,Central California,earthquake,0.21,0.29,0.11,21.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:32:32.300,35.8258333,-120.4345,17.345,0.91,md,6.0,192.0,0.05495,0.05,nc,nc30500785,2017-01-08T23:14:53.710Z,Central California,earthquake,1.62,3.41,,1.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:33:58.480,35.9228333,-120.47183329999999,5.04,2.62,md,43.0,41.0,0.036039999999999996,0.06,nc,nc30500786,2017-01-08T23:14:59.500Z,Central California,earthquake,0.17,0.24,0.09,43.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:35:24.980,35.852166700000005,-120.39733329999999,5.542000000000001,1.2,md,10.0,93.0,0.01622,0.03,nc,nc30500787,2017-01-08T23:15:03.926Z,Central California,earthquake,0.43,0.67,0.09,5.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:40:30.530,35.9153333,-120.46383329999999,5.052,1.95,md,24.0,54.0,0.03514,0.07,nc,nc21400666,2017-01-08T23:15:07.691Z,Central California,earthquake,0.23,0.42,0.11,13.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:43:27.420,35.9325,-120.48466670000002,5.2829999999999995,0.54,md,8.0,102.0,0.024319999999999998,0.03,nc,nc21400664,2017-01-08T23:15:11.181Z,Central California,earthquake,0.58,1.25,,1.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:50:01.800,35.929,-120.4763333,4.037,2.0,md,25.0,56.0,0.03153,0.09,nc,nc21400661,2017-01-08T23:15:14.987Z,Central California,earthquake,0.28,0.39,0.18,14.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 04:51:49.080,35.8613333,-120.40483329999999,4.622,1.39,md,13.0,85.0,0.02072,0.02,nc,nc30500778,2017-01-08T23:15:18.582Z,Central California,earthquake,0.37,0.62,0.2,6.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:55:17.520,35.8601667,-120.40866670000001,4.872,0.88,md,16.0,81.0,0.02252,0.03,nc,nc21400658,2017-01-08T23:15:22.250Z,Central California,earthquake,0.38,0.67,0.22,3.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 04:57:13.150,35.9288333,-120.47733329999998,5.676,0.64,md,9.0,108.0,0.03063,0.04,nc,nc21400657,2017-01-08T23:15:25.888Z,Central California,earthquake,0.52,1.44,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:00:21.600,35.8726667,-120.42366670000001,5.142,2.07,md,26.0,45.0,0.019819999999999997,0.04,nc,nc21400649,2017-01-08T23:15:29.497Z,Central California,earthquake,0.21,0.36,0.16,15.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:02:55.560,35.9283333,-120.47283329999999,5.686,0.89,md,9.0,114.0,0.034230000000000003,0.02,nc,nc30500776,2017-01-08T23:15:32.958Z,Central California,earthquake,0.62,1.32,0.24,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:03:50.170,35.9341667,-120.48983329999999,4.613,1.13,md,17.0,96.0,0.02072,0.07,nc,nc30500777,2017-01-08T23:15:36.800Z,Central California,earthquake,0.31,0.48,0.15,6.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:07:33.080,35.984333299999996,-120.5388333,0.745,1.07,md,9.0,111.0,0.02072,0.05,nc,nc21400738,2017-01-08T23:15:40.170Z,Central California,earthquake,0.22,0.5,0.01,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:08:05.660,35.9205,-120.4695,5.0,2.05,md,27.0,54.0,0.036039999999999996,0.07,nc,nc30500805,2017-01-08T23:15:43.772Z,Central California,earthquake,0.25,0.43,0.13,20.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:08:57.720,35.872833299999996,-120.4235,5.152,2.07,md,27.0,54.0,0.019819999999999997,0.04,nc,nc30500806,2017-01-08T23:15:47.404Z,Central California,earthquake,0.2,0.33,0.08,16.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:13:12.070,35.8741667,-120.42366670000001,4.832,1.03,md,18.0,80.0,0.019819999999999997,0.03,nc,nc21400789,2017-01-08T23:15:50.793Z,Central California,earthquake,0.32,0.62,0.19,3.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:18:18.620,35.9285,-120.48083329999999,4.457,0.79,md,16.0,98.0,0.02793,0.07,nc,nc21400877,2017-01-08T23:15:57.930Z,Central California,earthquake,0.36,0.78,0.17,2.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:20:12.850,35.8238333,-120.3725,6.343,1.94,md,49.0,51.0,0.01712,0.04,nc,nc21400740,2017-01-08T23:16:04.280Z,Central California,earthquake,0.14,0.25,0.17,22.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:25:46.180,35.8793333,-120.43116670000002,9.568999999999999,0.94,md,9.0,142.0,0.024319999999999998,0.03,nc,nc21402102,2017-01-08T23:16:08.977Z,Central California,earthquake,1.68,2.4,0.26,4.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:26:22.850,35.8586667,-120.4005,4.155,1.54,md,9.0,93.0,0.02252,0.02,nc,nc30500928,2017-01-08T23:16:12.383Z,Central California,earthquake,0.38,0.63,0.33,4.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:27:13.560,35.9271667,-120.47983329999998,4.948,2.48,md,34.0,39.0,0.02883,0.05,nc,nc30500929,2017-01-08T23:16:20.510Z,Central California,earthquake,0.16,0.28,0.11,34.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:30:30.670,35.9258333,-120.478,4.1,0.92,md,12.0,95.0,0.03063,0.02,nc,nc30228389,2017-01-08T23:16:32.006Z,Central California,earthquake,0.31,0.96,,1.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:35:07.230,35.8661667,-120.41316670000002,5.3020000000000005,2.08,md,28.0,53.0,0.018019999999999998,0.05,nc,nc21401840,2017-01-08T23:16:35.984Z,Central California,earthquake,0.19,0.33,0.17,20.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:35:30.290,35.8571667,-120.40299999999999,4.867,1.55,md,13.0,89.0,0.024319999999999998,0.02,nc,nc30500913,2017-01-08T23:16:39.746Z,Central California,earthquake,0.39,0.52,0.08,9.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:37:38.430,35.887666700000004,-120.42516670000002,7.257999999999999,0.58,md,8.0,118.0,0.019819999999999997,0.04,nc,nc30506462,2017-01-08T23:16:43.391Z,Central California,earthquake,1.41,2.03,0.08,3.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:38:26.990,35.9301667,-120.4805,8.913,0.67,md,10.0,116.0,0.02793,0.03,nc,nc30506463,2017-01-08T23:16:46.618Z,Central California,earthquake,0.51,1.27,0.13,3.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:41:12.750,35.8853333,-120.42933329999998,5.806,2.3,md,50.0,41.0,0.02342,0.07,nc,nc21401400,2017-01-08T23:16:52.210Z,Central California,earthquake,0.14,0.24,0.12,39.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:41:51.520,35.8855,-120.429,5.78,1.1,md,11.0,100.0,0.02252,0.08,nc,nc30506464,2017-01-08T23:16:57.204Z,Central California,earthquake,0.85,1.8,0.1,6.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:43:42.580,35.887,-120.42933329999998,5.99,1.14,md,13.0,104.0,0.02342,0.07,nc,nc30506465,2017-01-08T23:17:00.676Z,Central California,earthquake,0.62,1.34,0.23,6.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:44:23.170,35.972333299999995,-120.53516670000002,6.994,1.52,md,19.0,66.0,0.01892,0.05,nc,nc30506466,2017-01-08T23:17:04.522Z,Central California,earthquake,0.42,0.25,0.2,9.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:47:14.470,35.9498333,-120.50166670000002,4.228,0.35,md,8.0,124.0,0.007206999999999999,0.02,nc,nc21401189,2017-01-08T23:17:07.870Z,Central California,earthquake,0.49,0.93,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:48:22.950,35.9281667,-120.47666670000001,4.74,1.05,md,13.0,110.0,0.03153,0.04,nc,nc21400913,2017-01-08T23:17:11.360Z,Central California,earthquake,0.38,0.83,0.18,5.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:49:36.540,35.9575,-120.512,8.052,1.6,md,21.0,55.0,0.01081,0.05,nc,nc30500861,2017-01-08T23:17:14.987Z,Central California,earthquake,0.26,0.24,0.16,8.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:51:02.960,35.88,-120.4265,5.581,1.1,md,12.0,88.0,0.02072,0.04,nc,nc30500862,2017-01-08T23:17:18.740Z,Central California,earthquake,0.49,1.16,0.1,4.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 05:52:32.670,35.974166700000005,-120.53299999999999,4.593999999999999,1.46,md,22.0,73.0,0.01622,0.06,nc,nc21400722,2017-01-08T23:17:22.496Z,Central California,earthquake,0.26,0.38,0.13,10.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 05:56:52.500,35.9276667,-120.47766670000001,4.29,2.31,md,33.0,54.0,0.03063,0.06,nc,nc21402416,2017-01-08T23:17:28.050Z,Central California,earthquake,0.19,0.29,0.13,23.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:04:28.520,35.9676667,-120.51799999999999,3.0180000000000002,0.64,md,8.0,98.0,0.01261,0.03,nc,nc21402423,2017-01-08T23:17:32.665Z,Central California,earthquake,0.36,0.89,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:05:55.830,35.850666700000005,-120.39616670000001,5.202000000000001,1.16,md,11.0,95.0,0.01441,0.03,nc,nc21402424,2017-01-08T23:17:36.140Z,Central California,earthquake,0.46,0.62,0.13,4.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:06:55.720,35.8873333,-120.42366670000001,6.797999999999999,0.62,md,6.0,118.0,0.01892,0.03,nc,nc30500939,2017-01-08T23:17:39.620Z,Central California,earthquake,1.8,3.04,0.04,2.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:07:33.390,35.8873333,-120.43233329999998,5.8,2.08,md,30.0,46.0,0.02613,0.07,nc,nc30500940,2017-01-08T23:17:43.537Z,Central California,earthquake,0.2,0.37,0.06,21.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:12:25.810,35.8785,-120.42716670000001,5.212000000000001,1.84,md,24.0,65.0,0.02072,0.03,nc,nc21402428,2017-01-08T23:17:47.456Z,Central California,earthquake,0.28,0.45,0.08,14.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:15:59.760,35.9643333,-120.52216670000001,8.668,0.64,md,9.0,101.0,0.01712,0.02,nc,nc21402430,2017-01-08T23:17:50.938Z,Central California,earthquake,0.75,1.97,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:17:10.490,35.9511667,-120.50516670000002,5.652,0.66,md,7.0,115.0,0.02162,0.01,nc,nc30500941,2017-01-08T23:17:54.528Z,Central California,earthquake,0.57,1.59,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:18:15.590,35.9268333,-120.48033329999998,4.04,1.33,md,16.0,96.0,0.02793,0.08,nc,nc30500942,2017-01-08T23:17:57.814Z,Central California,earthquake,0.34,0.65,0.19,6.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:18:28.400,35.8795,-120.4198333,6.202999999999999,1.2,md,8.0,118.0,0.015319999999999999,0.03,nc,nc30500943,2017-01-08T23:18:01.403Z,Central California,earthquake,1.07,2.01,0.13,6.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:20:20.640,35.9325,-120.50166670000002,7.63,1.16,md,13.0,154.0,0.01081,0.06,nc,nc30500944,2017-01-08T23:18:04.917Z,Central California,earthquake,0.67,0.62,0.17,6.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:21:25.500,35.8828333,-120.43166670000001,5.837000000000001,1.45,md,17.0,91.0,0.024319999999999998,0.07,nc,nc30500945,2017-01-08T23:18:08.487Z,Central California,earthquake,0.41,0.83,0.24,11.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:22:21.720,35.9656667,-120.47883329999999,24.473000000000003,1.29,md,8.0,187.0,0.01712,0.16,nc,nc30500946,2017-01-08T23:18:12.254Z,Central California,earthquake,3.63,12.41,,1.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:23:27.140,35.8656667,-120.417,5.102,2.16,md,44.0,50.0,0.02072,0.05,nc,nc30229579,2017-01-08T23:18:21.240Z,Central California,earthquake,0.16,0.27,0.16,31.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:25:51.670,35.836833299999995,-120.38133329999998,4.872,0.88,md,6.0,134.0,0.01441,0.01,nc,nc30506479,2017-01-08T23:18:26.110Z,Central California,earthquake,1.17,0.83,0.23,4.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:27:05.320,35.8858333,-120.4575,-0.38,2.05,md,22.0,56.0,0.04595,0.51,nc,nc30506480,2017-01-08T23:18:29.801Z,Central California,earthquake,0.94,10.24,0.16,14.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:30:04.490,35.9281667,-120.4815,4.29,1.3,md,14.0,103.0,0.027030000000000002,0.07,nc,nc30506482,2017-01-08T23:18:44.874Z,Central California,earthquake,0.4,0.75,0.18,6.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:30:53.940,35.9298333,-120.48316670000001,4.78,1.29,md,11.0,100.0,0.02613,0.04,nc,nc30506483,2017-01-08T23:18:48.457Z,Central California,earthquake,0.42,0.99,0.06,4.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:37:25.230,35.9345,-120.484,4.8069999999999995,1.33,md,13.0,107.0,0.024319999999999998,0.02,nc,nc21401960,2017-01-08T23:18:58.897Z,Central California,earthquake,0.26,0.41,0.08,6.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:39:01.960,35.9335,-120.4885,4.293,1.21,md,14.0,97.0,0.02162,0.07,nc,nc30500919,2017-01-08T23:19:02.742Z,Central California,earthquake,0.4,0.74,0.09,5.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:39:56.590,35.8746667,-120.42416670000001,4.9719999999999995,1.61,md,15.0,79.0,0.019819999999999997,0.03,nc,nc30500920,2017-01-08T23:19:06.174Z,Central California,earthquake,0.34,0.63,0.2,7.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:41:27.430,35.8745,-120.42266670000001,5.1770000000000005,0.58,md,7.0,85.0,0.01892,0.01,nc,nc30500921,2017-01-08T23:19:09.824Z,Central California,earthquake,1.15,1.95,0.08,3.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:46:20.240,35.9378333,-120.484,8.734,1.18,md,25.0,115.0,0.02072,0.05,nc,nc30228386,2017-01-08T23:19:17.052Z,Central California,earthquake,0.27,0.36,0.11,6.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:49:31.260,35.881666700000004,-120.4315,5.13,1.43,md,20.0,90.0,0.024319999999999998,0.08,nc,nc21401970,2017-01-08T23:19:31.437Z,Central California,earthquake,0.46,0.73,0.1,10.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:51:23.510,35.8833333,-120.4265,5.736000000000001,2.9,md,57.0,44.0,0.02072,0.05,nc,nc21401978,2017-01-08T23:19:37.490Z,Central California,earthquake,0.12,0.21,0.08,77.0,reviewed,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:53:51.980,35.9348333,-120.48966670000001,4.613,1.03,md,13.0,97.0,0.02072,0.08,nc,nc30506485,2017-01-08T23:19:43.172Z,Central California,earthquake,0.43,0.75,0.21,4.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 06:54:48.910,35.8753333,-120.41633329999999,5.6,2.43,md,21.0,74.0,0.01351,0.07,nc,nc30506486,2017-01-08T23:19:47.242Z,Central California,earthquake,0.38,0.68,0.08,17.0,automatic,nc,nc,Shandon,California,San Luis Obispo County,US
2004-09-29 06:55:28.620,35.957666700000004,-120.5116667,8.092,1.6,md,22.0,56.0,0.01081,0.05,nc,nc30506487,2017-01-08T23:19:54.274Z,Central California,earthquake,0.26,0.32,0.09,11.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 07:01:51.730,35.9291667,-120.46600000000001,8.576,0.65,md,10.0,121.0,0.02973,0.04,nc,nc21401802,2017-01-08T23:19:57.876Z,Central California,earthquake,0.65,1.9,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 07:02:15.700,35.9261667,-120.4725,4.417,1.4,md,14.0,100.0,0.03514,0.04,nc,nc30500909,2017-01-08T23:20:01.878Z,Central California,earthquake,0.31,0.78,0.1,9.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 07:19:46.670,35.970833299999995,-120.5285,4.812,0.4,md,8.0,137.0,0.01441,0.02,nc,nc21401812,2017-01-08T23:20:08.704Z,Central California,earthquake,0.55,1.21,0.15,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 07:27:43.550,35.9378333,-120.48866670000001,6.813,0.53,md,10.0,105.0,0.019819999999999997,0.02,nc,nc21401817,2017-01-08T23:20:15.681Z,Central California,earthquake,0.52,1.32,0.07,3.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 07:30:11.390,35.9691667,-120.52333329999999,2.137,0.65,md,7.0,119.0,0.01351,0.03,nc,nc30500911,2017-01-08T23:20:23.335Z,Central California,earthquake,0.42,0.97,0.1,2.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 07:34:58.790,35.9725,-120.52983329999999,6.694,2.22,md,38.0,34.0,0.01441,0.05,nc,nc21401820,2017-01-08T23:20:30.880Z,Central California,earthquake,0.22,0.17,0.13,23.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 07:36:50.770,35.929,-120.47766670000001,4.687,1.22,md,14.0,103.0,0.03063,0.04,nc,nc30500912,2017-01-08T23:20:35.675Z,Central California,earthquake,0.34,0.73,0.19,5.0,automatic,nc,nc,Coalinga,California,Fresno County,US
2004-09-29 07:44:57.110,35.94,-120.48983329999999,6.042999999999999,1.04,md,15.0,107.0,0.01712,0.05,nc,nc21401741,2017-01-08T23:20:39.488Z,Central California,earthquake,0.36,0.69,0.14,2.0,reviewed,nc,nc,Coalinga,California,Fresno County,US
