# Swimming results from 2015 World Aquatics Championships
# Data from OMEGA, official time keepers of the World Championships.
# Accessed http://www.omegatiming.com/File/Download?id=00010F0200FFFFFFFFFFFFFFFFFFFF08
# Converted from XML to tidy CSV format
athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,7,205.43,350,1030.0,PRE,800,1,FREE,29.960000000000008
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,8,235.51,400,1030.0,PRE,800,1,FREE,30.079999999999984
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,9,265.16,450,1030.0,PRE,800,1,FREE,29.650000000000034
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,10,295.2,500,1030.0,PRE,800,1,FREE,30.039999999999964
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,11,325.49,550,1030.0,PRE,800,1,FREE,30.29000000000002
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,12,356.39,600,1030.0,PRE,800,1,FREE,30.899999999999977
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,13,387.39,650,1030.0,PRE,800,1,FREE,31.0
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,14,418.56,700,1030.0,PRE,800,1,FREE,31.170000000000016
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,15,449.36,750,1030.0,PRE,800,1,FREE,30.80000000000001
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,17,4,6,837.0,0.79,479.56,16,479.56,800,1030.0,PRE,800,1,FREE,30.19999999999999
101995,BERNEK,PETER,1992-04-13,M,Hungary,HUN,38,3,3,,,,1,,50,1048.0,PRE,1500,1,FREE,
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,6,8,3,892.0,0.69,60.71,1,28.62,50,1134.0,PRE,100,1,BREAST,28.62
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,6,8,3,892.0,0.69,60.71,2,60.71,100,1134.0,PRE,100,1,BREAST,32.09
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,26,4,5,936.0,0.71,129.81,1,29.89,50,1033.0,PRE,200,1,BREAST,29.89
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,26,4,5,936.0,0.71,129.81,2,62.98,100,1033.0,PRE,200,1,BREAST,33.089999999999996
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,26,4,5,936.0,0.71,129.81,3,96.28999999999999,150,1033.0,PRE,200,1,BREAST,33.309999999999995
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,26,4,5,936.0,0.71,129.81,4,129.81,200,1033.0,PRE,200,1,BREAST,33.52000000000001
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,226,2,3,964.0,0.68,128.53,1,29.15,50,1829.0,SEM,200,1,BREAST,29.15
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,226,2,3,964.0,0.68,128.53,2,62.23,100,1829.0,SEM,200,1,BREAST,33.08
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,226,2,3,964.0,0.68,128.53,3,95.52000000000001,150,1829.0,SEM,200,1,BREAST,33.29000000000001
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,226,2,3,964.0,0.68,128.53,4,128.53,200,1829.0,SEM,200,1,BREAST,33.00999999999999
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,126,1,3,974.0,0.7,128.1,1,28.98,50,1855.0,FIN,200,1,BREAST,28.98
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,126,1,3,974.0,0.7,128.1,2,61.65,100,1855.0,FIN,200,1,BREAST,32.67
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,126,1,3,974.0,0.7,128.1,3,94.57,150,1855.0,FIN,200,1,BREAST,32.919999999999995
102316,GYURTA,DANIEL,1989-05-04,M,Hungary,HUN,126,1,3,974.0,0.7,128.1,4,128.1,200,1855.0,FIN,200,1,BREAST,33.53
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,3,4,4,973.0,0.71,127.3,1,27.73,50,1028.0,PRE,200,1,MEDLEY,27.73
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,3,4,4,973.0,0.71,127.3,2,60.34,100,1028.0,PRE,200,1,MEDLEY,32.61
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,3,4,4,973.0,0.71,127.3,3,97.4,150,1028.0,PRE,200,1,MEDLEY,37.06
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,3,4,4,973.0,0.71,127.3,4,127.3,200,1028.0,PRE,200,1,MEDLEY,29.89999999999999
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,203,2,4,983.0,0.7,126.84,1,27.44,50,1753.0,SEM,200,1,MEDLEY,27.44
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,203,2,4,983.0,0.7,126.84,2,59.56,100,1753.0,SEM,200,1,MEDLEY,32.120000000000005
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,203,2,4,983.0,0.7,126.84,3,96.87,150,1753.0,SEM,200,1,MEDLEY,37.31
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,203,2,4,983.0,0.7,126.84,4,126.84,200,1753.0,SEM,200,1,MEDLEY,29.97
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,103,1,4,1000.0,0.71,126.12,1,27.3,50,1854.0,FIN,200,1,MEDLEY,27.3
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,103,1,4,1000.0,0.71,126.12,2,58.94,100,1854.0,FIN,200,1,MEDLEY,31.639999999999997
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,103,1,4,1000.0,0.71,126.12,3,95.64,150,1854.0,FIN,200,1,MEDLEY,36.7
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,103,1,4,1000.0,0.71,126.12,4,126.12,200,1854.0,FIN,200,1,MEDLEY,30.480000000000004
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,9,5,5,966.0,0.64,58.78,1,28.81,50,930.0,PRE,100,1,BACK,28.81
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,9,5,5,966.0,0.64,58.78,2,58.78,100,930.0,PRE,100,1,BACK,29.970000000000002
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,15,5,5,916.0,0.73,116.32,1,27.3,50,949.0,PRE,200,1,FREE,27.3
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,15,5,5,916.0,0.73,116.32,2,56.83,100,949.0,PRE,200,1,FREE,29.529999999999998
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,15,5,5,916.0,0.73,116.32,3,86.8,150,949.0,PRE,200,1,FREE,29.97
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,15,5,5,916.0,0.73,116.32,4,116.32,200,949.0,PRE,200,1,FREE,29.519999999999996
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,215,1,4,911.0,0.71,116.50999999999999,1,27.21,50,1844.0,SEM,200,1,FREE,27.21
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,215,1,4,911.0,0.71,116.50999999999999,2,56.71,100,1844.0,SEM,200,1,FREE,29.5
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,215,1,4,911.0,0.71,116.50999999999999,3,86.99,150,1844.0,SEM,200,1,FREE,30.279999999999994
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,215,1,4,911.0,0.71,116.50999999999999,4,116.50999999999999,200,1844.0,SEM,200,1,FREE,29.519999999999996
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,115,1,6,919.0,0.7,116.19,1,26.85,50,1801.0,FIN,200,1,FREE,26.85
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,115,1,6,919.0,0.7,116.19,2,56.23,100,1801.0,FIN,200,1,FREE,29.379999999999995
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,115,1,6,919.0,0.7,116.19,3,86.33,150,1801.0,FIN,200,1,FREE,30.1
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,115,1,6,919.0,0.7,116.19,4,116.19,200,1801.0,FIN,200,1,FREE,29.86
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,20,3,3,860.0,0.72,128.07,1,28.83,50,1014.0,PRE,200,1,FLY,28.83
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,20,3,3,860.0,0.72,128.07,2,61.44,100,1014.0,PRE,200,1,FLY,32.61
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,20,3,3,860.0,0.72,128.07,3,94.94,150,1014.0,PRE,200,1,FLY,33.5
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,20,3,3,860.0,0.72,128.07,4,128.07,200,1014.0,PRE,200,1,FLY,33.129999999999995
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,220,1,3,843.0,0.73,128.91,1,28.87,50,1825.0,SEM,200,1,FLY,28.87
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,220,1,3,843.0,0.73,128.91,2,61.57,100,1825.0,SEM,200,1,FLY,32.7
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,220,1,3,843.0,0.73,128.91,3,95.02000000000001,150,1825.0,SEM,200,1,FLY,33.45000000000001
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,220,1,3,843.0,0.73,128.91,4,128.91,200,1825.0,SEM,200,1,FLY,33.889999999999986
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,23,10,8,,,,1,,50,930.0,PRE,100,1,FREE,
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,31,4,4,928.0,0.64,127.17,1,30.11,50,1030.0,PRE,200,1,BACK,30.11
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,31,4,4,928.0,0.64,127.17,2,62.37,100,1030.0,PRE,200,1,BACK,32.26
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,31,4,4,928.0,0.64,127.17,3,94.99000000000001,150,1030.0,PRE,200,1,BACK,32.62000000000001
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,31,4,4,928.0,0.64,127.17,4,127.17,200,1030.0,PRE,200,1,BACK,32.17999999999999
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,231,2,4,950.0,0.61,126.18,1,29.58,50,1749.0,SEM,200,1,BACK,29.58
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,231,2,4,950.0,0.61,126.18,2,61.22,100,1749.0,SEM,200,1,BACK,31.64
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,231,2,4,950.0,0.61,126.18,3,93.47,150,1749.0,SEM,200,1,BACK,32.25
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,231,2,4,950.0,0.61,126.18,4,126.18,200,1749.0,SEM,200,1,BACK,32.71000000000001
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,131,1,4,935.0,0.62,126.84,1,29.74,50,1747.0,FIN,200,1,BACK,29.74
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,131,1,4,935.0,0.62,126.84,2,61.8,100,1747.0,FIN,200,1,BACK,32.06
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,131,1,4,935.0,0.62,126.84,3,94.25,150,1747.0,FIN,200,1,BACK,32.45
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,131,1,4,935.0,0.62,126.84,4,126.84,200,1747.0,FIN,200,1,BACK,32.59
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,40,4,4,952.0,0.77,272.78,1,28.62,50,1000.0,PRE,400,1,MEDLEY,28.62
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,40,4,4,952.0,0.77,272.78,2,61.55,100,1000.0,PRE,400,1,MEDLEY,32.92999999999999
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,40,4,4,952.0,0.77,272.78,3,96.11,150,1000.0,PRE,400,1,MEDLEY,34.56
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,40,4,4,952.0,0.77,272.78,4,130.29,200,1000.0,PRE,400,1,MEDLEY,34.17999999999999
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,40,4,4,952.0,0.77,272.78,5,169.29,250,1000.0,PRE,400,1,MEDLEY,39.0
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,40,4,4,952.0,0.77,272.78,6,209.24,300,1000.0,PRE,400,1,MEDLEY,39.95000000000002
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,40,4,4,952.0,0.77,272.78,7,241.26,350,1000.0,PRE,400,1,MEDLEY,32.01999999999998
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,40,4,4,952.0,0.77,272.78,8,272.78,400,1000.0,PRE,400,1,MEDLEY,31.519999999999982
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,140,1,4,978.0,0.71,270.39,1,28.42,50,1849.0,FIN,400,1,MEDLEY,28.42
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,140,1,4,978.0,0.71,270.39,2,61.15,100,1849.0,FIN,400,1,MEDLEY,32.73
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,140,1,4,978.0,0.71,270.39,3,94.85,150,1849.0,FIN,400,1,MEDLEY,33.699999999999996
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,140,1,4,978.0,0.71,270.39,4,128.0,200,1849.0,FIN,400,1,MEDLEY,33.150000000000006
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,140,1,4,978.0,0.71,270.39,5,166.72,250,1849.0,FIN,400,1,MEDLEY,38.72
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,140,1,4,978.0,0.71,270.39,6,206.23,300,1849.0,FIN,400,1,MEDLEY,39.50999999999999
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,140,1,4,978.0,0.71,270.39,7,238.2,350,1849.0,FIN,400,1,MEDLEY,31.97
102329,HOSSZU,KATINKA,1989-05-03,F,Hungary,HUN,140,1,4,978.0,0.71,270.39,8,270.39,400,1849.0,FIN,400,1,MEDLEY,32.19
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,39,4,3,906.0,0.75,251.99,1,27.13,50,930.0,PRE,400,1,MEDLEY,27.13
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,39,4,3,906.0,0.75,251.99,2,57.6,100,930.0,PRE,400,1,MEDLEY,30.470000000000002
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,39,4,3,906.0,0.75,251.99,3,89.41,150,930.0,PRE,400,1,MEDLEY,31.809999999999995
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,39,4,3,906.0,0.75,251.99,4,120.73,200,930.0,PRE,400,1,MEDLEY,31.320000000000007
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,39,4,3,906.0,0.75,251.99,5,156.04,250,930.0,PRE,400,1,MEDLEY,35.30999999999999
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,39,4,3,906.0,0.75,251.99,6,191.36,300,930.0,PRE,400,1,MEDLEY,35.32000000000002
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,39,4,3,906.0,0.75,251.99,7,222.84,350,930.0,PRE,400,1,MEDLEY,31.47999999999999
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,39,4,3,906.0,0.75,251.99,8,251.99,400,930.0,PRE,400,1,MEDLEY,29.150000000000006
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,139,1,5,929.0,0.78,249.9,1,27.05,50,1747.0,FIN,400,1,MEDLEY,27.05
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,139,1,5,929.0,0.78,249.9,2,57.69,100,1747.0,FIN,400,1,MEDLEY,30.639999999999997
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,139,1,5,929.0,0.78,249.9,3,89.68,150,1747.0,FIN,400,1,MEDLEY,31.99000000000001
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,139,1,5,929.0,0.78,249.9,4,120.85,200,1747.0,FIN,400,1,MEDLEY,31.169999999999987
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,139,1,5,929.0,0.78,249.9,5,155.68,250,1747.0,FIN,400,1,MEDLEY,34.83000000000001
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,139,1,5,929.0,0.78,249.9,6,190.72,300,1747.0,FIN,400,1,MEDLEY,35.03999999999999
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,139,1,5,929.0,0.78,249.9,7,220.96,350,1747.0,FIN,400,1,MEDLEY,30.24000000000001
102386,VERRASZTO,DAVID,1988-08-22,M,Hungary,HUN,139,1,5,929.0,0.78,249.9,8,249.9,400,1747.0,FIN,400,1,MEDLEY,28.939999999999998
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,1,7,3,,,,1,,50,930.0,PRE,100,1,FLY,
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,20,2,4,872.0,0.65,127.46,1,28.99,50,1014.0,PRE,200,1,FLY,28.99
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,20,2,4,872.0,0.65,127.46,2,61.83,100,1014.0,PRE,200,1,FLY,32.84
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,20,2,4,872.0,0.65,127.46,3,94.28,150,1014.0,PRE,200,1,FLY,32.45
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,20,2,4,872.0,0.65,127.46,4,127.46,200,1014.0,PRE,200,1,FLY,33.17999999999999
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,220,2,5,881.0,0.66,127.05,1,28.8,50,1825.0,SEM,200,1,FLY,28.8
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,220,2,5,881.0,0.66,127.05,2,61.66,100,1825.0,SEM,200,1,FLY,32.86
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,220,2,5,881.0,0.66,127.05,3,94.1,150,1825.0,SEM,200,1,FLY,32.44
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,220,2,5,881.0,0.66,127.05,4,127.05,200,1825.0,SEM,200,1,FLY,32.95
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,120,1,3,866.0,0.64,127.76,1,28.96,50,1820.0,FIN,200,1,FLY,28.96
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,120,1,3,866.0,0.64,127.76,2,61.89,100,1820.0,FIN,200,1,FLY,32.93
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,120,1,3,866.0,0.64,127.76,3,94.05,150,1820.0,FIN,200,1,FLY,32.16
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,120,1,3,866.0,0.64,127.76,4,127.76,200,1820.0,FIN,200,1,FLY,33.71000000000001
108314,SZILAGYI,LILIANA,1996-11-19,F,Hungary,HUN,29,4,6,,,,1,,50,954.0,PRE,50,1,FLY,
108316,SZTANKOVICS,ANNA,1996-01-10,F,Hungary,HUN,11,4,3,799.0,0.7,69.34,1,32.49,50,1007.0,PRE,100,1,BREAST,32.49
108316,SZTANKOVICS,ANNA,1996-01-10,F,Hungary,HUN,11,4,3,799.0,0.7,69.34,2,69.34,100,1007.0,PRE,100,1,BREAST,36.85
108316,SZTANKOVICS,ANNA,1996-01-10,F,Hungary,HUN,25,5,9,809.0,0.72,149.28,1,33.32,50,1011.0,PRE,200,1,BREAST,33.32
108316,SZTANKOVICS,ANNA,1996-01-10,F,Hungary,HUN,25,5,9,809.0,0.72,149.28,2,70.56,100,1011.0,PRE,200,1,BREAST,37.24
108316,SZTANKOVICS,ANNA,1996-01-10,F,Hungary,HUN,25,5,9,809.0,0.72,149.28,3,108.88,150,1011.0,PRE,200,1,BREAST,38.31999999999999
108316,SZTANKOVICS,ANNA,1996-01-10,F,Hungary,HUN,25,5,9,809.0,0.72,149.28,4,149.28,200,1011.0,PRE,200,1,BREAST,40.400000000000006
108316,SZTANKOVICS,ANNA,1996-01-10,F,Hungary,HUN,36,5,3,773.0,0.71,32.11,1,32.11,50,1008.0,PRE,50,1,BREAST,32.11
108318,HORVATH,DAVID,1996-05-16,M,Hungary,HUN,14,5,5,823.0,0.68,28.4,1,28.4,50,930.0,PRE,50,1,BREAST,28.4
108320,GRATZ,BENJAMIN,1996-02-16,M,Hungary,HUN,39,5,1,857.0,0.76,256.69,1,27.27,50,930.0,PRE,400,1,MEDLEY,27.27
108320,GRATZ,BENJAMIN,1996-02-16,M,Hungary,HUN,39,5,1,857.0,0.76,256.69,2,58.07,100,930.0,PRE,400,1,MEDLEY,30.8
108320,GRATZ,BENJAMIN,1996-02-16,M,Hungary,HUN,39,5,1,857.0,0.76,256.69,3,90.6,150,930.0,PRE,400,1,MEDLEY,32.529999999999994
108320,GRATZ,BENJAMIN,1996-02-16,M,Hungary,HUN,39,5,1,857.0,0.76,256.69,4,122.18,200,930.0,PRE,400,1,MEDLEY,31.580000000000013
108320,GRATZ,BENJAMIN,1996-02-16,M,Hungary,HUN,39,5,1,857.0,0.76,256.69,5,159.25,250,930.0,PRE,400,1,MEDLEY,37.06999999999999
108320,GRATZ,BENJAMIN,1996-02-16,M,Hungary,HUN,39,5,1,857.0,0.76,256.69,6,197.4,300,930.0,PRE,400,1,MEDLEY,38.150000000000006
108320,GRATZ,BENJAMIN,1996-02-16,M,Hungary,HUN,39,5,1,857.0,0.76,256.69,7,227.62,350,930.0,PRE,400,1,MEDLEY,30.22
108320,GRATZ,BENJAMIN,1996-02-16,M,Hungary,HUN,39,5,1,857.0,0.76,256.69,8,256.69,400,930.0,PRE,400,1,MEDLEY,29.069999999999993
125072,BURIAN,KATALIN,1995-01-17,F,Hungary,HUN,31,4,8,812.0,0.7,132.96,1,32.16,50,1030.0,PRE,200,1,BACK,32.16
125072,BURIAN,KATALIN,1995-01-17,F,Hungary,HUN,31,4,8,812.0,0.7,132.96,2,65.89,100,1030.0,PRE,200,1,BACK,33.730000000000004
125072,BURIAN,KATALIN,1995-01-17,F,Hungary,HUN,31,4,8,812.0,0.7,132.96,3,100.1,150,1030.0,PRE,200,1,BACK,34.209999999999994
125072,BURIAN,KATALIN,1995-01-17,F,Hungary,HUN,31,4,8,812.0,0.7,132.96,4,132.96,200,1030.0,PRE,200,1,BACK,32.860000000000014
101603,SIDIQ,TRIADY FAUZI,1991-09-29,M,Indonesia,INA,21,2,4,,,,1,,50,1030.0,PRE,200,1,MEDLEY,
101706,SUDARTAWA,I GEDE SIMAN,1994-09-08,M,Indonesia,INA,10,4,9,781.0,0.56,56.39,1,27.12,50,949.0,PRE,100,1,BACK,27.12
101706,SUDARTAWA,I GEDE SIMAN,1994-09-08,M,Indonesia,INA,10,4,9,781.0,0.56,56.39,2,56.39,100,949.0,PRE,100,1,BACK,29.27
101706,SUDARTAWA,I GEDE SIMAN,1994-09-08,M,Indonesia,INA,35,5,8,811.0,0.55,25.77,1,25.77,50,954.0,PRE,50,1,BACK,25.77
101830,LORENZA,MONALISA ARIESWATY,1996-04-09,F,Indonesia,INA,1,3,1,673.0,0.75,63.85,1,30.29,50,930.0,PRE,100,1,FLY,30.29
101830,LORENZA,MONALISA ARIESWATY,1996-04-09,F,Indonesia,INA,1,3,1,673.0,0.75,63.85,2,63.85,100,930.0,PRE,100,1,FLY,33.56
101830,LORENZA,MONALISA ARIESWATY,1996-04-09,F,Indonesia,INA,20,1,2,722.0,0.76,135.76,1,30.7,50,1014.0,PRE,200,1,FLY,30.7
101830,LORENZA,MONALISA ARIESWATY,1996-04-09,F,Indonesia,INA,20,1,2,722.0,0.76,135.76,2,64.93,100,1014.0,PRE,200,1,FLY,34.230000000000004
101830,LORENZA,MONALISA ARIESWATY,1996-04-09,F,Indonesia,INA,20,1,2,722.0,0.76,135.76,3,99.69,150,1014.0,PRE,200,1,FLY,34.75999999999999
101830,LORENZA,MONALISA ARIESWATY,1996-04-09,F,Indonesia,INA,20,1,2,722.0,0.76,135.76,4,135.76,200,1014.0,PRE,200,1,FLY,36.06999999999999
115562,YOSAPUTRA,YESSY VENISIA,1994-08-27,F,Indonesia,INA,31,2,8,688.0,0.64,140.47,1,32.8,50,1030.0,PRE,200,1,BACK,32.8
115562,YOSAPUTRA,YESSY VENISIA,1994-08-27,F,Indonesia,INA,31,2,8,688.0,0.64,140.47,2,68.03999999999999,100,1030.0,PRE,200,1,BACK,35.239999999999995
115562,YOSAPUTRA,YESSY VENISIA,1994-08-27,F,Indonesia,INA,31,2,8,688.0,0.64,140.47,3,104.14,150,1030.0,PRE,200,1,BACK,36.10000000000001
115562,YOSAPUTRA,YESSY VENISIA,1994-08-27,F,Indonesia,INA,31,2,8,688.0,0.64,140.47,4,140.47,200,1030.0,PRE,200,1,BACK,36.33
123125,SUTANTO,GLENN VICTOR,1989-11-07,M,Indonesia,INA,4,6,3,766.0,0.7,24.51,1,24.51,50,1044.0,PRE,50,1,FLY,24.51
123125,SUTANTO,GLENN VICTOR,1989-11-07,M,Indonesia,INA,30,5,6,777.0,0.67,54.18,1,25.28,50,1009.0,PRE,100,1,FLY,25.28
123125,SUTANTO,GLENN VICTOR,1989-11-07,M,Indonesia,INA,30,5,6,777.0,0.67,54.18,2,54.18,100,1009.0,PRE,100,1,FLY,28.9
123128,RATIH,ANAK AGUNG ISTRI KANIA,1998-05-28,F,Indonesia,INA,9,3,1,672.0,0.53,66.34,1,31.5,50,930.0,PRE,100,1,BACK,31.5
123128,RATIH,ANAK AGUNG ISTRI KANIA,1998-05-28,F,Indonesia,INA,9,3,1,672.0,0.53,66.34,2,66.34,100,930.0,PRE,100,1,BACK,34.84
123128,RATIH,ANAK AGUNG ISTRI KANIA,1998-05-28,F,Indonesia,INA,18,3,1,710.0,0.55,30.33,1,30.33,50,930.0,PRE,50,1,BACK,30.33
101992,KHADE,VIRDHAWAL VIKRAM,1991-08-29,M,India,IND,28,8,3,750.0,0.67,23.01,1,23.01,50,930.0,PRE,50,1,FREE,23.01
102249,SEJWAL,SANDEEP,1989-01-23,M,India,IND,6,6,1,831.0,0.78,62.17,1,28.89,50,1134.0,PRE,100,1,BREAST,28.89
102249,SEJWAL,SANDEEP,1989-01-23,M,India,IND,6,6,1,831.0,0.78,62.17,2,62.17,100,1134.0,PRE,100,1,BREAST,33.28
102249,SEJWAL,SANDEEP,1989-01-23,M,India,IND,14,6,5,808.0,0.77,28.57,1,28.57,50,930.0,PRE,50,1,BREAST,28.57
102249,SEJWAL,SANDEEP,1989-01-23,M,India,IND,26,3,5,768.0,0.68,138.68,1,31.47,50,1033.0,PRE,200,1,BREAST,31.47
102249,SEJWAL,SANDEEP,1989-01-23,M,India,IND,26,3,5,768.0,0.68,138.68,2,66.89,100,1033.0,PRE,200,1,BREAST,35.42
