Date,AAPL,AMGN,AMZN,CPRT,EL,GS,ILMN,MA,PAA,RIO,TEF,UPS
2013-09-25,360909.4866,82772.92643408,149187.39371769998,3564.8688521599997,26066.10975024,64569.74852409,11747.889999999996,74505.922679,38203.017733140005,90327.37432311999,76574.63584800002,79106.04101400002
2013-09-26,364424.66839999997,83045.20579734999,151797.51699816,3560.2749489999997,25919.54742384,64561.792175309994,12030.248999999996,75137.98661600001,38514.08188056,90888.076887,77834.08709550001,79801.47873720001
2013-09-27,361801.39839999995,83295.40845549,150790.68699418,3560.2749489999997,25802.297562720003,63591.11762414999,11851.762999999997,75603.717938,38246.42203278,89495.36406703999,78539.37979410002,79323.36530250002
2013-09-30,357341.8394,82360.82793832,149182.62201152,3652.1530122,25611.766538400003,62938.69702419,11825.428999999996,74605.722248,38094.506984039996,88193.08714448,77985.22124520002,79427.68096098003
2013-10-01,365736.3034,84318.29579318,153147.9098471,3767.0005911999997,25831.610028000003,63252.972800999996,11878.096999999996,75160.164298,38434.507331220004,87758.99483696,79496.56274220003,79801.47873720001
2013-10-02,366943.0076,83199.74273326,152937.95477518,3808.3457196399995,25798.63350456,63121.69304612999,11807.872999999996,74993.831683,38354.93278188,88771.87688784,80756.01398970003,79349.44421712002
2013-10-03,362326.0524,81772.11580152,150194.22372168,3803.7518164799994,25443.21986304,62397.66530715,11534.291999999998,74195.43513099999,37964.29408512,87469.59996528,80655.25788990004,78323.67357540001
2013-10-04,362011.26,83089.35920761,152236.51396672,3799.15791332,25641.079003680003,62278.32007545,11878.096999999996,74661.166453,37638.76183782,87885.60509332,82065.84328710003,79106.04101400002
2013-10-07,365578.9072,81109.81464762,147937.20669854,3734.84326908,25388.258990640003,61363.33996575,11503.568999999996,73862.76990099999,37226.42099124,87270.640991,81360.55058850002,78262.82277462001
2013-10-08,360489.76339999994,79299.52482696,144692.44649614,3679.71643116,25175.74361736,60885.95903895,11057.353999999996,72509.931299,36691.10129568,86203.49740168,80907.14813940001,77306.59590522002
2013-10-09,364686.9954,78210.40737388,142306.59340614002,3675.122528,25197.72796632,61438.925279159994,11111.484999999997,72875.863052,36777.90989496,85896.01535052,82368.11158650003,77106.65755980002
2013-10-10,366995.473,80889.04759632,145618.15749506,3721.0615596,25879.24278408,62859.13353638999,11411.399999999996,75248.875026,37045.56974274,87957.95381124,84635.12383200003,78480.14706312002
2013-10-11,369356.416,81602.86106219,148347.57343001998,3739.43717224,26018.476994160003,63650.790239999995,11850.299999999996,75869.850122,37211.95289136,89133.62047744,84584.74578210001,78906.10266858002
2013-10-14,371769.8244,82110.62528018,148256.9110126,3776.1883975200003,26252.976716400004,63435.96882294,11879.559999999996,76413.203331,37088.97404238,90472.07175896001,85441.17263040003,78549.69083544002
2013-10-15,373763.5096,82007.60065624,146205.0773552,3721.0615596,25831.610028000003,62707.96290956999,11737.648999999998,76113.804624,36495.7819473,92841.49227084,85491.55068030002,78480.14706312002
2013-10-16,375599.79860000004,84097.52874188,148156.70518282,3730.2493659199995,26011.148877839998,64545.87947774999,12087.305999999997,77122.889155,36025.5687012,92841.49227084,86851.75802760002,79392.90907482001
2013-10-17,378118.13779999997,85252.87631035,148290.31295586,3748.62497856,26274.96106536,62982.45694247999,12011.229999999996,78131.973686,36134.0794503,93366.02047576,88514.23367430003,79905.79439568002
2013-10-18,381423.458,84568.49845132,156955.73137874,3739.43717224,26399.5390428,63129.64939491,11913.208999999997,79307.39083199999,36568.1224467,93818.19996275999,89370.66052260002,80844.63532200002
2013-10-21,390762.2992,83626.55903244,155767.57653992,3771.59449436,26040.461343119998,63559.29222903,11961.487999999998,79595.700698,37508.5489389,94541.68714196,90478.97762040004,81522.68710212002
2013-10-22,389660.5258,85517.79677191,158678.31730972,3753.21888172,26355.570344880005,63352.42716075,13174.314999999995,79695.50026700001,37617.059688,95626.91791075999,90781.24591980003,81513.99413058002
2013-10-23,393438.03459999996,85120.41607957,155920.27113767999,3711.87375328,26113.74250632,62751.72282786,13534.212999999996,78841.65951,37797.9109365,93926.72303964,88312.72147470003,81670.46761830003
2013-10-24,398684.5746,85510.43787020001,158520.85100578,3725.6554627599994,26157.71120424,63634.87754244,13578.102999999996,80360.830727,38108.97508392,94523.59996248,89118.77027310003,82139.88808146001
2013-10-25,394225.0156,85598.74469071999,173399.03087502,3753.21888172,26201.67990216,64482.228687509996,13648.326999999997,80261.031158,38694.93312906,94523.59996248,88262.34342480003,83113.50089394001
2013-10-28,397163.07800000004,87077.88393443,170903.42854288002,3753.21888172,26220.00019296,64227.62552654999,13570.787999999997,80937.450459,37841.31523614,93691.58970639999,88816.50197370003,84991.18274658002
2013-10-29,387247.1174,87033.73052417,173069.7831486,3767.0005911999997,26678.007462960002,64490.18503629,13806.330999999996,81214.67148399999,37544.7191886,93185.14868096,89723.30687190001,85460.60320974002
2013-10-30,393385.5692,86010.84318648,172296.76674743998,3711.87375328,26154.04714608,64466.31598995,13608.825999999995,80471.719137,37161.31454178,92443.57432228,87859.31902560004,85434.52429512002
2013-10-31,391759.1418,85466.28445994,173704.42007053999,3702.68594696,26000.15670336,63992.91323754,13680.512999999997,79518.078811,37052.803792679995,91701.9999636,88010.45317530002,85399.75240896002
2013-11-01,389765.45660000003,87342.80439599,171304.251862,3675.122528,25626.42277104,64466.31598995,14002.372999999994,81780.202375,36843.01634442,92552.09739916,85038.14823120002,85382.36646588003
2013-11-04,394802.135,86305.19925488,171180.18750132,3693.4981406399993,25699.703934240002,64907.893347239995,14164.765999999994,80771.11784400001,36958.761143460004,95427.95893647999,85541.92873020003,86825.39974152001
2013-11-05,393805.29240000003,84730.39428894,171251.76309402,3629.1834964,25923.211482000002,64426.53424604999,13962.871999999996,81658.225124,37385.57008992,96223.7948336,84433.61163240003,87190.50454620001
2013-11-06,390447.50680000003,83391.07417772,169958.63071924,3656.74691536,26106.41439,65051.10762528,13813.645999999995,81381.004099,37884.71953578,96802.58457696,85239.66043080004,86147.34796140001
2013-11-07,384099.1934,81705.88568613,163936.73752008,3578.65056164,25765.65698112,63507.57596195999,13604.436999999994,79983.81013299999,37002.1654431,95102.38970583999,81763.57498770002,85704.00641286002
2013-11-08,390185.17980000004,83310.12625891,167157.63919158,3587.8383679599997,26000.15670336,64911.87152162999,14052.114999999994,81447.53714500001,36676.6331958,96169.53329516,83627.56283400003,86599.38248148002
2013-11-11,389030.94100000005,83280.69065207,169099.72360684,3615.4017869199997,25978.1723544,65178.40920576,14074.059999999996,82190.48949200001,36756.207745140004,94794.90765467999,83728.31893380002,86303.82144912002
2013-11-12,389765.45660000003,82942.18117340999,166785.44610953997,3624.58959324,25897.563074880003,64800.48263870999,14120.875999999995,81802.38005699999,36611.52674634,93836.28714224,82620.00183600001,86773.24191228002
2013-11-13,390237.64519999997,83545.61111363,169977.71754396,3629.1834964,26758.61674248,64820.37351065999,13943.852999999996,81558.425555,36835.78229448,93800.11278328,83778.69698370002,87833.78444016003
2013-11-14,395851.443,84929.08463511,175312.48505319998,3675.122528,26908.84312704,64923.80604479999,13766.829999999994,82445.53283499999,37320.46364046,93601.153809,82972.64818530002,87772.93363938002
2013-11-15,393490.5,84612.65186158,176157.07704706,3739.43717224,26993.116464720002,65401.1869716,13683.438999999997,83421.35084300001,37783.44283661999,94957.69227,83526.80673420001,87746.85472476002
2013-11-18,388716.1486,85385.33654113,174730.33689924,3789.970107,26696.32775376,65910.39329352,13474.229999999994,83676.39418599999,37920.88978548,94686.3845778,84131.34333300003,88042.41575712002
2013-11-19,389398.1988,84965.87914366,174138.64533292,3734.84326908,26586.406008960003,66276.38533739999,13365.967999999995,82833.64227,37031.10164286,94505.512783,83375.67258450003,87555.60935088003
2013-11-20,385987.94779999997,85039.46816076,173007.75096826,3739.43717224,26857.5463128,65639.877435,13503.489999999996,82711.66501900001,36871.95254418,95409.871757,81058.28228910003,87042.72403002002
2013-11-21,390604.903,82603.67169475,176037.78439256002,3776.1883975200003,27117.694442160002,66463.35953372999,14461.754999999996,82833.64227,37233.65504118,94433.16406508,82166.59938690002,87912.02118402002
2013-11-22,389608.0604,83177.66602813,177655.39278758,3771.59449436,27484.100258160004,66873.1114959,14605.128999999995,83654.216504,37580.8894383,93564.97945003999,83174.16038490004,88650.92376492002
2013-11-25,392546.12279999995,83862.04388715999,179721.54156352,3730.2493659199995,27231.28024512,67422.09956172,14388.604999999994,83887.082165,37754.506636859995,92515.9230402,82368.11158650003,87990.25792788003
2013-11-26,399786.348,83648.63573757,181978.55858666,3891.03597652,27506.08460712,66849.24244956,14379.826999999996,83942.52637,37472.3786892,90761.46663064,82922.27013540003,88920.40588266002
2013-11-27,409177.65459999995,83759.01926321999,184526.64968677997,3964.53842708,27572.037654,66920.84958858,14537.830999999996,84319.54696400001,37117.91024214,92136.09227112,82620.00183600001,89137.73017116003
2013-11-29,416785.13759999996,83950.35070768,187823.89865716,3955.3506207599994,27465.77996736,67207.27814466,14337.399999999996,84363.902328,37305.99554058,95952.4871414,82771.13598570002,88998.64262652001
2013-12-02,413165.025,84237.34787437,187194.0334414,3987.5079428799995,27436.46750208,67517.57574708,14407.623999999996,83842.726801,37125.14429208,94722.55893675999,80957.52618930003,88955.17776882002
2013-12-03,424445.086,83486.73989995,183548.44991988002,4047.22868396,27293.56923384,66853.22062395,14233.526999999996,83620.949981,36864.71849424,94740.64611624001,80201.85544080002,88581.37999260002
2013-12-04,423448.2434,83207.10163497,184168.77172328,4070.1981997599996,26784.2651496,67111.80195929999,14347.640999999994,82966.70836199999,36177.483749939995,96965.36919227999,79899.58714140001,88424.90650488003
2013-12-05,425651.7902,83413.15088285,183467.33091482,4051.82258712,26648.694997680002,65862.65520084,14286.194999999996,83332.640115,35642.16405438,96079.09739776,78892.02614340003,88346.66976102002
2013-12-06,419723.2,83979.78631452001,184641.1706351,4106.949425039999,27007.77269736,66519.05397519,14520.274999999996,84108.858985,36170.2497,97381.37432032,79446.18469230003,89042.10748422003
2013-12-09,424550.0168,83876.76169058001,183658.19916202,4093.16771556,27073.72574424,66702.04999712999,14824.578999999994,84153.214349,36119.61135042,97435.63585876,79093.53834300002,88963.87074036003
2013-12-10,423867.96660000004,83965.06851109999,185037.22224804,4061.01039344,26967.4680576,67521.55392147,14625.610999999995,84674.389876,36047.270851019995,96404.6666284,79597.31884200002,88433.59947642003
2013-12-11,420720.0426,83192.38383155,182369.83849342,4042.6347808,27048.077337119998,66674.2027764,14521.737999999996,87668.376946,35468.54685582,94198.03073184,78438.62369430003,87686.00392398002
2013-12-12,420142.92319999996,82839.15654946999,181921.2981125,4033.4469744799994,26773.27297512,66964.60950687,14776.299999999996,86770.180825,35258.75940756,94161.85637288,78085.97734500002,87755.54769630003
2013-12-13,415525.968,82537.44157936,183348.03826032,4051.82258712,26615.718474240002,66988.47855320999,14985.508999999996,87380.06708,35143.014608519996,93655.41534744001,77834.08709550001,88129.34547252001
2013-12-16,417834.4456,82508.00597252,185605.05528346,4088.5738124,26806.24949856,68006.89119704999,15010.379999999994,88355.88508800001,35041.737909359996,94831.08201364,78791.27004360003,88781.31833802002
2013-12-17,415945.6912,81683.808981,184975.1900677,4079.3860060800002,26656.023114,67823.89517511,14922.599999999995,88488.95117999999,34940.461210199996,95880.13842347999,78186.73344480002,88650.92376492002
2013-12-18,412797.76720000006,82956.89897683001,188940.47790328,4134.512844,27114.030384,69554.40103476,15305.905999999995,88943.59366099999,35374.504206599995,97417.54867928,79546.94079210002,89520.22091892002
2013-12-19,408075.8812,82861.2332546,188573.05652742,4093.16771556,27081.05386056,69526.55381403,15143.512999999995,89309.525414,35859.18555258,97110.06662812,79698.07494180002,89694.08034972002
2013-12-20,411486.13220000005,83913.55619913,191918.02255959998,4097.76161872,27242.272419599998,69681.70261523999,15349.795999999995,90595.83097,36582.59054658,97363.28714084,79698.07494180002,89824.47492282002
2013-12-23,427278.2176,83302.7673572,192261.58540456,4134.512844,27392.498804160005,70202.84346033,15709.693999999994,90385.142991,37016.63354298,97725.03073044,80151.47739090002,90372.13212984001
2013-12-24,425494.394,82603.67169475,190486.5107056,4139.10674716,27341.201989920002,70079.52005424,15817.955999999996,90174.45501199999,36987.69734322,98918.78457612,80856.77008950003,90806.78070684001
2013-12-26,422661.2624,84156.39995556,192963.02621302,4143.70065032,27348.530106240003,70194.88711155,15896.957999999995,91139.184179,37291.527440699996,99027.307653,81159.03838890002,90989.33310918002
2013-12-27,419775.6654,84715.67648552,189952.07961344,4166.67016612,27278.913001200002,70155.10536764999,16148.593999999994,91804.514639,37211.95289136,100618.97944724001,81914.70913740003,91032.79796688003
2013-12-30,415630.89879999997,84987.95584878999,187704.60600266,4198.82748824,27495.09243264,69908.45855546999,16122.259999999995,92403.312053,37595.35753818,101631.86149812,82065.84328710003,91206.65739768003
2013-12-31,420510.18100000004,83950.35070768,190290.87075222,4208.01529456,27597.68606112,70517.11923714,16179.316999999995,92647.266555,37450.67653938,102065.95380564,82317.73353660002,91345.74494232002
2014-01-02,414581.59079999995,85216.0818018,189899.59084546,4203.4213914,27007.77269736,70369.92678470998,16142.741999999995,92492.02278099999,37269.82529088,100202.9743192,79597.31884200002,89815.78195128002
2014-01-03,405452.6112,84237.34787437,189169.51979992,4171.26406928,26985.788348400005,70871.17675785,15889.642999999995,92126.091028,37045.56974274,99678.44611428,79798.83104160002,89615.84360586002
2014-01-06,407656.158,83508.81660508,187828.67036334,4171.26406928,27143.34284928,71356.51403343,15927.680999999995,91671.448547,36770.67584502,96838.75893591999,80000.34324120003,88450.98541950002
2014-01-07,404770.56100000005,85679.69260953,189928.22108254,4175.85797244,27073.72574424,70926.87119930999,16460.212999999996,92824.68801099999,36879.186594119994,95102.38970583999,81259.79448870002,88737.85348032002
2014-01-08,407341.3656,85274.95301548,191784.41478656,4162.07626296,26776.93703328,70986.54381516,16673.810999999994,92791.421488,36669.39914586,94831.08201364,81612.44083800002,88668.30970800002
2014-01-09,402147.291,87489.98243019001,191350.18952418,4143.70065032,26908.84312704,70572.8136786,16795.239999999994,93545.462676,36857.484444300004,92859.57945032,82015.46523720003,88772.62536648003
2014-01-10,399419.0902,86827.68127629,189751.66795388,4171.26406928,27132.3506748,70966.65294320999,17068.820999999996,92569.64466800001,36799.61204478,93944.81021912,83980.20918330003,89120.34422808002
2014-01-13,401517.7062,85657.61590440001,186564.16822564,4111.543328199999,27055.405453440002,69968.13117132,16667.958999999995,89819.6121,36806.84609472,93221.32303992,83476.42868430003,87129.65374542003
2014-01-14,409544.91240000003,86628.99093012,189694.40747972002,4148.294553479999,27018.764871839998,70254.55972739999,17776.912999999997,91117.006497,36879.186594119994,94415.0768856,84735.87993180002,87738.16175322003
2014-01-15,417729.5148,87210.34416521,188897.53254766,4134.512844,26699.99181192,71109.86722125,17719.855999999996,91305.51679400001,36524.718147060004,95843.96406452,85138.90433100001,87842.47741170002
2014-01-16,415421.0372,87593.00705413001,188864.1306044,4106.949425039999,26450.83585704,69685.68078962999,18325.537999999997,91538.382455,36365.56904838,99280.52816572,84887.01408150003,87355.67100546001
2014-01-17,405242.7496,87681.31387465,190682.15065898,4106.949425039999,26590.07006712,70127.25814692,19946.541999999994,90751.074744,36213.65399964,99551.83585792,84685.50188190003,86851.47865614001
2014-01-21,411538.5976,87754.90289175,194232.3000569,4125.32503768,26447.171798880005,68901.98043479999,20657.55999999999,90762.16358499999,36662.16509592,96368.49226944,84534.36773220003,85686.62046978001
2014-01-22,413374.8866,91522.66056727001,193034.60180572,4166.67016612,26428.85150808,69092.93280552,21173.998999999993,92370.04553,37132.37834202,97417.54867928,83274.91648470004,86051.72527446001
2014-01-23,416837.603,90956.0251356,190806.21501966,4106.949425039999,25820.61785352,67927.32770924999,21081.82999999999,91327.694476,37588.12348824,96314.230731,82771.13598570002,85138.96326276002
2014-01-24,409282.58540000004,87784.33849859,184951.33153680002,3987.5079428799995,25205.056082640003,66690.11547395999,20280.105999999996,87058.490691,37421.740339619995,92570.18457864,78489.00174420002,83739.39484482002
2014-01-27,412587.9056,87217.70306692,184321.46632103997,3969.13233024,25120.78274496,65516.554028909995,20518.574999999993,84330.635805,36770.67584502,93962.8973986,77884.46514540003,82731.01014618002
2014-01-28,379639.6344,88821.94363970001,188210.40685774,3969.13233024,25593.4462476,66137.14923375,21144.738999999994,87413.33360299999,36568.1224467,97055.80508968,78287.48954460002,83287.36032474002
2014-01-29,375337.47160000005,87696.03167807001,183328.9514356,3932.38110496,25113.454628640004,65202.2782521,21457.820999999993,86160.29457,35736.2067036,96205.70765412,77834.08709550001,82870.09769082002
2014-01-30,374602.956,88961.76277219,192304.53076018,3969.13233024,25263.681013200003,65974.04408376,22064.965999999993,88444.595816,35960.46225174,97001.54355124,78690.51394380002,83261.28141012002
2014-01-31,375180.07540000003,87534.13584045,171156.32897042,3936.97500812,25186.735791839998,65289.79808868,22237.59999999999,83920.34868800001,36524.718147060004,96133.35893619999,77380.68464640003,82783.16797542002
2014-02-03,375914.591,85915.17746425,165172.6094207,3748.62497856,25018.18911648,63579.18310097999,22092.76299999999,81957.62383099999,36582.59054658,93637.32816796,75415.94070030002,81383.59955748002
2014-02-04,381318.5272,85201.36399838,166031.5165331,3835.9091385999996,25351.618409040002,64350.94893263999,22177.616999999995,81081.605392,36676.6331958,95988.66150036,75667.83094980002,81618.30978906002
2014-02-05,384204.1242,84678.88197696999,165315.7606061,3799.15791332,23948.28413376,63817.87356437999,22059.113999999994,80771.11784400001,37052.803792679995,96314.230731,75365.56265040002,81505.30115904003
2014-02-06,384151.6588,85414.77214797,169199.92943661998,3840.5030417599996,24475.9085088,64346.97075825,21953.777999999995,83055.41909000001,37327.697690400004,99370.96406312,77229.55049670002,82357.21236996002
2014-02-07,389503.1296,87497.34133190001,172296.76674743998,3895.62987968,24365.986764,64418.57789727,22954.469999999994,84618.94567100001,38087.2729341,101595.68713916,78539.37979410002,82904.86957698003
2014-02-10,396481.0278,88527.5875713,172196.56091766,3895.62987968,24325.68212424,64048.60767899999,23662.561999999994,84663.301035,38087.2729341,100221.06149867999,77380.68464640003,82348.51939842002
2014-02-11,401727.56779999996,89219.32433203999,172635.55788622002,3969.13233024,24468.580392480002,65397.20879720999,23568.929999999993,84485.879579,38514.08188056,103639.5384204,77834.08709550001,83591.61432864002
2014-02-12,401675.10240000003,89933.13779790999,166651.8383365,3987.5079428799995,24505.22097408,65043.15127649999,23252.92199999999,84241.92507699999,38571.95428008,104887.55380452001,77179.17244680002,83478.60569862003
2014-02-13,408075.8812,91360.76472965,170445.3447496,3996.6957491999997,24747.048812640005,65265.929042339994,23959.550999999996,84862.900173,38919.1886772,105213.12303516,78136.35539490002,83939.33319024002
2014-02-14,407708.6234,91132.63877664,170516.9203423,3936.97500812,24908.26737168,65130.671113079996,24041.478999999996,85816.540499,39042.16752618,106533.48713719999,78136.35539490002,84530.45525496002
2014-02-18,409230.12,91942.11796474,168751.38905569998,3881.8481701999995,24944.90795328,65500.64133135,24929.519999999993,85927.428909,39034.93347624,108179.42046988,77682.95294580002,83878.48238946001
2014-02-19,402776.8758,90772.05259285,165759.52928083998,3936.97500812,24692.087940240002,64947.675091139994,24894.407999999992,84995.96626500001,38781.74172834,108161.3332904,77934.84319530003,82739.70311772003
2014-02-20,398107.45519999997,90875.07721679,166914.2821764,3941.56891128,24864.29867376,65440.9687155,25412.30999999999,84119.947826,38354.93278188,108396.46662364,78035.59929510002,83165.65872318002
2014-02-21,393700.3616,91139.99767835,165463.68349768,3982.91403972,24787.353452400002,65440.9687155,25463.514999999992,83942.52637,38340.464682,107962.37431612,78136.35539490002,83548.14947094001
2014-02-24,395379.2544,92567.62461009,167859.08000003998,4061.01039344,24878.954906400002,66252.51629105999,26118.93899999999,84230.83623599999,38318.76253218,106262.179445,78438.62369430003,83409.06192630003
2014-02-25,391286.9532,91515.30166556001,170979.77584175998,4042.6347808,24725.064463680003,65035.19492771999,26266.70199999999,85095.76583399999,38904.72057732,102825.6153438,78438.62369430003,82974.41334930003
2014-02-26,387771.77139999997,89675.57623806,171685.9883564,4074.7921029199997,24908.26737168,64764.6790692,25849.746999999992,85783.273976,39280.8911742,102246.82560044,77985.22124520002,82757.08906080002
2014-02-27,395484.18519999995,90573.36224668,171843.45466034,4175.85797244,24769.0331616,65791.04806182,26057.492999999995,86226.82761600001,39215.78472474,104326.85124064,77380.68464640003,83061.34306470002
2014-02-28,394434.87720000005,91265.09900742,172783.4807778,4185.04577876,25223.37637344,66216.71272155,25088.986999999994,86182.47225199999,39186.84852498,103639.5384204,76675.39194780003,83252.58843858002
2014-03-03,395536.6506,91022.25525099,171676.44494403998,4152.888456639999,25120.78274496,65536.44490086,25306.97399999999,85084.676993,39331.529523779995,100854.11278047999,75718.20899970001,83261.28141012002
2014-03-04,398159.9206,92722.161546,173642.38789019999,4208.01529456,25549.477549680003,67123.73648246999,26162.828999999994,87047.40185,39324.29547384,102011.6922672,77380.68464640003,84304.43799492002
2014-03-05,398999.36699999997,92861.98067849,177684.02302466,4226.3909072,25380.930874319998,68384.8177641,26072.122999999992,86714.73662,39454.50837276,98846.4358582,77380.68464640003,84391.36771032002
2014-03-06,397792.66279999993,91390.20033649,177583.81719488002,4226.3909072,25296.657536640003,68663.2899714,25071.430999999993,86082.672683,39071.10372594,100112.5384218,79546.94079210002,85069.41949044002
2014-03-07,397582.8012,89969.93230646,177536.10013308,4226.3909072,25655.73523632,69323.66692014,24629.604999999992,86426.426754,38723.86932882,96567.45124372,78892.02614340003,85382.36646588003
2014-03-10,397950.05899999995,92280.62744340001,176806.02908754,4230.984810360001,25721.6882832,69025.30384088999,24366.264999999996,85816.540499,38282.59228248,94686.3845778,80000.34324120003,85834.40098596002
2014-03-11,401780.0332,91449.07155017,175990.06733075998,4175.85797244,25688.71175976,67585.20471170999,24383.82099999999,86382.07139000001,38521.3159305,93926.72303964,78841.64809350003,85460.60320974002
2014-03-12,402199.75639999995,92707.44374258,176858.51785551998,4171.26406928,25721.6882832,67517.57574708,24698.36599999999,86869.980394,38325.996582119995,95464.13329544,78740.89199370003,85643.15561208002
2014-03-13,397740.1974,91220.94559716,177273.65629317999,4088.5738124,25567.79784048,66316.1670813,23290.959999999992,84962.699742,38210.25178308,93311.75893732,76826.52609750003,84408.75365340001
2014-03-14,393280.63839999994,90175.98155434,178337.74677132,4088.5738124,25391.9230488,65779.11353865,24098.535999999993,84652.212194,38412.8051814,94252.29227028,76221.98949870003,83687.23701558002
2014-03-17,394802.135,91147.35658006,178958.06857472,4125.32503768,25630.0868292,66371.86152276,23367.035999999993,86304.449503,38911.95462726,95536.48201336,77531.81879610002,84313.13096646001
2014-03-18,398264.8514,93803.92009737,180737.91497985998,4162.07626296,25692.37581792,66869.13332151,23694.747999999992,87513.133172,39013.23132642,95626.91791075999,78388.24564440003,84678.23577114001
2014-03-19,398159.9206,93148.97784518,178094.38975614,4157.4823598,25534.82131704,66904.93689102,23642.07999999999,86836.713871,38810.6779281,93148.974322,76977.66024720002,84278.35908030003
2014-03-20,396271.1662,93494.84622555,176061.64292346002,4152.888456639999,25325.970001920003,67318.66702758,23604.041999999994,86947.602281,38868.550327619996,94053.333296,77380.68464640003,84243.58719414001
2014-03-21,399366.62480000005,90462.97872103001,172077.26826316,4212.609197719999,25051.165639920004,66415.62144105,22325.379999999994,84264.10275899999,38687.69907912,95228.9999622,76826.52609750003,84200.12233644002
2014-03-24,404140.9762,89248.75993888,167892.4819433,4148.294553479999,24659.1114168,65926.30599108,22082.521999999994,85816.540499,38680.46502918,95482.22047492,77682.95294580002,84617.38497036003
2014-03-25,408495.6044,88770.43132773,169257.18991078,4171.26406928,24684.75982392,64943.69691675,21636.30699999999,83476.795048,38485.1456808,98846.4358582,77380.68464640003,84886.86708810003
2014-03-26,404560.6994,88387.76843881,163865.16192738002,4070.1981997599996,24633.463009680003,64339.01440946999,20480.536999999997,81735.84701099999,38883.0184275,98159.12303796,76423.50169830002,84104.49964950002
2014-03-27,402829.3412,89992.00901159001,161507.93907446,4070.1981997599996,24633.463009680003,64561.792175309994,20916.510999999995,81325.559894,39215.78472474,98430.43073016,77682.95294580002,84365.28879570002
2014-03-28,402357.1526,88711.56011405,161422.04836322,4125.32503768,24450.260101680004,64565.770349700004,20777.525999999994,81192.493802,39541.31697204,99009.22047352,79244.67249270002,84617.38497036003
2014-03-31,402304.68720000004,90764.69369114,160501.10907048002,4180.4518756,24505.22097408,65182.387380149994,21748.95799999999,82833.64227,39874.083269279996,100980.72303683999,79546.94079210002,84652.15685652001
2014-04-01,405977.26519999997,92773.67385797,163664.75026782,4198.82748824,25010.861000160003,66005.86947887999,22802.317999999996,82955.619521,40626.42446304,101577.59995968,79798.83104160002,84617.38497036003
2014-04-02,406659.3154,92707.44374258,163173.26453128,4235.57871352,24948.572011440003,66542.92302153,22906.19099999999,82833.64227,40083.87071754,101975.51790824,79546.94079210002,85165.04217738002
2014-04-03,403826.1838,91346.04692623,159193.66157716,4253.95432616,24992.540709359997,66073.49844351,21716.771999999994,82645.131973,40308.126265679995,99949.75380647999,80101.09934100002,85643.15561208002
2014-04-04,398579.6438,87651.87826781,154126.109614,4235.57871352,24541.861555680003,64939.71874236,20272.790999999994,80039.25433800001,40322.59436556,100022.10252439999,79597.31884200002,85278.05080740001
2014-04-07,392336.2612,87438.47011822,151625.73557567998,4162.07626296,24659.1114168,63077.93312784,20549.297999999995,79096.702853,39678.7639209,100655.15380619999,80856.77008950003,84634.77091344002
2014-04-08,392336.2612,86820.32237458,156068.19402926,4235.57871352,25476.196386480002,62282.298249839994,20748.265999999992,79307.39083199999,39823.4449197,103693.79995884,80655.25788990004,84686.92874268001
2014-04-09,397477.8704,88306.82052000001,158325.2110524,4267.7360356399995,25542.14943336,62918.806152239995,21336.391999999993,81569.514396,40098.33881742,103368.2307282,82216.97743680002,85060.72651890002
2014-04-10,392336.2612,83972.42741281001,151315.57467398,4221.79700404,25252.68883872,62051.56413521999,19858.761999999995,78919.281397,39606.423421499996,101812.73329291999,80403.36764040003,84000.18399102002
2014-04-11,389450.6642,82375.54574174,148748.39674914,4074.7921029199997,24981.548534880003,60754.67928408,19785.611999999994,76158.15998800001,39924.72161886,100763.67688308,79849.20909150002,83687.23701558002
2014-04-14,391024.6262,83391.07417772,150742.96993238002,4070.1981997599996,25347.954350880005,61558.27051086,19302.821999999993,78930.370238,40286.42411586,102843.70252328,81007.90423920001,83530.76352786002
2014-04-15,388191.4946,84627.369665,150824.08893743998,4079.3860060800002,25941.5317728,61629.87764987999,19172.614999999994,80005.987815,40120.04096724,100311.49739608,80856.77008950003,83261.28141012002
2014-04-16,388978.4756,85024.75035734,154450.58563424,4143.70065032,26414.19527544,62544.857759579994,19928.985999999994,81979.80151300001,40684.296862560004,100438.10765244,81813.95303760002,84626.07794190002
2014-04-17,393438.03459999996,84965.87914366,155037.50549438002,4189.63968192,26436.179624400003,62632.37759616,19816.334999999992,82201.578333,41299.19110746,99949.75380647999,81965.08718730003,85191.12109200002
2014-04-21,398107.45519999997,86113.86781042,157881.44237766,4180.4518756,26344.578170400004,62775.5918742,20659.022999999994,82401.177471,41263.02085776,99226.26662728,82166.59938690002,85973.48853060002
2014-04-22,398527.1784,87791.69740029999,157141.82791976,4185.04577876,26417.859333599998,63833.78626194,21649.47399999999,82645.131973,41234.084658,99425.22560156,82821.51403560003,86060.41824600002
2014-04-23,393280.63839999994,83391.07417772,154880.03919044,4120.7311345200005,26260.30483272,63829.808087549995,22484.846999999994,81347.737576,41263.02085776,98882.61021716,83174.16038490004,86269.04956296002
2014-04-24,425546.8594,83685.43024612,160878.0738587,4120.7311345200005,26414.19527544,63988.93506314999,22190.783999999992,82445.53283499999,40923.02051058,99642.27175532,83476.42868430003,85747.47127056003
