# Swimming results from 2013 World Aquatics Championships
# Data from OMEGA, official time keepers of the World Championships.
# Accessed http://www.omegatiming.com/File/Download?id=00010D0201FFFFFFFFFFFFFFFFFFFF04
# Converted from XML to tidy CSV format
athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
250270,BERNEK,PETER,1992-01-01,M,Hungary,HUN,223,1,5,867.0,0.58,117.37,3,87.24,150,1920.0,SEM,200,1,BACK,30.029999999999994
250270,BERNEK,PETER,1992-01-01,M,Hungary,HUN,223,1,5,867.0,0.58,117.37,4,117.37,200,1920.0,SEM,200,1,BACK,30.13000000000001
250270,BERNEK,PETER,1992-01-01,M,Hungary,HUN,123,1,8,847.0,0.66,118.25999999999999,1,28.41,50,1809.0,FIN,200,1,BACK,28.41
250270,BERNEK,PETER,1992-01-01,M,Hungary,HUN,123,1,8,847.0,0.66,118.25999999999999,2,57.43,100,1809.0,FIN,200,1,BACK,29.02
250270,BERNEK,PETER,1992-01-01,M,Hungary,HUN,123,1,8,847.0,0.66,118.25999999999999,3,88.11,150,1809.0,FIN,200,1,BACK,30.68
250270,BERNEK,PETER,1992-01-01,M,Hungary,HUN,123,1,8,847.0,0.66,118.25999999999999,4,118.25999999999999,200,1809.0,FIN,200,1,BACK,30.14999999999999
250270,BERNEK,PETER,1992-01-01,M,Hungary,HUN,34,6,0,758.0,0.62,26.36,1,26.36,50,1018.0,PRE,50,1,BACK,26.36
250272,BICZO,BENCE,1993-01-01,M,Hungary,HUN,16,2,3,872.0,0.71,116.7,1,26.29,50,1038.0,PRE,200,1,FLY,26.29
250272,BICZO,BENCE,1993-01-01,M,Hungary,HUN,16,2,3,872.0,0.71,116.7,2,56.08,100,1038.0,PRE,200,1,FLY,29.79
250272,BICZO,BENCE,1993-01-01,M,Hungary,HUN,16,2,3,872.0,0.71,116.7,3,86.26,150,1038.0,PRE,200,1,FLY,30.180000000000007
250272,BICZO,BENCE,1993-01-01,M,Hungary,HUN,16,2,3,872.0,0.71,116.7,4,116.7,200,1038.0,PRE,200,1,FLY,30.439999999999998
250272,BICZO,BENCE,1993-01-01,M,Hungary,HUN,216,2,2,877.0,0.68,116.47999999999999,1,25.72,50,1935.0,SEM,200,1,FLY,25.72
250272,BICZO,BENCE,1993-01-01,M,Hungary,HUN,216,2,2,877.0,0.68,116.47999999999999,2,55.54,100,1935.0,SEM,200,1,FLY,29.82
250272,BICZO,BENCE,1993-01-01,M,Hungary,HUN,216,2,2,877.0,0.68,116.47999999999999,3,85.45,150,1935.0,SEM,200,1,FLY,29.910000000000004
250272,BICZO,BENCE,1993-01-01,M,Hungary,HUN,216,2,2,877.0,0.68,116.47999999999999,4,116.47999999999999,200,1935.0,SEM,200,1,FLY,31.029999999999987
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,10,4,3,886.0,0.6,54.06,1,26.18,50,1014.0,PRE,100,1,BACK,26.18
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,10,4,3,886.0,0.6,54.06,2,54.06,100,1014.0,PRE,100,1,BACK,27.880000000000003
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,210,1,6,889.0,0.6,54.0,1,26.35,50,1818.0,SEM,100,1,BACK,26.35
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,210,1,6,889.0,0.6,54.0,2,54.0,100,1818.0,SEM,100,1,BACK,27.65
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,21,3,4,911.0,0.73,117.7,1,25.24,50,1051.0,PRE,200,1,MEDLEY,25.24
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,21,3,4,911.0,0.73,117.7,2,54.33,100,1051.0,PRE,200,1,MEDLEY,29.09
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,21,3,4,911.0,0.73,117.7,3,88.73,150,1051.0,PRE,200,1,MEDLEY,34.400000000000006
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,21,3,4,911.0,0.73,117.7,4,117.7,200,1051.0,PRE,200,1,MEDLEY,28.97
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,221,2,4,917.0,0.76,117.41,1,25.38,50,1916.0,SEM,200,1,MEDLEY,25.38
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,221,2,4,917.0,0.76,117.41,2,54.69,100,1916.0,SEM,200,1,MEDLEY,29.31
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,221,2,4,917.0,0.76,117.41,3,88.77,150,1916.0,SEM,200,1,MEDLEY,34.08
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,221,2,4,917.0,0.76,117.41,4,117.41,200,1916.0,SEM,200,1,MEDLEY,28.64
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,121,1,3,911.0,0.76,117.7,1,24.98,50,1813.0,FIN,200,1,MEDLEY,24.98
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,121,1,3,911.0,0.76,117.7,2,54.32,100,1813.0,FIN,200,1,MEDLEY,29.34
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,121,1,3,911.0,0.76,117.7,3,88.77,150,1813.0,FIN,200,1,MEDLEY,34.449999999999996
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,121,1,3,911.0,0.76,117.7,4,117.7,200,1813.0,FIN,200,1,MEDLEY,28.930000000000007
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,29,6,8,885.0,0.73,51.89,1,24.51,50,1039.0,PRE,100,1,FLY,24.51
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,29,6,8,885.0,0.73,51.89,2,51.89,100,1039.0,PRE,100,1,FLY,27.38
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,229,2,5,899.0,0.77,51.61,1,24.25,50,1904.0,SEM,100,1,FLY,24.25
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,229,2,5,899.0,0.77,51.61,2,51.61,100,1904.0,SEM,100,1,FLY,27.36
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,129,1,2,907.0,0.74,51.45,1,24.22,50,1843.0,FIN,100,1,FLY,24.22
250278,CSEH,LASZLO,1985-01-01,M,Hungary,HUN,129,1,2,907.0,0.74,51.45,2,51.45,100,1843.0,FIN,100,1,FLY,27.230000000000004
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,25,5,4,940.0,0.73,129.94,1,29.6,50,1054.0,PRE,200,1,BREAST,29.6
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,25,5,4,940.0,0.73,129.94,2,63.41,100,1054.0,PRE,200,1,BREAST,33.809999999999995
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,25,5,4,940.0,0.73,129.94,3,96.28999999999999,150,1054.0,PRE,200,1,BREAST,32.879999999999995
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,25,5,4,940.0,0.73,129.94,4,129.94,200,1054.0,PRE,200,1,BREAST,33.650000000000006
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,225,2,5,972.0,0.73,128.5,1,29.41,50,1854.0,SEM,200,1,BREAST,29.41
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,225,2,5,972.0,0.73,128.5,2,62.5,100,1854.0,SEM,200,1,BREAST,33.09
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,225,2,5,972.0,0.73,128.5,3,95.13,150,1854.0,SEM,200,1,BREAST,32.629999999999995
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,225,2,5,972.0,0.73,128.5,4,128.5,200,1854.0,SEM,200,1,BREAST,33.370000000000005
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,125,1,4,1001.0,0.72,127.23,1,29.35,50,1932.0,FIN,200,1,BREAST,29.35
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,125,1,4,1001.0,0.72,127.23,2,62.54,100,1932.0,FIN,200,1,BREAST,33.19
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,125,1,4,1001.0,0.72,127.23,3,94.87,150,1932.0,FIN,200,1,BREAST,32.330000000000005
250284,GYURTA,DANIEL,1989-01-01,M,Hungary,HUN,125,1,4,1001.0,0.72,127.23,4,127.23,200,1932.0,FIN,200,1,BREAST,32.36
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,5,2,6,923.0,0.68,245.61,1,28.87,50,1122.0,PRE,400,1,FREE,28.87
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,5,2,6,923.0,0.68,245.61,2,59.39,100,1122.0,PRE,400,1,FREE,30.52
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,5,2,6,923.0,0.68,245.61,3,90.6,150,1122.0,PRE,400,1,FREE,31.209999999999994
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,5,2,6,923.0,0.68,245.61,4,121.55,200,1122.0,PRE,400,1,FREE,30.950000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,5,2,6,923.0,0.68,245.61,5,152.64,250,1122.0,PRE,400,1,FREE,31.08999999999999
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,5,2,6,923.0,0.68,245.61,6,183.81,300,1122.0,PRE,400,1,FREE,31.170000000000016
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,5,2,6,923.0,0.68,245.61,7,215.28,350,1122.0,PRE,400,1,FREE,31.47
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,5,2,6,923.0,0.68,245.61,8,245.61,400,1122.0,PRE,400,1,FREE,30.330000000000013
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,105,1,1,919.0,0.69,245.9,1,28.6,50,1854.0,FIN,400,1,FREE,28.6
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,105,1,1,919.0,0.69,245.9,2,59.75,100,1854.0,FIN,400,1,FREE,31.15
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,105,1,1,919.0,0.69,245.9,3,90.42,150,1854.0,FIN,400,1,FREE,30.67
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,105,1,1,919.0,0.69,245.9,4,121.94,200,1854.0,FIN,400,1,FREE,31.519999999999996
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,105,1,1,919.0,0.69,245.9,5,152.82999999999998,250,1854.0,FIN,400,1,FREE,30.889999999999986
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,105,1,1,919.0,0.69,245.9,6,184.5,300,1854.0,FIN,400,1,FREE,31.670000000000016
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,105,1,1,919.0,0.69,245.9,7,215.56,350,1854.0,FIN,400,1,FREE,31.060000000000002
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,105,1,1,919.0,0.69,245.9,8,245.9,400,1854.0,FIN,400,1,FREE,30.340000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,1,29.83,50,1112.0,PRE,1500,1,FREE,29.83
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,2,61.74,100,1112.0,PRE,1500,1,FREE,31.910000000000004
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,3,93.95,150,1112.0,PRE,1500,1,FREE,32.21
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,4,126.45,200,1112.0,PRE,1500,1,FREE,32.5
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,5,158.86,250,1112.0,PRE,1500,1,FREE,32.41000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,6,191.25,300,1112.0,PRE,1500,1,FREE,32.389999999999986
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,7,223.41,350,1112.0,PRE,1500,1,FREE,32.16
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,8,255.45,400,1112.0,PRE,1500,1,FREE,32.03999999999999
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,9,287.77,450,1112.0,PRE,1500,1,FREE,32.31999999999999
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,10,319.71,500,1112.0,PRE,1500,1,FREE,31.939999999999998
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,11,351.82,550,1112.0,PRE,1500,1,FREE,32.110000000000014
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,12,383.76,600,1112.0,PRE,1500,1,FREE,31.939999999999998
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,13,415.32,650,1112.0,PRE,1500,1,FREE,31.560000000000002
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,14,446.82,700,1112.0,PRE,1500,1,FREE,31.5
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,15,478.84000000000003,750,1112.0,PRE,1500,1,FREE,32.02000000000004
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,16,510.83,800,1112.0,PRE,1500,1,FREE,31.989999999999952
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,17,542.7,850,1112.0,PRE,1500,1,FREE,31.87000000000006
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,18,575.0,900,1112.0,PRE,1500,1,FREE,32.299999999999955
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,19,607.23,950,1112.0,PRE,1500,1,FREE,32.23000000000002
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,20,639.57,1000,1112.0,PRE,1500,1,FREE,32.34000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,21,671.65,1050,1112.0,PRE,1500,1,FREE,32.07999999999993
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,22,703.54,1100,1112.0,PRE,1500,1,FREE,31.889999999999986
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,23,736.0,1150,1112.0,PRE,1500,1,FREE,32.460000000000036
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,24,768.51,1200,1112.0,PRE,1500,1,FREE,32.50999999999999
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,25,800.63,1250,1112.0,PRE,1500,1,FREE,32.120000000000005
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,26,833.54,1300,1112.0,PRE,1500,1,FREE,32.90999999999997
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,27,865.87,1350,1112.0,PRE,1500,1,FREE,32.33000000000004
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,28,897.86,1400,1112.0,PRE,1500,1,FREE,31.99000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,29,930.49,1450,1112.0,PRE,1500,1,FREE,32.629999999999995
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,13,2,6,938.0,0.7,962.58,30,962.58,1500,1112.0,PRE,1500,1,FREE,32.09000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,1,29.27,50,1836.0,FIN,1500,1,FREE,29.27
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,2,61.15,100,1836.0,FIN,1500,1,FREE,31.88
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,3,92.87,150,1836.0,FIN,1500,1,FREE,31.720000000000006
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,4,125.16,200,1836.0,FIN,1500,1,FREE,32.28999999999999
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,5,157.06,250,1836.0,FIN,1500,1,FREE,31.900000000000006
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,6,189.06,300,1836.0,FIN,1500,1,FREE,32.0
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,7,220.7,350,1836.0,FIN,1500,1,FREE,31.639999999999986
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,8,253.03,400,1836.0,FIN,1500,1,FREE,32.33000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,9,284.92,450,1836.0,FIN,1500,1,FREE,31.890000000000015
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,10,316.92,500,1836.0,FIN,1500,1,FREE,32.0
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,11,348.56,550,1836.0,FIN,1500,1,FREE,31.639999999999986
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,12,380.54,600,1836.0,FIN,1500,1,FREE,31.980000000000018
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,13,412.34000000000003,650,1836.0,FIN,1500,1,FREE,31.80000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,14,444.7,700,1836.0,FIN,1500,1,FREE,32.35999999999996
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,15,476.6,750,1836.0,FIN,1500,1,FREE,31.900000000000034
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,16,509.0,800,1836.0,FIN,1500,1,FREE,32.39999999999998
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,17,541.12,850,1836.0,FIN,1500,1,FREE,32.120000000000005
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,18,573.59,900,1836.0,FIN,1500,1,FREE,32.47000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,19,606.02,950,1836.0,FIN,1500,1,FREE,32.42999999999995
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,20,638.49,1000,1836.0,FIN,1500,1,FREE,32.47000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,21,671.04,1050,1836.0,FIN,1500,1,FREE,32.549999999999955
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,22,703.9,1100,1836.0,FIN,1500,1,FREE,32.860000000000014
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,23,736.47,1150,1836.0,FIN,1500,1,FREE,32.57000000000005
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,24,769.64,1200,1836.0,FIN,1500,1,FREE,33.16999999999996
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,25,802.3,1250,1836.0,FIN,1500,1,FREE,32.65999999999997
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,26,835.54,1300,1836.0,FIN,1500,1,FREE,33.24000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,27,868.18,1350,1836.0,FIN,1500,1,FREE,32.639999999999986
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,28,901.68,1400,1836.0,FIN,1500,1,FREE,33.5
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,29,934.52,1450,1836.0,FIN,1500,1,FREE,32.84000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,113,1,2,926.0,0.71,966.89,30,966.89,1500,1836.0,FIN,1500,1,FREE,32.370000000000005
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,1,29.63,50,,PRE,800,1,FREE,29.63
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,2,61.59,100,,PRE,800,1,FREE,31.960000000000004
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,3,93.49000000000001,150,,PRE,800,1,FREE,31.900000000000006
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,4,125.71,200,,PRE,800,1,FREE,32.219999999999985
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,5,157.6,250,,PRE,800,1,FREE,31.89
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,6,189.78,300,,PRE,800,1,FREE,32.18000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,7,221.52,350,,PRE,800,1,FREE,31.74000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,8,253.55,400,,PRE,800,1,FREE,32.03
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,9,284.82,450,,PRE,800,1,FREE,31.269999999999982
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,10,316.59,500,,PRE,800,1,FREE,31.769999999999982
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,11,347.83,550,,PRE,800,1,FREE,31.24000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,12,379.61,600,,PRE,800,1,FREE,31.78000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,13,411.07,650,,PRE,800,1,FREE,31.45999999999998
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,14,443.31,700,,PRE,800,1,FREE,32.24000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,15,474.83,750,,PRE,800,1,FREE,31.519999999999982
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,32,3,3,935.0,0.73,505.26,16,505.26,800,,PRE,800,1,FREE,30.430000000000007
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,1,28.88,50,1926.0,FIN,800,1,FREE,28.88
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,2,59.92,100,1926.0,FIN,800,1,FREE,31.040000000000003
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,3,90.85,150,1926.0,FIN,800,1,FREE,30.929999999999993
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,4,122.32,200,1926.0,FIN,800,1,FREE,31.47
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,5,153.51,250,1926.0,FIN,800,1,FREE,31.189999999999998
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,6,184.99,300,1926.0,FIN,800,1,FREE,31.480000000000018
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,7,216.13,350,1926.0,FIN,800,1,FREE,31.139999999999986
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,8,247.93,400,1926.0,FIN,800,1,FREE,31.80000000000001
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,9,279.22,450,1926.0,FIN,800,1,FREE,31.29000000000002
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,10,311.01,500,1926.0,FIN,800,1,FREE,31.789999999999964
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,11,342.64,550,1926.0,FIN,800,1,FREE,31.629999999999995
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,12,374.7,600,1926.0,FIN,800,1,FREE,32.06
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,13,406.55,650,1926.0,FIN,800,1,FREE,31.850000000000023
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,14,438.88,700,1926.0,FIN,800,1,FREE,32.329999999999984
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,15,470.98,750,1926.0,FIN,800,1,FREE,32.10000000000002
250351,KAPAS,BOGLARKA,1993-01-01,F,Hungary,HUN,132,1,2,958.0,0.69,501.21,16,501.21,800,1926.0,FIN,800,1,FREE,30.22999999999996
250354,KIS,GERGO,1988-01-01,M,Hungary,HUN,2,4,3,866.0,0.69,230.87,1,26.62,50,1016.0,PRE,400,1,FREE,26.62
250354,KIS,GERGO,1988-01-01,M,Hungary,HUN,2,4,3,866.0,0.69,230.87,2,55.43,100,1016.0,PRE,400,1,FREE,28.81
250354,KIS,GERGO,1988-01-01,M,Hungary,HUN,2,4,3,866.0,0.69,230.87,3,84.42,150,1016.0,PRE,400,1,FREE,28.990000000000002
250354,KIS,GERGO,1988-01-01,M,Hungary,HUN,2,4,3,866.0,0.69,230.87,4,114.07,200,1016.0,PRE,400,1,FREE,29.64999999999999
250354,KIS,GERGO,1988-01-01,M,Hungary,HUN,2,4,3,866.0,0.69,230.87,5,143.2,250,1016.0,PRE,400,1,FREE,29.129999999999995
250354,KIS,GERGO,1988-01-01,M,Hungary,HUN,2,4,3,866.0,0.69,230.87,6,173.15,300,1016.0,PRE,400,1,FREE,29.950000000000017
