# Data extracted from the United States Geological Survey Advanced National Seismic System Comprehensive Earthquake Catalog (USGS ANSS ComCat), available here https://earthquake.usgs.gov/data/comcat/
# The loc_name, loc_admin1, loc_admin2, and loc_cc fields were added based on the latitude and longitude fields using the reverse_geocoder package, https://github.com/thampiman/reverse-geocoder.
time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,loc_name,loc_admin1,loc_admin2,loc_cc
2015-03-30 10:14:16.800,36.5194,-99.0039,5.0,2.7,ml,,227.0,,0.58,us,us10001tcf,2015-06-12T01:53:30.040Z,"20km ENE of Mooreland, Oklahoma",earthquake,2.4,2.0,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-03-30 13:55:08.700,35.6398,-96.9679,5.692,2.5,ml,,60.0,,0.39,us,us10001t41,2015-06-12T01:53:30.040Z,"10km SW of Chandler, Oklahoma",earthquake,1.7,6.9,,,reviewed,tul,tul,Chandler,Oklahoma,Lincoln County,US
2015-03-30 14:17:34.200,36.3569,-97.0974,5.0,3.0,ml,,72.0,,0.33,us,us10001s1b,2015-06-12T01:53:30.040Z,"18km ENE of Perry, Oklahoma",earthquake,1.3,2.0,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-03-30 16:32:19.300,35.6212,-97.0714,5.212999999999999,2.5,ml,,98.0,,0.48,us,us10001s6g,2015-06-12T01:53:30.040Z,"12km ESE of Luther, Oklahoma",earthquake,2.2,7.3,,,reviewed,tul,tul,Luther,Oklahoma,Oklahoma County,US
2015-03-30 16:51:41.700,36.6331,-98.0945,6.399,2.6,ml,,87.0,,0.62,us,us10001s5f,2015-06-12T01:53:30.040Z,"18km ENE of Helena, Oklahoma",earthquake,1.2,5.7,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
2015-03-30 17:03:44.700,36.1133,-97.2325,5.295,2.8,ml,,67.0,,0.42,us,us10001s4h,2015-06-12T01:53:30.040Z,"15km W of Stillwater, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
2015-03-30 19:00:13.500,36.2663,-97.3039,5.582000000000001,2.2,ml,,147.0,,0.65,us,us10001s52,2015-06-12T01:53:30.040Z,"2km SSW of Perry, Oklahoma",earthquake,1.0,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-03-30 19:15:13.600,36.1127,-97.5619,4.499,2.5,ml,,64.0,,0.65,us,us10001s51,2015-06-12T01:53:31.040Z,"18km N of Crescent, Oklahoma",earthquake,1.1,8.0,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-03-30 22:00:49.100,36.5022,-97.1578,6.239,2.7,ml,,61.0,,0.36,us,us10001sdv,2015-06-12T01:53:31.040Z,"22km SSW of McCord, Oklahoma",earthquake,1.2,7.7,,,reviewed,tul,tul,McCord,Oklahoma,Osage County,US
2015-03-31 00:35:25.800,36.4674,-97.3236,3.55,2.5,ml,,45.0,,0.3,us,us10001ska,2015-06-12T01:53:31.040Z,"19km N of Perry, Oklahoma",earthquake,1.1,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-03-31 01:45:54.200,36.8358,-97.8754,4.0569999999999995,2.5,ml,,65.0,,0.58,us,us10001tm3,2015-06-12T01:53:31.040Z,"13km WNW of Medford, Oklahoma",earthquake,1.4,3.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-03-31 03:42:40.400,36.784,-98.0176,6.37,3.0,ml,,,,0.49,us,us10001s8l,2015-06-12T01:53:31.040Z,"25km W of Medford, Oklahoma",earthquake,3.1,6.3,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-03-31 05:45:26.600,35.6496,-97.3656,4.593,2.6,ml,,53.0,,0.81,us,us10001tb7,2015-06-12T01:53:31.040Z,"10km E of Edmond, Oklahoma",earthquake,1.5,3.2,,,reviewed,tul,tul,Edmond,Oklahoma,Oklahoma County,US
2015-03-31 07:32:03.300,36.5025,-99.0203,5.0,2.5,ml,,194.0,,0.56,us,us10001ta7,2015-06-12T01:53:31.040Z,"17km ENE of Mooreland, Oklahoma",earthquake,2.5,2.0,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-03-31 07:34:30.600,36.5071,-99.0366,5.0,2.7,ml,,194.0,,0.53,us,us10001ta9,2015-06-12T01:53:31.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,2.8,7.5,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-03-31 14:46:54.900,36.3262,-97.5257,2.5540000000000003,3.0,ml,,58.0,,0.28,us,us10001scn,2015-06-12T01:53:32.040Z,"21km W of Perry, Oklahoma",earthquake,1.0,7.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-03-31 15:21:07.600,36.6028,-97.6158,2.713,3.4,ml,,64.0,,0.53,us,us10001scb,2015-06-12T01:53:32.040Z,"24km SSE of Medford, Oklahoma",earthquake,3.3,7.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-03-31 16:23:07.000,36.921,-97.7934,2.634,3.0,ml,,59.0,,0.51,us,us10001sei,2015-06-12T01:53:32.040Z,"13km NNW of Medford, Oklahoma",earthquake,2.7,7.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-03-31 21:56:07.700,36.5162,-98.9887,5.0,2.5,ml,,224.0,,0.63,us,us10001t9t,2015-06-12T01:53:32.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,2.2,2.0,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-04-01 02:07:03.800,36.1169,-97.2975,5.083,2.6,ml,,51.0,,0.53,us,us10001t47,2015-06-12T01:53:33.040Z,"19km S of Perry, Oklahoma",earthquake,1.0,7.7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-01 03:18:07.600,36.4556,-97.7249,4.27,2.5,ml,,89.0,,0.44,us,us10001sng,2015-06-12T01:53:33.040Z,"15km ENE of Enid, Oklahoma",earthquake,1.4,7.0,,,reviewed,tul,tul,Enid,Oklahoma,Garfield County,US
2015-04-01 04:28:32.400,36.2024,-97.3277,4.577,2.5,ml,,54.0,,0.37,us,us10001t4g,2015-06-12T01:53:33.040Z,"10km SSW of Perry, Oklahoma",earthquake,1.2,7.7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-01 06:47:43.800,36.2707,-97.24,4.775,2.5,ml,,69.0,,0.62,us,us10001su0,2015-06-12T01:53:33.040Z,"4km ESE of Perry, Oklahoma",earthquake,1.4,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-01 07:53:49.600,35.8157,-97.2364,6.478,2.6,ml,,146.0,,0.46,us,us10001srh,2015-06-12T01:53:33.040Z,"14km S of Langston, Oklahoma",earthquake,1.9,7.4,,,reviewed,tul,tul,Langston,Oklahoma,Logan County,US
2015-04-01 19:19:31.700,36.122,-97.5648,5.459,3.2,ml,,97.0,,0.67,us,us10001svl,2015-06-12T01:53:34.040Z,"18km N of Crescent, Oklahoma",earthquake,2.7,6.9,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-04-01 22:05:15.500,36.9374,-97.7295,5.0,2.5,ml,,51.0,,0.43,us,us10001t4u,2015-06-12T01:53:34.040Z,"14km N of Medford, Oklahoma",earthquake,1.3,2.0,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-01 23:03:14.600,36.5967,-97.6077,6.13,3.1,ml,,65.0,,0.55,us,us10001t9g,2015-06-12T01:53:34.040Z,"25km SSE of Medford, Oklahoma",earthquake,1.5,7.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-01 23:46:25.900,35.8106,-97.4509,5.452999999999999,2.8,ml,,102.0,,0.49,us,us10001syx,2015-06-12T01:53:34.040Z,"7km SSW of Guthrie, Oklahoma",earthquake,2.9,4.0,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-04-02 00:46:14.200,36.5989,-97.605,5.824,3.1,ml,,75.0,,0.55,us,us10001sze,2015-06-16T01:00:22.040Z,"25km SSE of Medford, Oklahoma",earthquake,3.1,7.7,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-02 02:10:47.900,36.7753,-98.0307,5.301,3.5,ml,,109.0,,0.64,us,us10001szu,2015-06-16T01:00:23.040Z,"26km W of Medford, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-02 03:05:17.700,36.1193,-97.5614,4.842,3.3,ml,,61.0,,0.7,us,us10001t09,2015-06-16T01:00:23.040Z,"18km N of Crescent, Oklahoma",earthquake,2.4,1.9,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-04-02 03:44:00.900,36.1175,-97.5619,5.157,2.7,ml,,62.0,,0.38,us,us10001t0l,2015-06-16T01:00:23.040Z,"18km N of Crescent, Oklahoma",earthquake,1.1,7.1,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-04-02 03:58:11.000,36.1186,-97.5638,5.428,3.4,ml,,61.0,,0.45,us,us10001t4b,2015-06-16T01:00:23.040Z,"18km N of Crescent, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-04-02 20:25:37.600,36.783,-98.0302,9.031,2.5,ml,,99.0,,0.45,us,us10001te6,2015-06-16T01:00:24.040Z,"26km W of Medford, Oklahoma",earthquake,1.6,1.3,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-02 21:00:13.900,36.4091,-97.3213,4.692,2.6,ml,,64.0,,0.51,us,us10001tdj,2015-06-16T01:00:24.040Z,"13km NNW of Perry, Oklahoma",earthquake,1.0,7.2,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-03 02:16:49.600,36.4876,-98.1637,5.599,3.2,mwr,,86.0,,0.52,us,us10001thb,2015-06-16T01:00:24.040Z,"11km SE of Helena, Oklahoma",earthquake,3.0,7.6,,8.0,reviewed,tul,slm,Helena,Oklahoma,Alfalfa County,US
2015-04-03 09:07:06.500,36.669000000000004,-97.755,5.0,2.9,ml,,,,0.8,us,us10001tj1,2015-06-16T01:00:24.040Z,"15km S of Medford, Oklahoma",earthquake,2.0,7.0,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-03 18:30:57.800,35.632,-97.28,5.874,2.6,ml,,75.0,,0.45,us,us10001u6u,2015-06-16T01:00:25.040Z,"7km N of Jones, Oklahoma",earthquake,1.6,3.1,,,reviewed,tul,tul,Jones,Oklahoma,Oklahoma County,US
2015-04-03 20:54:00.800,36.4872,-98.1516,6.912000000000001,3.3,ml,,86.0,,0.78,us,us10001tq1,2015-06-16T01:00:25.040Z,"12km ESE of Helena, Oklahoma",earthquake,1.9,6.5,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
2015-04-03 21:28:36.800,36.6888,-97.6795,5.977,3.4,ml,,52.0,,0.67,us,us10001tql,2015-06-16T01:00:25.040Z,"13km SSE of Medford, Oklahoma",earthquake,2.3,7.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-04 00:49:59.200,36.1163,-97.5638,5.268,3.7,mwr,,62.0,,0.76,us,us10001trx,2015-06-16T01:00:26.040Z,"18km N of Crescent, Oklahoma",earthquake,3.2,7.3,0.059000000000000004,28.0,reviewed,tul,us,Crescent,Oklahoma,Logan County,US
2015-04-04 01:27:23.400,36.1228,-97.5493,4.9830000000000005,2.6,ml,,58.0,,0.39,us,us200024tc,2015-06-16T01:00:26.040Z,"19km NNE of Crescent, Oklahoma",earthquake,1.3,7.9,,,reviewed,tul,tul,Crescent,Oklahoma,Logan County,US
2015-04-04 01:36:13.100,36.5682,-97.0902,6.017,2.5,ml,,80.0,,0.78,us,us200024sq,2015-06-16T01:00:26.040Z,"13km SSW of McCord, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul,McCord,Oklahoma,Osage County,US
2015-04-04 01:40:52.200,36.1869,-97.4229,6.336,2.9,ml,,60.0,,0.38,us,us10001tt7,2015-06-16T01:00:26.040Z,"16km SW of Perry, Oklahoma",earthquake,3.0,8.0,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-04 04:10:30.100,36.5113,-99.0518,9.772,3.2,ml,,195.0,,0.95,us,us10001tug,2015-06-16T01:00:26.040Z,"15km ENE of Mooreland, Oklahoma",earthquake,3.8,7.7,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-04-04 04:22:01.800,36.5094,-99.0212,6.579,2.8,ml,,194.0,,0.61,us,us10001tun,2015-06-16T01:00:26.040Z,"18km ENE of Mooreland, Oklahoma",earthquake,3.9,6.3,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-04-04 05:02:35.700,36.1166,-97.5719,5.0,3.3,mwr,,,,0.52,us,us10001tuv,2015-06-16T01:00:26.040Z,"18km N of Crescent, Oklahoma",earthquake,1.8,7.6,,8.0,reviewed,tul,slm,Crescent,Oklahoma,Logan County,US
2015-04-04 07:39:06.430,36.6149,-97.6574,4.83,2.5,mb_lg,,63.0,0.284,0.24,us,us10001tvl,2015-06-16T01:00:26.040Z,"22km SSE of Medford, Oklahoma",earthquake,1.3,7.4,0.08900000000000001,33.0,reviewed,us,us,Medford,Oklahoma,Grant County,US
2015-04-04 08:35:30.000,36.3308,-97.5282,6.087999999999999,3.4,mwr,,58.0,,0.51,us,us10001tw3,2015-06-16T01:00:26.040Z,"22km WNW of Perry, Oklahoma",earthquake,1.7,7.5,0.051,37.0,reviewed,tul,us,Perry,Oklahoma,Noble County,US
2015-04-04 08:50:03.000,36.3268,-97.5285,6.695,2.8,ml,,58.0,,0.47,us,us10001twc,2015-06-16T01:00:26.040Z,"21km W of Perry, Oklahoma",earthquake,1.2,7.5,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-04 09:11:54.200,36.3284,-97.5268,6.827999999999999,3.0,ml,,58.0,,0.47,us,us10001twi,2015-06-16T01:00:26.040Z,"21km WNW of Perry, Oklahoma",earthquake,1.1,7.9,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-04 13:21:17.000,36.1176,-97.5717,5.047,4.1,mwr,,,,0.76,us,us10001txk,2015-06-16T01:00:26.040Z,"18km N of Crescent, Oklahoma",earthquake,3.3,5.2,0.044000000000000004,50.0,reviewed,tul,us,Crescent,Oklahoma,Logan County,US
2015-04-04 16:15:59.400,35.9529,-96.7804,4.48,3.0,ml,,86.0,,0.58,us,us10001u7c,2015-06-16T01:00:27.040Z,"3km SSW of Cushing, Oklahoma",earthquake,2.3,2.9,,,reviewed,tul,tul,Cushing,Oklahoma,Payne County,US
2015-04-04 20:08:54.700,36.3271,-97.5312,7.111000000000001,2.6,ml,,59.0,,0.29,us,us10001vez,2015-06-16T01:00:27.040Z,"22km W of Perry, Oklahoma",earthquake,0.9,7.6,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-04 20:17:21.200,36.3642,-97.0566,6.103,2.7,ml,,58.0,,0.64,us,us10001u07,2015-06-16T01:00:27.040Z,"22km ENE of Perry, Oklahoma",earthquake,2.2,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-04 22:11:31.200,36.1944,-97.4866,4.52,2.5,ml,,59.0,,0.47,us,us10001vcj,2015-06-16T01:00:27.040Z,"20km WSW of Perry, Oklahoma",earthquake,1.4,7.9,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-05 04:49:13.500,36.5043,-97.1452,6.907,3.1,ml,,63.0,,0.79,us,us10001u2c,2015-06-16T01:00:27.040Z,"21km SSW of McCord, Oklahoma",earthquake,1.5,7.8,,,reviewed,tul,tul,McCord,Oklahoma,Osage County,US
2015-04-05 05:10:47.100,36.2809,-97.5154,4.763,2.7,ml,,51.0,,0.55,us,us10001u2g,2015-06-16T01:00:27.040Z,"20km W of Perry, Oklahoma",earthquake,1.3,7.7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-05 06:13:36.400,36.501999999999995,-98.98200000000001,5.0,2.5,ml,,217.0,,0.5,us,us10001v3x,2015-06-16T01:00:27.040Z,"21km ENE of Mooreland, Oklahoma",earthquake,2.6,2.0,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-04-05 10:22:21.800,36.4674,-97.322,7.305,3.2,ml,,45.0,,0.59,us,us10001u3f,2015-06-16T01:00:28.040Z,"19km N of Perry, Oklahoma",earthquake,1.7,7.3,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-05 12:40:49.300,36.363,-97.387,6.0,2.7,ml,,,,0.43,us,us10001u3q,2015-06-16T01:00:28.040Z,"12km NW of Perry, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-05 17:30:38.100,36.7064,-98.027,5.861000000000001,2.5,ml,,78.0,,0.89,us,us10001ud7,2015-06-16T01:00:28.040Z,"28km NE of Helena, Oklahoma",earthquake,1.6,6.0,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
2015-04-05 17:46:51.100,36.71,-98.029,6.556,2.7,ml,,78.0,,0.81,us,us10001ucg,2015-06-16T01:00:28.040Z,"28km NE of Helena, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
2015-04-05 19:08:38.300,36.1867,-97.0311,5.511,2.7,ml,,60.0,,0.63,us,us10001u5k,2015-06-16T01:00:28.040Z,"8km NNE of Stillwater, Oklahoma",earthquake,1.9,7.6,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
2015-04-05 21:43:03.600,36.1888,-97.4293,4.52,2.6,ml,,60.0,,0.51,us,us10001uc1,2015-06-16T01:00:28.040Z,"16km SW of Perry, Oklahoma",earthquake,1.5,5.6,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-05 23:46:33.800,35.6353,-97.2777,5.0,2.7,ml,,75.0,,0.54,us,us10001u7p,2015-06-16T01:00:28.040Z,"7km N of Jones, Oklahoma",earthquake,2.0,4.8,,,reviewed,tul,tul,Jones,Oklahoma,Oklahoma County,US
2015-04-06 07:09:44.700,36.525,-97.2134,8.667,2.5,ml,,63.0,,0.37,us,us10001u9y,2015-06-16T01:00:29.040Z,"19km SSE of Tonkawa, Oklahoma",earthquake,1.7,2.0,,,reviewed,tul,tul,Tonkawa,Oklahoma,Kay County,US
2015-04-06 09:01:41.900,36.5112,-99.0454,8.847999999999999,3.2,ml,,234.0,,0.71,us,us10001uai,2015-06-16T01:00:29.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,3.6,7.2,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-04-06 10:13:13.400,36.1872,-97.4264,4.997,2.5,ml,,60.0,,0.41,us,us10001uay,2015-06-16T01:00:29.040Z,"16km SW of Perry, Oklahoma",earthquake,1.5,7.9,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-06 15:30:23.600,36.6338,-97.6574,5.226,3.9,mwr,,60.0,,0.59,us,us10001uc6,2015-06-16T01:00:29.040Z,"20km SSE of Medford, Oklahoma",earthquake,2.0,5.3,0.040999999999999995,56.0,reviewed,tul,us,Medford,Oklahoma,Grant County,US
2015-04-06 15:37:00.900,36.6331,-97.6504,6.364,3.1,ml,,60.0,,0.31,us,us10001ud4,2015-06-16T01:00:29.040Z,"20km SSE of Medford, Oklahoma",earthquake,1.3,7.3,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-06 16:29:04.000,36.5223,-98.0928,5.977,2.8,ml,,101.0,,0.55,us,us10001uie,2015-06-16T01:00:30.040Z,"16km E of Helena, Oklahoma",earthquake,1.3,7.8,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
2015-04-06 17:33:14.100,36.4837,-98.1341,6.124,2.8,ml,,197.0,,0.35,us,us10001v3s,2015-06-16T01:00:30.040Z,"14km ESE of Helena, Oklahoma",earthquake,2.5,6.9,,,reviewed,tul,tul,Helena,Oklahoma,Alfalfa County,US
2015-04-06 17:36:16.200,36.3982,-97.2988,5.0,2.5,ml,,61.0,,0.35,us,us10001v3w,2015-06-16T01:00:30.040Z,"12km N of Perry, Oklahoma",earthquake,1.4,7.1,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-06 22:14:53.800,36.3289,-97.5265,6.992999999999999,2.6,ml,,,,0.43,us,us10001v73,2015-06-16T01:00:30.040Z,"21km WNW of Perry, Oklahoma",earthquake,1.4,6.1,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-06 23:01:22.700,35.9616,-97.4055,6.34,2.5,ml,,83.0,,0.78,us,us10001vf0,2015-06-16T01:00:30.040Z,"9km N of Guthrie, Oklahoma",earthquake,1.5,1.2,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-04-07 02:33:12.100,35.912,-97.4116,5.808,2.7,ml,,66.0,,0.71,us,us10001v9d,2015-06-16T01:00:30.040Z,"3km NNE of Guthrie, Oklahoma",earthquake,1.3,3.6,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-04-07 03:52:17.100,36.3699,-97.8308,5.734,3.1,ml,,99.0,,0.83,us,us10001v9s,2015-06-16T01:00:31.040Z,"5km SE of Enid, Oklahoma",earthquake,1.5,7.8,,,reviewed,tul,tul,Enid,Oklahoma,Garfield County,US
2015-04-07 07:03:49.100,35.9626,-97.3969,5.29,2.5,ml,,79.0,,0.42,us,us10001vcd,2015-06-16T01:00:31.040Z,"9km NNE of Guthrie, Oklahoma",earthquake,1.4,7.6,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-04-07 07:44:11.800,36.5004,-99.0324,8.152000000000001,2.7,ml,,238.0,,0.43,us,us10001vc8,2015-06-16T01:00:31.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,3.5,7.4,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-04-07 16:47:28.300,36.5044,-99.0371,7.8020000000000005,2.9,ml,,237.0,,0.71,us,us10001vf4,2015-06-16T01:00:31.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,3.3,6.5,,,reviewed,tul,tul,Mooreland,Oklahoma,Woodward County,US
2015-04-07 17:25:12.000,36.3306,-97.525,6.8660000000000005,3.5,mwr,,58.0,,0.66,us,us10001vfd,2015-06-16T01:00:31.040Z,"21km WNW of Perry, Oklahoma",earthquake,0.7,6.3,0.057999999999999996,29.0,reviewed,tul,us,Perry,Oklahoma,Noble County,US
2015-04-07 20:11:18.100,35.8212,-97.4378,5.0,2.5,ml,,68.0,,0.7,us,us200024un,2015-06-16T01:00:31.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.2,2.0,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-04-07 21:21:24.200,36.8895,-98.1974,4.651,3.3,ml,,158.0,,0.33,us,us200024u6,2015-06-16T01:00:32.040Z,"20km NE of Cherokee, Oklahoma",earthquake,4.3,7.4,,,reviewed,tul,tul,Cherokee,Oklahoma,Alfalfa County,US
2015-04-07 22:10:14.200,36.5024,-97.1509,6.822,3.0,ml,,67.0,,0.69,us,us200024v1,2015-06-16T01:00:32.040Z,"22km SSW of McCord, Oklahoma",earthquake,1.6,7.7,,,reviewed,tul,tul,McCord,Oklahoma,Osage County,US
2015-04-07 22:13:38.600,36.4991,-97.1508,6.46,2.7,ml,,67.0,,0.43,us,us2000255q,2015-06-16T01:00:32.040Z,"22km SSW of McCord, Oklahoma",earthquake,1.2,7.3,,,reviewed,tul,tul,McCord,Oklahoma,Osage County,US
2015-04-08 01:42:11.900,36.2826,-97.5171,2.7230000000000003,3.0,ml,,51.0,,0.55,us,us200024wv,2015-06-16T01:00:32.040Z,"20km W of Perry, Oklahoma",earthquake,1.5,7.0,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-08 01:47:51.800,36.1867,-97.0295,4.65,3.2,ml,,53.0,,0.49,us,us200024ww,2015-06-16T01:00:32.040Z,"8km NNE of Stillwater, Oklahoma",earthquake,1.6,7.6,,,reviewed,tul,tul,Stillwater,Oklahoma,Payne County,US
2015-04-08 02:04:09.300,36.6415,-97.6816,6.682,2.6,ml,,59.0,,0.59,us,us2000254e,2015-06-16T01:00:32.040Z,"18km SSE of Medford, Oklahoma",earthquake,1.1,7.1,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-08 03:15:48.100,36.266,-97.2674,4.852,3.0,ml,,59.0,,0.68,us,us200024xj,2015-06-16T01:00:32.040Z,"3km SE of Perry, Oklahoma",earthquake,1.1,7.8,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-08 03:32:09.200,36.2809,-97.5173,6.09,2.8,ml,,51.0,,0.54,us,us200024xm,2015-06-16T01:00:32.040Z,"20km W of Perry, Oklahoma",earthquake,1.8,7.7,,,reviewed,tul,tul,Perry,Oklahoma,Noble County,US
2015-04-08 10:29:51.700,36.4998,-96.9498,4.763999999999999,2.5,ml,,79.0,,0.58,us,us2000250c,2015-06-16T01:00:33.040Z,"21km SSE of McCord, Oklahoma",earthquake,1.3,7.2,,,reviewed,tul,tul,McCord,Oklahoma,Osage County,US
2015-04-08 11:58:38.600,36.145,-96.6854,3.766,2.6,ml,,92.0,,0.53,us,us20002501,2015-06-16T01:00:33.040Z,"3km NNE of Yale, Oklahoma",earthquake,2.0,6.6,,,reviewed,tul,tul,Yale,Oklahoma,Payne County,US
2015-04-08 14:01:18.400,35.8209,-97.414,4.727,2.7,ml,,60.0,,0.41,us,us2000250n,2015-06-16T01:00:33.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.4,7.0,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-04-08 17:37:17.300,36.6255,-97.6732,6.061,2.8,ml,,62.0,,0.76,us,us20002525,2015-06-16T01:00:33.040Z,"20km SSE of Medford, Oklahoma",earthquake,1.3,6.6,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
2015-04-08 19:38:12.310,36.9525,-97.7868333,2.53,1.95,ml,15.0,88.0,0.1165,0.06,ismpkansas,ismpkansas70091463,2015-07-26T19:28:31.180Z,Oklahoma,earthquake,0.2,31.61,0.19,16.0,reviewed,ismp,ismp,Medford,Oklahoma,Grant County,US
2015-04-08 20:47:35.100,35.8219,-97.42399999999999,4.7219999999999995,3.1,ml,,68.0,,0.59,us,us2000255s,2015-06-16T01:00:33.040Z,"6km S of Guthrie, Oklahoma",earthquake,1.6,7.8,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-04-08 20:52:00.500,35.8192,-97.4191,2.487,4.0,mwr,,62.0,,0.96,us,us2000255v,2016-05-31T23:24:37.128Z,"6km S of Guthrie, Oklahoma",earthquake,4.3,5.9,0.043,51.0,reviewed,tul,us,Guthrie,Oklahoma,Logan County,US
2015-04-09 00:41:17.200,35.8162,-97.4137,2.853,2.4,ml,,54.0,,0.58,us,us2000257p,2015-06-22T23:18:53.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.7,7.5,,,reviewed,tul,tul,Guthrie,Oklahoma,Logan County,US
2015-04-09 01:52:49.600,36.7226,-97.8285,5.404,2.5,ml,,47.0,,0.57,us,us200025rv,2015-06-22T23:18:53.040Z,"12km SW of Medford, Oklahoma",earthquake,1.1,5.8,,,reviewed,tul,tul,Medford,Oklahoma,Grant County,US
