id,date,store,item,sales
108656,2017-12-08,10,28,91
108657,2017-12-09,10,28,94
108658,2017-12-10,10,28,87
108659,2017-12-11,10,28,65
108660,2017-12-12,10,28,94
108661,2017-12-13,10,28,88
108662,2017-12-14,10,28,68
108663,2017-12-15,10,28,89
108664,2017-12-16,10,28,103
108665,2017-12-17,10,28,91
108666,2017-12-18,10,28,58
108667,2017-12-19,10,28,74
108668,2017-12-20,10,28,86
108669,2017-12-21,10,28,89
108670,2017-12-22,10,28,71
108671,2017-12-23,10,28,93
108672,2017-12-24,10,28,90
108673,2017-12-25,10,28,72
108674,2017-12-26,10,28,75
108675,2017-12-27,10,28,82
108676,2017-12-28,10,28,81
108677,2017-12-29,10,28,98
108678,2017-12-30,10,28,99
108679,2017-12-31,10,28,97
108680,2017-12-01,1,29,59
108681,2017-12-02,1,29,58
108682,2017-12-03,1,29,72
108683,2017-12-04,1,29,37
108684,2017-12-05,1,29,53
108685,2017-12-06,1,29,49
108686,2017-12-07,1,29,56
108687,2017-12-08,1,29,56
108688,2017-12-09,1,29,61
108689,2017-12-10,1,29,68
108690,2017-12-11,1,29,45
108691,2017-12-12,1,29,43
108692,2017-12-13,1,29,47
108693,2017-12-14,1,29,53
108694,2017-12-15,1,29,56
108695,2017-12-16,1,29,82
108696,2017-12-17,1,29,66
108697,2017-12-18,1,29,55
108698,2017-12-19,1,29,50
108699,2017-12-20,1,29,49
108700,2017-12-21,1,29,58
108701,2017-12-22,1,29,51
108702,2017-12-23,1,29,62
108703,2017-12-24,1,29,55
108704,2017-12-25,1,29,43
108705,2017-12-26,1,29,48
108706,2017-12-27,1,29,53
108707,2017-12-28,1,29,61
108708,2017-12-29,1,29,59
108709,2017-12-30,1,29,58
108710,2017-12-31,1,29,51
108711,2017-12-01,2,29,71
108712,2017-12-02,2,29,83
108713,2017-12-03,2,29,94
108714,2017-12-04,2,29,67
108715,2017-12-05,2,29,76
108716,2017-12-06,2,29,82
108717,2017-12-07,2,29,70
108718,2017-12-08,2,29,72
108719,2017-12-09,2,29,80
108720,2017-12-10,2,29,93
108721,2017-12-11,2,29,48
108722,2017-12-12,2,29,67
108723,2017-12-13,2,29,65
108724,2017-12-14,2,29,84
108725,2017-12-15,2,29,58
108726,2017-12-16,2,29,84
108727,2017-12-17,2,29,93
108728,2017-12-18,2,29,61
108729,2017-12-19,2,29,84
108730,2017-12-20,2,29,73
108731,2017-12-21,2,29,81
108732,2017-12-22,2,29,77
108733,2017-12-23,2,29,67
108734,2017-12-24,2,29,99
108735,2017-12-25,2,29,64
108736,2017-12-26,2,29,67
108737,2017-12-27,2,29,49
108738,2017-12-28,2,29,70
108739,2017-12-29,2,29,90
108740,2017-12-30,2,29,87
108741,2017-12-31,2,29,97
108742,2017-12-01,3,29,66
108743,2017-12-02,3,29,67
108744,2017-12-03,3,29,80
108745,2017-12-04,3,29,53
108746,2017-12-05,3,29,77
108747,2017-12-06,3,29,54
108748,2017-12-07,3,29,70
108749,2017-12-08,3,29,69
108750,2017-12-09,3,29,76
108751,2017-12-10,3,29,64
108752,2017-12-11,3,29,47
108753,2017-12-12,3,29,49
108754,2017-12-13,3,29,69
108755,2017-12-14,3,29,69
108756,2017-12-15,3,29,82
108757,2017-12-16,3,29,77
108758,2017-12-17,3,29,74
108759,2017-12-18,3,29,57
108760,2017-12-19,3,29,77
108761,2017-12-20,3,29,75
108762,2017-12-21,3,29,60
108763,2017-12-22,3,29,66
108764,2017-12-23,3,29,68
108765,2017-12-24,3,29,87
108766,2017-12-25,3,29,66
108767,2017-12-26,3,29,69
108768,2017-12-27,3,29,61
108769,2017-12-28,3,29,65
108770,2017-12-29,3,29,71
108771,2017-12-30,3,29,78
108772,2017-12-31,3,29,86
108773,2017-12-01,4,29,75
108774,2017-12-02,4,29,79
108775,2017-12-03,4,29,52
108776,2017-12-04,4,29,47
108777,2017-12-05,4,29,69
108778,2017-12-06,4,29,52
108779,2017-12-07,4,29,65
108780,2017-12-08,4,29,50
108781,2017-12-09,4,29,73
108782,2017-12-10,4,29,86
108783,2017-12-11,4,29,49
108784,2017-12-12,4,29,58
108785,2017-12-13,4,29,55
108786,2017-12-14,4,29,60
108787,2017-12-15,4,29,72
108788,2017-12-16,4,29,80
108789,2017-12-17,4,29,78
108790,2017-12-18,4,29,54
108791,2017-12-19,4,29,57
108792,2017-12-20,4,29,62
108793,2017-12-21,4,29,61
108794,2017-12-22,4,29,63
108795,2017-12-23,4,29,77
108796,2017-12-24,4,29,87
108797,2017-12-25,4,29,56
108798,2017-12-26,4,29,61
108799,2017-12-27,4,29,46
108800,2017-12-28,4,29,62
108801,2017-12-29,4,29,69
108802,2017-12-30,4,29,60
108803,2017-12-31,4,29,76
108804,2017-12-01,5,29,32
108805,2017-12-02,5,29,49
108806,2017-12-03,5,29,43
108807,2017-12-04,5,29,34
108808,2017-12-05,5,29,39
108809,2017-12-06,5,29,28
108810,2017-12-07,5,29,56
108811,2017-12-08,5,29,40
108812,2017-12-09,5,29,63
108813,2017-12-10,5,29,48
108814,2017-12-11,5,29,35
108815,2017-12-12,5,29,40
108816,2017-12-13,5,29,47
108817,2017-12-14,5,29,43
108818,2017-12-15,5,29,41
108819,2017-12-16,5,29,45
108820,2017-12-17,5,29,49
108821,2017-12-18,5,29,24
108822,2017-12-19,5,29,43
108823,2017-12-20,5,29,40
108824,2017-12-21,5,29,39
108825,2017-12-22,5,29,33
108826,2017-12-23,5,29,55
108827,2017-12-24,5,29,58
108828,2017-12-25,5,29,31
108829,2017-12-26,5,29,53
108830,2017-12-27,5,29,44
108831,2017-12-28,5,29,37
108832,2017-12-29,5,29,43
108833,2017-12-30,5,29,46
108834,2017-12-31,5,29,57
108835,2017-12-01,6,29,33
108836,2017-12-02,6,29,44
108837,2017-12-03,6,29,46
108838,2017-12-04,6,29,33
108839,2017-12-05,6,29,34
108840,2017-12-06,6,29,41
108841,2017-12-07,6,29,41
108842,2017-12-08,6,29,33
108843,2017-12-09,6,29,52
108844,2017-12-10,6,29,63
108845,2017-12-11,6,29,32
108846,2017-12-12,6,29,44
108847,2017-12-13,6,29,38
108848,2017-12-14,6,29,30
108849,2017-12-15,6,29,51
108850,2017-12-16,6,29,49
108851,2017-12-17,6,29,56
108852,2017-12-18,6,29,34
108853,2017-12-19,6,29,48
108854,2017-12-20,6,29,47
108855,2017-12-21,6,29,43
108856,2017-12-22,6,29,46
108857,2017-12-23,6,29,52
108858,2017-12-24,6,29,49
108859,2017-12-25,6,29,42
108860,2017-12-26,6,29,40
108861,2017-12-27,6,29,23
108862,2017-12-28,6,29,43
108863,2017-12-29,6,29,44
108864,2017-12-30,6,29,45
108865,2017-12-31,6,29,44
108866,2017-12-01,7,29,46
108867,2017-12-02,7,29,42
108868,2017-12-03,7,29,39
108869,2017-12-04,7,29,26
108870,2017-12-05,7,29,36
108871,2017-12-06,7,29,43
108872,2017-12-07,7,29,39
108873,2017-12-08,7,29,41
108874,2017-12-09,7,29,53
108875,2017-12-10,7,29,54
108876,2017-12-11,7,29,36
108877,2017-12-12,7,29,31
108878,2017-12-13,7,29,38
108879,2017-12-14,7,29,38
108880,2017-12-15,7,29,43
108881,2017-12-16,7,29,49
108882,2017-12-17,7,29,51
108883,2017-12-18,7,29,33
108884,2017-12-19,7,29,44
108885,2017-12-20,7,29,33
108886,2017-12-21,7,29,46
108887,2017-12-22,7,29,44
108888,2017-12-23,7,29,45
108889,2017-12-24,7,29,46
108890,2017-12-25,7,29,41
108891,2017-12-26,7,29,41
108892,2017-12-27,7,29,43
108893,2017-12-28,7,29,37
108894,2017-12-29,7,29,52
108895,2017-12-30,7,29,65
108896,2017-12-31,7,29,44
108897,2017-12-01,8,29,82
108898,2017-12-02,8,29,86
108899,2017-12-03,8,29,75
108900,2017-12-04,8,29,62
108901,2017-12-05,8,29,66
108902,2017-12-06,8,29,64
108903,2017-12-07,8,29,70
108904,2017-12-08,8,29,75
108905,2017-12-09,8,29,91
108906,2017-12-10,8,29,107
108907,2017-12-11,8,29,52
108908,2017-12-12,8,29,64
108909,2017-12-13,8,29,80
108910,2017-12-14,8,29,78
108911,2017-12-15,8,29,69
108912,2017-12-16,8,29,93
108913,2017-12-17,8,29,96
108914,2017-12-18,8,29,67
108915,2017-12-19,8,29,64
108916,2017-12-20,8,29,55
108917,2017-12-21,8,29,86
108918,2017-12-22,8,29,85
108919,2017-12-23,8,29,82
108920,2017-12-24,8,29,98
108921,2017-12-25,8,29,53
108922,2017-12-26,8,29,60
108923,2017-12-27,8,29,70
108924,2017-12-28,8,29,47
108925,2017-12-29,8,29,84
108926,2017-12-30,8,29,88
108927,2017-12-31,8,29,82
108928,2017-12-01,9,29,84
108929,2017-12-02,9,29,45
108930,2017-12-03,9,29,68
108931,2017-12-04,9,29,62
108932,2017-12-05,9,29,60
108933,2017-12-06,9,29,59
108934,2017-12-07,9,29,58
108935,2017-12-08,9,29,78
108936,2017-12-09,9,29,74
108937,2017-12-10,9,29,76
108938,2017-12-11,9,29,63
108939,2017-12-12,9,29,37
108940,2017-12-13,9,29,49
108941,2017-12-14,9,29,60
108942,2017-12-15,9,29,83
108943,2017-12-16,9,29,82
108944,2017-12-17,9,29,86
108945,2017-12-18,9,29,50
108946,2017-12-19,9,29,69
108947,2017-12-20,9,29,55
108948,2017-12-21,9,29,75
108949,2017-12-22,9,29,50
108950,2017-12-23,9,29,64
108951,2017-12-24,9,29,76
108952,2017-12-25,9,29,52
108953,2017-12-26,9,29,64
108954,2017-12-27,9,29,68
108955,2017-12-28,9,29,51
108956,2017-12-29,9,29,68
108957,2017-12-30,9,29,77
108958,2017-12-31,9,29,84
108959,2017-12-01,10,29,77
108960,2017-12-02,10,29,71
108961,2017-12-03,10,29,86
108962,2017-12-04,10,29,44
108963,2017-12-05,10,29,55
108964,2017-12-06,10,29,62
108965,2017-12-07,10,29,62
108966,2017-12-08,10,29,59
108967,2017-12-09,10,29,86
108968,2017-12-10,10,29,89
108969,2017-12-11,10,29,48
108970,2017-12-12,10,29,78
108971,2017-12-13,10,29,70
108972,2017-12-14,10,29,63
108973,2017-12-15,10,29,50
108974,2017-12-16,10,29,68
108975,2017-12-17,10,29,76
108976,2017-12-18,10,29,45
108977,2017-12-19,10,29,64
108978,2017-12-20,10,29,52
108979,2017-12-21,10,29,70
108980,2017-12-22,10,29,83
108981,2017-12-23,10,29,75
108982,2017-12-24,10,29,66
108983,2017-12-25,10,29,51
108984,2017-12-26,10,29,61
108985,2017-12-27,10,29,63
108986,2017-12-28,10,29,58
108987,2017-12-29,10,29,75
108988,2017-12-30,10,29,85
108989,2017-12-31,10,29,79
108990,2017-12-01,1,30,37
108991,2017-12-02,1,30,38
108992,2017-12-03,1,30,39
108993,2017-12-04,1,30,22
108994,2017-12-05,1,30,20
108995,2017-12-06,1,30,30
108996,2017-12-07,1,30,38
108997,2017-12-08,1,30,32
108998,2017-12-09,1,30,38
108999,2017-12-10,1,30,38
109000,2017-12-11,1,30,22
109001,2017-12-12,1,30,32
109002,2017-12-13,1,30,27
109003,2017-12-14,1,30,31
109004,2017-12-15,1,30,29
109005,2017-12-16,1,30,37
109006,2017-12-17,1,30,38
109007,2017-12-18,1,30,29
109008,2017-12-19,1,30,29
109009,2017-12-20,1,30,35
109010,2017-12-21,1,30,23
109011,2017-12-22,1,30,29
109012,2017-12-23,1,30,37
109013,2017-12-24,1,30,27
109014,2017-12-25,1,30,29
109015,2017-12-26,1,30,27
109016,2017-12-27,1,30,28
109017,2017-12-28,1,30,31
109018,2017-12-29,1,30,24
109019,2017-12-30,1,30,33
109020,2017-12-31,1,30,37
109021,2017-12-01,2,30,53
109022,2017-12-02,2,30,47
109023,2017-12-03,2,30,48
109024,2017-12-04,2,30,30
109025,2017-12-05,2,30,35
109026,2017-12-06,2,30,43
109027,2017-12-07,2,30,57
109028,2017-12-08,2,30,47
109029,2017-12-09,2,30,29
109030,2017-12-10,2,30,42
109031,2017-12-11,2,30,27
109032,2017-12-12,2,30,41
109033,2017-12-13,2,30,39
109034,2017-12-14,2,30,38
109035,2017-12-15,2,30,40
109036,2017-12-16,2,30,52
109037,2017-12-17,2,30,50
109038,2017-12-18,2,30,39
109039,2017-12-19,2,30,32
109040,2017-12-20,2,30,48
109041,2017-12-21,2,30,42
109042,2017-12-22,2,30,44
109043,2017-12-23,2,30,48
109044,2017-12-24,2,30,54
109045,2017-12-25,2,30,45
109046,2017-12-26,2,30,31
109047,2017-12-27,2,30,46
109048,2017-12-28,2,30,50
109049,2017-12-29,2,30,44
109050,2017-12-30,2,30,50
109051,2017-12-31,2,30,44
109052,2017-12-01,3,30,40
109053,2017-12-02,3,30,41
109054,2017-12-03,3,30,42
109055,2017-12-04,3,30,32
109056,2017-12-05,3,30,21
109057,2017-12-06,3,30,42
109058,2017-12-07,3,30,36
109059,2017-12-08,3,30,53
109060,2017-12-09,3,30,42
109061,2017-12-10,3,30,44
109062,2017-12-11,3,30,43
109063,2017-12-12,3,30,34
109064,2017-12-13,3,30,36
109065,2017-12-14,3,30,50
109066,2017-12-15,3,30,40
109067,2017-12-16,3,30,53
109068,2017-12-17,3,30,43
109069,2017-12-18,3,30,31
109070,2017-12-19,3,30,39
109071,2017-12-20,3,30,36
109072,2017-12-21,3,30,38
109073,2017-12-22,3,30,33
109074,2017-12-23,3,30,35
109075,2017-12-24,3,30,61
109076,2017-12-25,3,30,21
109077,2017-12-26,3,30,38
109078,2017-12-27,3,30,46
109079,2017-12-28,3,30,33
109080,2017-12-29,3,30,36
109081,2017-12-30,3,30,55
109082,2017-12-31,3,30,50
109083,2017-12-01,4,30,45
109084,2017-12-02,4,30,48
109085,2017-12-03,4,30,39
109086,2017-12-04,4,30,24
109087,2017-12-05,4,30,32
109088,2017-12-06,4,30,36
109089,2017-12-07,4,30,24
109090,2017-12-08,4,30,35
109091,2017-12-09,4,30,37
109092,2017-12-10,4,30,38
109093,2017-12-11,4,30,31
109094,2017-12-12,4,30,38
109095,2017-12-13,4,30,41
109096,2017-12-14,4,30,33
109097,2017-12-15,4,30,48
109098,2017-12-16,4,30,39
109099,2017-12-17,4,30,46
109100,2017-12-18,4,30,23
109101,2017-12-19,4,30,44
109102,2017-12-20,4,30,31
109103,2017-12-21,4,30,45
109104,2017-12-22,4,30,42
109105,2017-12-23,4,30,40
109106,2017-12-24,4,30,35
109107,2017-12-25,4,30,23
109108,2017-12-26,4,30,33
109109,2017-12-27,4,30,30
109110,2017-12-28,4,30,37
109111,2017-12-29,4,30,40
109112,2017-12-30,4,30,33
109113,2017-12-31,4,30,51
109114,2017-12-01,5,30,28
109115,2017-12-02,5,30,24
109116,2017-12-03,5,30,21
109117,2017-12-04,5,30,25
109118,2017-12-05,5,30,20
109119,2017-12-06,5,30,23
109120,2017-12-07,5,30,26
109121,2017-12-08,5,30,37
109122,2017-12-09,5,30,25
109123,2017-12-10,5,30,31
109124,2017-12-11,5,30,21
109125,2017-12-12,5,30,22
109126,2017-12-13,5,30,18
109127,2017-12-14,5,30,28
109128,2017-12-15,5,30,35
109129,2017-12-16,5,30,26
109130,2017-12-17,5,30,20
109131,2017-12-18,5,30,23
109132,2017-12-19,5,30,23
109133,2017-12-20,5,30,29
109134,2017-12-21,5,30,32
109135,2017-12-22,5,30,26
109136,2017-12-23,5,30,26
109137,2017-12-24,5,30,28
109138,2017-12-25,5,30,18
109139,2017-12-26,5,30,15
109140,2017-12-27,5,30,17
109141,2017-12-28,5,30,24
109142,2017-12-29,5,30,34
109143,2017-12-30,5,30,31
109144,2017-12-31,5,30,36
109145,2017-12-01,6,30,28
109146,2017-12-02,6,30,38
109147,2017-12-03,6,30,27
109148,2017-12-04,6,30,13
109149,2017-12-05,6,30,21
109150,2017-12-06,6,30,21
109151,2017-12-07,6,30,32
109152,2017-12-08,6,30,24
109153,2017-12-09,6,30,28
109154,2017-12-10,6,30,46
109155,2017-12-11,6,30,22
109156,2017-12-12,6,30,23
109157,2017-12-13,6,30,30
109158,2017-12-14,6,30,29
109159,2017-12-15,6,30,27
109160,2017-12-16,6,30,26
109161,2017-12-17,6,30,39
109162,2017-12-18,6,30,21
109163,2017-12-19,6,30,29
109164,2017-12-20,6,30,27
109165,2017-12-21,6,30,27
109166,2017-12-22,6,30,30
109167,2017-12-23,6,30,27
109168,2017-12-24,6,30,29
109169,2017-12-25,6,30,21
109170,2017-12-26,6,30,20
109171,2017-12-27,6,30,18
109172,2017-12-28,6,30,29
109173,2017-12-29,6,30,28
109174,2017-12-30,6,30,27
109175,2017-12-31,6,30,25
109176,2017-12-01,7,30,31
109177,2017-12-02,7,30,24
109178,2017-12-03,7,30,34
109179,2017-12-04,7,30,23
109180,2017-12-05,7,30,13
109181,2017-12-06,7,30,19
109182,2017-12-07,7,30,29
109183,2017-12-08,7,30,27
109184,2017-12-09,7,30,21
109185,2017-12-10,7,30,28
109186,2017-12-11,7,30,15
109187,2017-12-12,7,30,21
109188,2017-12-13,7,30,19
109189,2017-12-14,7,30,25
109190,2017-12-15,7,30,21
109191,2017-12-16,7,30,28
109192,2017-12-17,7,30,31
109193,2017-12-18,7,30,24
109194,2017-12-19,7,30,18
109195,2017-12-20,7,30,24
109196,2017-12-21,7,30,24
109197,2017-12-22,7,30,25
109198,2017-12-23,7,30,22
109199,2017-12-24,7,30,22
109200,2017-12-25,7,30,13
109201,2017-12-26,7,30,22
109202,2017-12-27,7,30,9
109203,2017-12-28,7,30,22
109204,2017-12-29,7,30,24
109205,2017-12-30,7,30,29
109206,2017-12-31,7,30,43
109207,2017-12-01,8,30,45
109208,2017-12-02,8,30,38
109209,2017-12-03,8,30,50
109210,2017-12-04,8,30,29
109211,2017-12-05,8,30,40
109212,2017-12-06,8,30,31
109213,2017-12-07,8,30,39
109214,2017-12-08,8,30,42
109215,2017-12-09,8,30,43
109216,2017-12-10,8,30,53
109217,2017-12-11,8,30,32
109218,2017-12-12,8,30,40
109219,2017-12-13,8,30,40
109220,2017-12-14,8,30,42
109221,2017-12-15,8,30,52
109222,2017-12-16,8,30,37
109223,2017-12-17,8,30,40
109224,2017-12-18,8,30,30
109225,2017-12-19,8,30,33
109226,2017-12-20,8,30,31
109227,2017-12-21,8,30,45
109228,2017-12-22,8,30,41
109229,2017-12-23,8,30,37
109230,2017-12-24,8,30,47
109231,2017-12-25,8,30,43
109232,2017-12-26,8,30,36
109233,2017-12-27,8,30,40
109234,2017-12-28,8,30,48
109235,2017-12-29,8,30,38
109236,2017-12-30,8,30,38
109237,2017-12-31,8,30,33
109238,2017-12-01,9,30,43
109239,2017-12-02,9,30,47
109240,2017-12-03,9,30,30
109241,2017-12-04,9,30,25
109242,2017-12-05,9,30,33
109243,2017-12-06,9,30,29
109244,2017-12-07,9,30,31
109245,2017-12-08,9,30,40
109246,2017-12-09,9,30,43
109247,2017-12-10,9,30,41
109248,2017-12-11,9,30,29
109249,2017-12-12,9,30,28
109250,2017-12-13,9,30,37
109251,2017-12-14,9,30,38
109252,2017-12-15,9,30,43
109253,2017-12-16,9,30,41
109254,2017-12-17,9,30,53
109255,2017-12-18,9,30,26
109256,2017-12-19,9,30,33
109257,2017-12-20,9,30,30
109258,2017-12-21,9,30,45
109259,2017-12-22,9,30,53
109260,2017-12-23,9,30,37
109261,2017-12-24,9,30,38
109262,2017-12-25,9,30,16
109263,2017-12-26,9,30,26
109264,2017-12-27,9,30,39
109265,2017-12-28,9,30,27
109266,2017-12-29,9,30,38
109267,2017-12-30,9,30,54
109268,2017-12-31,9,30,37
109269,2017-12-01,10,30,51
109270,2017-12-02,10,30,49
109271,2017-12-03,10,30,51
109272,2017-12-04,10,30,31
109273,2017-12-05,10,30,39
109274,2017-12-06,10,30,42
109275,2017-12-07,10,30,36
109276,2017-12-08,10,30,32
109277,2017-12-09,10,30,45
109278,2017-12-10,10,30,43
109279,2017-12-11,10,30,30
109280,2017-12-12,10,30,39
109281,2017-12-13,10,30,29
109282,2017-12-14,10,30,40
109283,2017-12-15,10,30,40
109284,2017-12-16,10,30,40
109285,2017-12-17,10,30,39
109286,2017-12-18,10,30,21
109287,2017-12-19,10,30,32
109288,2017-12-20,10,30,37
109289,2017-12-21,10,30,36
109290,2017-12-22,10,30,47
109291,2017-12-23,10,30,40
109292,2017-12-24,10,30,47
109293,2017-12-25,10,30,37
109294,2017-12-26,10,30,35
109295,2017-12-27,10,30,40
109296,2017-12-28,10,30,29
109297,2017-12-29,10,30,39
109298,2017-12-30,10,30,41
109299,2017-12-31,10,30,38
109300,2017-12-01,1,31,39
109301,2017-12-02,1,31,45
109302,2017-12-03,1,31,53
109303,2017-12-04,1,31,40
109304,2017-12-05,1,31,38
109305,2017-12-06,1,31,40
109306,2017-12-07,1,31,36
109307,2017-12-08,1,31,48
109308,2017-12-09,1,31,63
109309,2017-12-10,1,31,52
109310,2017-12-11,1,31,34
109311,2017-12-12,1,31,41
109312,2017-12-13,1,31,40
109313,2017-12-14,1,31,59
109314,2017-12-15,1,31,43
109315,2017-12-16,1,31,62
109316,2017-12-17,1,31,51
109317,2017-12-18,1,31,40
109318,2017-12-19,1,31,34
109319,2017-12-20,1,31,45
109320,2017-12-21,1,31,39
109321,2017-12-22,1,31,39
109322,2017-12-23,1,31,39
109323,2017-12-24,1,31,65
109324,2017-12-25,1,31,34
109325,2017-12-26,1,31,42
109326,2017-12-27,1,31,34
109327,2017-12-28,1,31,46
109328,2017-12-29,1,31,49
109329,2017-12-30,1,31,42
109330,2017-12-31,1,31,48
109331,2017-12-01,2,31,74
109332,2017-12-02,2,31,68
109333,2017-12-03,2,31,78
109334,2017-12-04,2,31,44
109335,2017-12-05,2,31,50
109336,2017-12-06,2,31,65
109337,2017-12-07,2,31,70
109338,2017-12-08,2,31,56
109339,2017-12-09,2,31,61
109340,2017-12-10,2,31,67
109341,2017-12-11,2,31,45
109342,2017-12-12,2,31,58
109343,2017-12-13,2,31,64
109344,2017-12-14,2,31,70
109345,2017-12-15,2,31,67
109346,2017-12-16,2,31,71
109347,2017-12-17,2,31,74
109348,2017-12-18,2,31,48
109349,2017-12-19,2,31,72
109350,2017-12-20,2,31,64
109351,2017-12-21,2,31,63
109352,2017-12-22,2,31,70
109353,2017-12-23,2,31,71
109354,2017-12-24,2,31,82
109355,2017-12-25,2,31,53
109356,2017-12-26,2,31,64
109357,2017-12-27,2,31,74
109358,2017-12-28,2,31,59
109359,2017-12-29,2,31,72
109360,2017-12-30,2,31,60
109361,2017-12-31,2,31,69
109362,2017-12-01,3,31,45
109363,2017-12-02,3,31,58
109364,2017-12-03,3,31,64
109365,2017-12-04,3,31,47
109366,2017-12-05,3,31,51
109367,2017-12-06,3,31,59
109368,2017-12-07,3,31,59
109369,2017-12-08,3,31,58
109370,2017-12-09,3,31,59
109371,2017-12-10,3,31,70
109372,2017-12-11,3,31,51
109373,2017-12-12,3,31,49
109374,2017-12-13,3,31,53
109375,2017-12-14,3,31,56
109376,2017-12-15,3,31,58
109377,2017-12-16,3,31,71
109378,2017-12-17,3,31,64
109379,2017-12-18,3,31,42
109380,2017-12-19,3,31,43
109381,2017-12-20,3,31,57
109382,2017-12-21,3,31,58
109383,2017-12-22,3,31,59
109384,2017-12-23,3,31,61
109385,2017-12-24,3,31,63
109386,2017-12-25,3,31,45
109387,2017-12-26,3,31,39
109388,2017-12-27,3,31,44
109389,2017-12-28,3,31,51
109390,2017-12-29,3,31,60
109391,2017-12-30,3,31,67
109392,2017-12-31,3,31,73
109393,2017-12-01,4,31,56
109394,2017-12-02,4,31,50
109395,2017-12-03,4,31,70
109396,2017-12-04,4,31,50
109397,2017-12-05,4,31,54
109398,2017-12-06,4,31,49
109399,2017-12-07,4,31,54
109400,2017-12-08,4,31,64
109401,2017-12-09,4,31,76
109402,2017-12-10,4,31,62
109403,2017-12-11,4,31,48
109404,2017-12-12,4,31,58
109405,2017-12-13,4,31,36
109406,2017-12-14,4,31,47
109407,2017-12-15,4,31,55
109408,2017-12-16,4,31,64
109409,2017-12-17,4,31,56
109410,2017-12-18,4,31,50
109411,2017-12-19,4,31,51
109412,2017-12-20,4,31,57
109413,2017-12-21,4,31,58
109414,2017-12-22,4,31,44
109415,2017-12-23,4,31,58
109416,2017-12-24,4,31,63
109417,2017-12-25,4,31,37
109418,2017-12-26,4,31,52
109419,2017-12-27,4,31,41
109420,2017-12-28,4,31,47
109421,2017-12-29,4,31,63
109422,2017-12-30,4,31,67
109423,2017-12-31,4,31,71
109424,2017-12-01,5,31,40
109425,2017-12-02,5,31,38
109426,2017-12-03,5,31,48
109427,2017-12-04,5,31,25
109428,2017-12-05,5,31,34
109429,2017-12-06,5,31,30
109430,2017-12-07,5,31,43
109431,2017-12-08,5,31,40
109432,2017-12-09,5,31,48
109433,2017-12-10,5,31,34
109434,2017-12-11,5,31,28
109435,2017-12-12,5,31,43
109436,2017-12-13,5,31,49
109437,2017-12-14,5,31,52
109438,2017-12-15,5,31,42
109439,2017-12-16,5,31,34
109440,2017-12-17,5,31,49
109441,2017-12-18,5,31,31
109442,2017-12-19,5,31,34
109443,2017-12-20,5,31,52
109444,2017-12-21,5,31,40
109445,2017-12-22,5,31,40
109446,2017-12-23,5,31,24
109447,2017-12-24,5,31,25
109448,2017-12-25,5,31,21
109449,2017-12-26,5,31,40
109450,2017-12-27,5,31,38
109451,2017-12-28,5,31,36
109452,2017-12-29,5,31,41
109453,2017-12-30,5,31,38
109454,2017-12-31,5,31,51
109455,2017-12-01,6,31,29
109456,2017-12-02,6,31,34
109457,2017-12-03,6,31,36
109458,2017-12-04,6,31,25
109459,2017-12-05,6,31,36
109460,2017-12-06,6,31,39
109461,2017-12-07,6,31,33
109462,2017-12-08,6,31,33
109463,2017-12-09,6,31,47
109464,2017-12-10,6,31,40
109465,2017-12-11,6,31,23
109466,2017-12-12,6,31,42
109467,2017-12-13,6,31,38
109468,2017-12-14,6,31,30
109469,2017-12-15,6,31,46
109470,2017-12-16,6,31,52
109471,2017-12-17,6,31,39
109472,2017-12-18,6,31,30
109473,2017-12-19,6,31,35
109474,2017-12-20,6,31,34
109475,2017-12-21,6,31,38
109476,2017-12-22,6,31,39
109477,2017-12-23,6,31,34
109478,2017-12-24,6,31,49
109479,2017-12-25,6,31,26
109480,2017-12-26,6,31,36
109481,2017-12-27,6,31,40
109482,2017-12-28,6,31,33
109483,2017-12-29,6,31,30
109484,2017-12-30,6,31,30
109485,2017-12-31,6,31,45
109486,2017-12-01,7,31,25
109487,2017-12-02,7,31,36
109488,2017-12-03,7,31,40
109489,2017-12-04,7,31,34
109490,2017-12-05,7,31,26
109491,2017-12-06,7,31,30
109492,2017-12-07,7,31,29
109493,2017-12-08,7,31,34
109494,2017-12-09,7,31,39
109495,2017-12-10,7,31,41
109496,2017-12-11,7,31,26
109497,2017-12-12,7,31,34
109498,2017-12-13,7,31,23
109499,2017-12-14,7,31,42
109500,2017-12-15,7,31,29
109501,2017-12-16,7,31,43
109502,2017-12-17,7,31,38
109503,2017-12-18,7,31,36
109504,2017-12-19,7,31,30
109505,2017-12-20,7,31,29
109506,2017-12-21,7,31,33
109507,2017-12-22,7,31,37
109508,2017-12-23,7,31,33
109509,2017-12-24,7,31,41
109510,2017-12-25,7,31,35
109511,2017-12-26,7,31,32
109512,2017-12-27,7,31,40
109513,2017-12-28,7,31,37
109514,2017-12-29,7,31,44
109515,2017-12-30,7,31,37
109516,2017-12-31,7,31,46
109517,2017-12-01,8,31,57
109518,2017-12-02,8,31,66
109519,2017-12-03,8,31,71
109520,2017-12-04,8,31,46
109521,2017-12-05,8,31,85
109522,2017-12-06,8,31,63
109523,2017-12-07,8,31,63
109524,2017-12-08,8,31,69
109525,2017-12-09,8,31,65
109526,2017-12-10,8,31,65
109527,2017-12-11,8,31,44
109528,2017-12-12,8,31,43
109529,2017-12-13,8,31,59
