time,AAPL,FB,NFLX,V,XOM
2013-10-16,501.110001,51.139999,322.879993,195.630005,87.309998
2013-10-17,504.499985,52.209999,330.099998,198.279999,87.480003
2013-10-18,508.889992,54.220001,333.499996,200.449997,87.550003
2013-10-21,521.3600230000002,53.849998,354.989994,200.039993,87.230003
2013-10-22,519.870003,52.68,322.520012,199.979996,87.980003
2013-10-23,524.959999,51.900002,330.240002,198.889999,87.610001
2013-10-24,531.910011,52.450001,331.2199970000001,202.910004,88.41999799999998
2013-10-25,525.960022,51.950001,328.029991,203.059998,87.970001
2013-10-28,529.880005,50.23,314.000004,203.080002,88.230003
2013-10-29,516.680023,49.400002,327.299988,204.240005,88.93
2013-10-30,524.900024,49.009998,318.139992,203.820007,88.809998
2013-10-31,522.699974,50.209999,322.480011,196.669998,89.620003
2013-11-01,520.030006,49.75,329.269993,199.160004,89.82
2013-11-04,526.75,48.220001,337.60001,196.419998,92.099998
2013-11-05,525.4499969999998,50.110001,341.499992,197.369995,91.989998
2013-11-06,520.920013,49.119999,335.630005,199.020004,93.220001
2013-11-07,512.490021,47.560001,326.860004,196.100006,91.959999
2013-11-08,520.5600049999998,47.529999,334.9000020000001,198.289993,92.730003
2013-11-11,519.050011,46.200001,337.910004,199.270004,92.959999
2013-11-12,520.009979,46.610001,333.729988,198.270004,92.669998
2013-11-13,520.6300200000002,48.709999,335.28001,199.779999,92.589996
2013-11-14,528.160019,48.990002,342.570004,200.149994,93.220001
2013-11-15,524.990013,49.009998,349.759995,202.0,95.269997
2013-11-18,518.6299740000002,45.830002,341.770012,199.899994,95.449997
2013-11-19,519.549995,46.360001,337.289989,197.389999,95.419998
2013-11-20,514.9999849999998,46.43,339.52,198.119995,94.68
2013-11-21,521.139992,46.700001,348.499992,201.610001,94.690002
2013-11-22,519.799988,46.23,347.849991,202.119995,95.010002
2013-11-25,523.739998,44.82,350.240005,201.929993,95.089996
2013-11-26,533.399979,45.889999,355.200012,203.520004,94.269997
2013-11-27,545.959999,46.490002,362.490005,203.990005,93.800003
2013-11-29,556.069977,47.009998,365.799988,203.460007,93.480003
2013-12-02,551.230026,47.060001,363.919998,205.130005,93.519997
2013-12-03,566.319984,46.73,362.940002,201.75,94.389999
2013-12-04,565.000008,48.619999,356.2699970000001,202.740005,94.669998
2013-12-05,567.899994,48.34,358.059998,201.710007,94.129997
2013-12-06,560.019974,47.939999,354.439995,201.869995,95.650002
2013-12-09,566.43,48.84,355.67001,201.589996,95.839996
2013-12-10,565.54998,50.25,363.100006,199.429993,95.709999
2013-12-11,561.3599780000002,49.380001,363.98,205.660004,94.260002
2013-12-12,560.539986,51.830002,373.330013,203.440002,95.360001
2013-12-13,554.429993,53.32,368.969994,207.360001,95.309998
2013-12-16,557.500023,53.810001,366.310013,207.75,97.220001
2013-12-17,554.990005,54.860001,374.869995,213.25,96.75
2013-12-18,550.769989,55.57,376.240013,215.350006,99.540001
2013-12-19,544.4599910000002,55.049999,376.739998,216.080002,99.43
2013-12-20,549.019989,55.119999,375.669987,215.970001,98.68
2013-12-23,570.090004,57.77,380.580006,218.02999900000003,98.510002
2013-12-24,567.669975,57.959999,378.389996,218.729996,99.220001
2013-12-26,563.900009,57.73,376.929989,220.199997,100.900002
2013-12-27,560.089989,55.439999,367.5,219.669998,101.510002
2013-12-30,554.5199809999998,53.709999,366.990002,220.910004,100.309998
2013-12-31,561.019997,54.650002,368.170002,222.679993,101.199997
2014-01-02,553.12999,54.709999,362.82,221.00999500000003,99.75
2014-01-03,540.9800190000002,54.560001,363.100006,221.160004,99.510002
2014-01-06,543.929993,57.200001,359.569992,219.830002,99.660004
2014-01-07,540.040024,57.919998,339.5,221.50999500000003,101.07
2014-01-08,543.460022,58.23,340.989994,222.220001,100.739998
2014-01-09,536.519997,57.220001,337.050011,221.910004,99.760002
2014-01-10,532.9399950000002,57.939999,332.139992,221.130005,100.519997
2014-01-13,535.7300190000002,55.91,336.810005,218.899994,98.550003
2014-01-14,546.3900219999998,57.740002,337.959991,222.649994,99.120003
2014-01-15,557.3599929999998,57.599998,330.380005,223.75999500000003,98.779999
2014-01-16,554.2500150000002,57.189999,331.680008,221.770004,98.940002
2014-01-17,540.6699980000002,56.299999,330.039997,232.179993,99.160004
2014-01-21,549.069977,58.509998,328.710007,231.929993,98.5
2014-01-22,551.509979,57.509998,333.729988,232.990005,97.879997
2014-01-23,556.179993,56.630001,388.720005,228.25,96.970001
2014-01-24,546.070015,54.450001,386.079998,221.25,94.849998
2014-01-27,550.500023,53.549999,381.230007,216.220001,94.919998
2014-01-28,506.499977,55.139999,406.770004,220.960007,95.650002
2014-01-29,500.749992,53.529999,400.420006,217.119995,95.110001
2014-01-30,499.779984,61.080002,404.67001,220.880005,93.989998
2014-01-31,500.599976,62.57,409.330009,215.429993,92.160004
2014-02-03,501.529984,61.48,404.37999,213.470001,90.050003
2014-02-04,508.790016,62.75,405.910011,214.539993,90.019997
2014-02-05,512.589996,62.189999,404.419991,215.610001,89.58000200000002
2014-02-06,512.509995,62.16,407.910004,219.00999500000003,89.800003
2014-02-07,519.679985,64.32,429.979988,221.77999900000003,90.580002
2014-02-10,528.989998,63.549999,430.439999,220.550003,89.519997
2014-02-11,535.959984,64.849998,433.990013,222.330002,90.839996
2014-02-12,535.919983,64.449997,428.930004,224.169998,91.080002
2014-02-13,544.429977,67.33000200000001,436.549992,224.050003,91.43
2014-02-14,543.990021,67.089996,435.509995,226.0,94.110001
2014-02-18,545.990013,67.300003,436.849998,226.059998,94.07
2014-02-19,537.370003,68.059998,428.229988,223.880005,93.949997
2014-02-20,531.149994,69.629997,434.950008,223.460007,95.370003
2014-02-21,525.249992,68.589996,432.23,223.360001,95.029999
2014-02-24,527.550018,70.779999,447.000004,226.190002,96.440002
2014-02-25,522.060013,69.849998,453.030022,227.110001,96.309998
2014-02-26,517.349998,69.260002,448.789978,226.110001,95.790001
2014-02-27,527.670021,68.940002,452.230003,226.27999900000003,95.839996
2014-02-28,526.239975,68.459999,445.630013,225.940002,96.269997
2014-03-03,527.76001,67.410004,445.590012,221.440002,95.5
2014-03-04,531.239983,68.800003,454.980026,225.5,96.519997
2014-03-05,532.360008,71.57,453.499992,222.809998,93.800003
2014-03-06,530.7499849999998,70.839996,450.510017,223.860001,93.760002
2014-03-07,530.440018,69.800003,448.369995,225.559998,94.989998
2014-03-10,530.919975,72.029999,439.949989,225.5,95.5
2014-03-11,536.0899730000001,70.099998,437.48,227.179993,94.010002
2014-03-12,536.6099849999998,70.879997,436.580006,226.100006,94.209999
2014-03-13,530.650009,68.83000200000001,430.05999,220.77999900000003,93.639999
2014-03-14,524.68998,67.720001,424.490009,220.770004,93.470001
2014-03-17,526.740013,68.739998,422.720009,223.77999900000003,94.32
2014-03-18,531.399986,69.190002,420.249992,226.410004,94.709999
2014-03-19,531.26001,68.239998,420.089989,223.820007,93.730003
2014-03-20,528.700005,66.970001,424.270004,221.820007,94.580002
2014-03-21,532.8699799999998,67.239998,405.990013,223.369995,94.309998
2014-03-24,539.190018,64.099998,378.899994,220.75,94.639999
2014-03-25,544.98999,64.889999,370.839996,218.399994,94.910004
2014-03-26,539.779991,60.389999,372.280003,215.679993,94.699997
2014-03-27,537.4599910000002,60.970001,364.180004,215.770004,96.239998
2014-03-28,536.8599780000002,60.009998,358.870003,212.089996,97.699997
2014-03-31,536.739975,60.240002,352.030006,215.860001,97.68
2014-04-01,541.649994,62.619999,364.690002,214.699997,97.730003
2014-04-02,542.549988,62.720001,362.880001,214.660004,97.949997
2014-04-03,538.7900089999998,59.490002,354.6899870000001,215.00999500000003,97.93
2014-04-04,531.820023,56.75,337.30999,207.699997,97.360001
2014-04-07,523.4699780000002,56.950001,337.999992,203.410004,96.779999
2014-04-08,523.440018,58.189999,348.889988,202.589996,97.449997
2014-04-09,530.320015,62.41,353.030003,207.539993,97.330002
2014-04-10,523.4800190000002,59.16,334.730011,201.550003,96.779999
2014-04-11,519.6100230000002,58.529999,326.709988,196.630005,96.720001
2014-04-14,521.679977,58.889999,331.580006,201.009995,97.860001
2014-04-15,517.959999,59.09,326.2700040000001,204.050003,98.68
2014-04-16,519.01001,59.720001,331.409988,209.360001,99.940002
2014-04-17,524.940025,58.939999,345.740009,207.949997,100.419998
2014-04-21,531.170021,61.240002,348.490005,209.130005,100.93
2014-04-22,531.70002,63.029999,372.89999,209.970001,100.370003
2014-04-23,524.750008,61.360001,353.5,208.820007,100.5
2014-04-24,567.770004,60.869999,344.070011,209.399994,100.010002
2014-04-25,571.93998,57.709999,322.080002,198.929993,100.410004
2014-04-28,594.0900190000001,56.139999,314.209995,201.419998,101.169998
2014-04-29,592.329979,58.150002,319.869991,202.669998,101.449997
2014-04-30,590.089981,59.779999,322.040001,202.610001,102.410004
2014-05-01,591.480026,61.150002,336.520012,206.089996,101.410004
2014-05-02,592.580025,60.459999,340.650013,204.419998,102.010002
2014-05-05,600.959976,61.220001,344.380005,207.130005,102.910004
2014-05-06,594.4100269999999,58.529999,326.190002,205.360001,102.669998
2014-05-07,592.329979,57.389999,320.5399930000001,208.699997,103.110001
2014-05-08,587.990013,56.759998,321.659992,210.899994,102.32
2014-05-09,585.540024,57.240002,328.550003,210.809998,101.949997
2014-05-12,592.830017,59.830002,345.449989,211.699997,102.230003
2014-05-13,593.760025,59.830002,347.139988,212.059998,102.360001
2014-05-14,593.869987,59.23,351.87999,209.860001,102.290001
2014-05-15,588.819992,57.919998,344.1899870000001,207.449997,100.779999
2014-05-16,597.510017,58.02,349.879997,209.809998,100.739998
2014-05-19,604.5900190000001,59.209999,364.500011,210.360001,100.870003
2014-05-20,604.710022,58.560001,371.670002,207.919998,100.669998
2014-05-21,606.3100049999998,60.490002,390.599995,210.100006,102.029999
2014-05-22,607.269974,60.52,391.799995,209.369995,101.5
2014-05-23,614.129997,61.349998,402.35001,212.070007,101.32
2014-05-27,625.6300200000002,63.48,398.810009,214.5,101.360001
2014-05-28,624.01001,63.509998,401.239998,213.800003,101.059998
2014-05-29,635.37999,63.830002,415.199997,214.669998,101.269997
2014-05-30,633.0000150000002,63.299999,417.82999,214.830002,100.529999
2014-06-02,628.650009,63.080002,422.059994,213.520004,99.940002
2014-06-03,637.539986,62.869999,417.570011,211.320007,100.389999
2014-06-04,644.819992,63.34,423.210007,211.429993,100.040001
2014-06-05,647.349983,63.189999,428.349991,212.220001,100.550003
2014-06-06,645.570023,62.5,430.130005,213.0,101.599998
2014-06-09,93.699997,62.880001,423.090004,212.580002,101.519997
2014-06-10,94.25,65.769997,428.289989,214.25,101.459999
2014-06-11,93.860001,65.779999,429.999989,212.679993,101.949997
2014-06-12,92.290001,64.290001,422.449989,211.770004,101.660004
2014-06-13,91.279999,64.5,427.710003,211.289993,102.650002
2014-06-16,92.199997,64.190002,430.259995,210.240005,102.919998
2014-06-17,92.080002,64.400002,443.64999400000005,210.809998,102.419998
2014-06-18,92.18,65.599998,448.680016,211.25,102.730003
2014-06-19,91.860001,64.339996,441.389996,210.320007,102.629997
2014-06-20,90.910004,64.5,440.180008,209.490005,103.830002
2014-06-23,90.830002,65.370003,439.519993,209.470001,104.379997
2014-06-24,90.279999,65.720001,436.360001,207.789993,102.730003
2014-06-25,90.360001,67.440002,444.210007,209.059998,102.139999
2014-06-26,90.900002,67.129997,439.610008,208.960007,102.029999
2014-06-27,91.980003,67.599998,442.0799980000001,209.279999,101.209999
2014-06-30,92.93,67.290001,440.599991,210.710007,100.68
2014-07-01,93.519997,68.059998,473.100014,214.25,101.360001
2014-07-02,93.480003,66.449997,466.739975,214.839996,101.57
2014-07-03,94.029999,66.290001,472.349983,216.50999500000003,102.589996
2014-07-07,95.970001,65.290001,460.619995,216.740005,102.650002
2014-07-08,95.349998,62.759998,445.049999,215.25999500000003,102.830002
2014-07-09,95.389999,64.970001,442.999992,216.160004,103.550003
2014-07-10,95.040001,64.870003,438.550011,215.539993,102.57
2014-07-11,95.220001,66.339996,439.960003,217.0,101.739998
2014-07-14,96.449997,67.900002,452.580025,221.02999900000003,102.68
2014-07-15,95.32,67.16999799999999,449.090012,221.77999900000003,102.389999
2014-07-16,94.779999,67.660004,444.439999,222.669998,103.769997
2014-07-17,93.089996,66.410004,439.359989,217.880005,102.309998
2014-07-18,94.43,68.41999799999999,444.170006,220.199997,102.730003
2014-07-21,93.940002,69.400002,451.949997,219.220001,103.080002
2014-07-22,94.720001,69.269997,431.09,221.25999500000003,103.540001
2014-07-23,97.190002,71.290001,427.89999400000005,221.199997,104.25
2014-07-24,97.029999,74.980003,425.37999,222.740005,104.279999
2014-07-25,97.669998,75.190002,421.859989,214.770004,103.18
2014-07-28,99.019997,74.91999799999998,424.66,214.220001,104.370003
2014-07-29,98.379997,73.709999,424.279991,213.5,103.550003
2014-07-30,98.150002,74.68,434.360008,214.059998,103.25
2014-07-31,95.599998,72.650002,422.720009,211.00999500000003,98.940002
2014-08-01,96.129997,72.360001,425.39999000000006,211.809998,98.800003
2014-08-04,95.589996,73.510002,422.700008,212.160004,100.129997
2014-08-05,95.120003,72.690002,422.849998,210.539993,98.199997
2014-08-06,94.959999,72.470001,430.299995,210.690002,98.980003
2014-08-07,94.480003,73.16999799999998,449.669998,209.039993,98.269997
2014-08-08,94.739998,73.059998,445.849991,210.460007,99.739998
2014-08-11,95.989998,73.440002,451.540001,210.580002,98.730003
2014-08-12,95.970001,72.83000200000002,446.410004,210.300003,98.489998
2014-08-13,97.239998,73.769997,451.530014,211.429993,99.089996
2014-08-14,97.5,74.300003,450.870026,212.520004,99.089996
2014-08-15,97.980003,73.629997,459.089973,210.190002,99.029999
2014-08-18,99.160004,74.589996,465.999985,214.320007,99.519997
2014-08-19,100.529999,75.290001,468.14999400000005,215.0,99.489998
2014-08-20,100.57,74.809998,472.18998,216.199997,99.699997
2014-08-21,100.580002,74.57,472.050003,215.75,99.279999
2014-08-22,101.32,74.57,479.18998,216.089996,98.5
2014-08-25,101.540001,75.019997,480.929993,216.020004,98.75
2014-08-26,100.889999,75.959999,479.36002300000007,216.729996,99.639999
2014-08-27,102.129997,74.629997,474.699997,217.130005,99.529999
2014-08-28,102.25,73.860001,475.210022,214.600006,99.57
2014-08-29,102.5,74.82,477.639984,212.520004,99.459999
2014-09-02,103.300003,76.68,476.600014,214.729996,98.489998
2014-09-03,98.940002,75.83000200000002,477.389992,214.899994,99.110001
2014-09-04,98.120003,75.949997,472.669991,214.25999500000003,98.360001
2014-09-05,98.970001,77.260002,475.679993,214.210007,99.260002
2014-09-08,98.360001,77.889999,479.330009,215.770004,97.769997
2014-09-09,97.989998,76.66999799999998,479.01000199999993,214.27999900000003,97.389999
2014-09-10,101.0,77.43,484.389992,216.880005,96.809998
2014-09-11,101.43,77.91999799999998,481.56002,214.949997,97.029999
2014-09-12,101.660004,77.480003,476.550026,214.039993,95.779999
2014-09-15,101.629997,74.58000200000002,457.75002300000006,214.639999,96.290001
2014-09-16,100.860001,76.08000200000002,456.910004,217.300003,97.43
2014-09-17,101.580002,76.43,454.529976,215.52999900000003,97.080002
2014-09-18,101.790001,77.0,459.010025,216.440002,96.610001
2014-09-19,100.959999,77.910004,457.520004,216.25,97.120003
2014-09-22,101.059998,76.800003,442.779987,213.880005,96.540001
2014-09-23,102.639999,78.290001,443.900013,212.460007,96.029999
2014-09-24,101.75,78.540001,450.560005,214.410004,95.82
2014-09-25,97.870003,77.220001,443.48999,210.710007,94.25
2014-09-26,100.75,78.790001,448.749977,211.940002,95.43
2014-09-29,100.110001,79.0,449.5599820000001,210.929993,94.43
2014-09-30,100.75,79.040001,451.179993,213.369995,94.050003
2014-10-01,99.18,76.550003,438.800003,210.00999500000003,92.860001
2014-10-02,99.900002,77.08000200000002,449.980019,209.720001,93.300003
2014-10-03,99.620003,77.440002,459.540024,211.990005,93.919998
2014-10-06,99.620003,77.559998,463.47998,211.789993,94.519997
2014-10-07,98.75,76.290001,456.250015,208.050003,93.370003
2014-10-08,100.800003,77.519997,466.859978,212.360001,94.610001
2014-10-09,101.019997,75.910004,461.620018,207.710007,91.82
2014-10-10,100.730003,72.910004,452.079987,204.979996,91.599998
2014-10-13,99.809998,72.989998,438.5799980000001,204.279999,90.839996
2014-10-14,98.75,73.589996,449.120026,202.720001,90.550003
2014-10-15,97.540001,73.209999,448.589973,200.25,90.220001
2014-10-16,96.260002,72.629997,361.700001,203.0,90.599998
2014-10-17,97.669998,75.949997,357.089989,206.0,91.209999
2014-10-20,99.760002,76.949997,359.2199970000001,207.850006,91.769997
2014-10-21,102.470001,78.690002,365.990005,213.309998,93.650002
2014-10-22,102.989998,78.370003,374.64999,210.919998,93.129997
2014-10-23,104.830002,80.040001,383.040009,214.27999900000003,94.110001
2014-10-24,105.220001,80.66999799999998,385.02,213.479996,94.489998
2014-10-27,105.110001,80.279999,379.400005,213.410004,93.709999
2014-10-28,106.739998,80.769997,386.220001,216.710007,95.099998
2014-10-29,107.339996,75.860001,378.100002,214.660004,94.589996
2014-10-30,106.980003,74.110001,379.01001,236.649994,94.449997
2014-10-31,108.0,74.989998,392.770004,241.429993,96.709999
2014-11-03,109.400002,73.879997,388.410011,241.539993,95.260002
2014-11-04,108.599998,75.760002,382.780003,242.970001,94.519997
2014-11-05,108.860001,74.83000200000002,380.380001,249.52999900000003,95.07
2014-11-06,108.699997,75.260002,383.299988,250.089996,96.260002
2014-11-07,109.010002,75.599998,384.160007,252.429993,96.589996
2014-11-10,108.830002,75.0,387.270012,250.210007,96.279999
2014-11-11,109.699997,74.610001,382.550011,249.729996,96.410004
2014-11-12,111.25,74.720001,383.860001,251.949997,95.379997
2014-11-13,112.82,74.25,379.409992,250.919998,94.660004
2014-11-14,114.18,74.879997,386.039997,248.839996,95.089996
2014-11-17,113.989998,74.239998,381.139992,249.800003,95.110001
2014-11-18,115.470001,74.339996,381.030003,249.729996,94.870003
2014-11-19,114.669998,73.33000200000002,363.100006,249.860001,95.610001
2014-11-20,116.309998,73.599998,368.139988,251.669998,95.82
2014-11-21,116.470001,73.75,360.2799950000001,254.220001,96.809998
2014-11-24,118.629997,74.010002,356.470001,254.619995,95.720001
2014-11-25,117.599998,75.629997,348.98999,257.26001,94.779999
2014-11-26,119.0,77.620003,351.16,257.26001,94.480003
2014-11-28,118.93,77.699997,346.589989,258.190002,90.540001
2014-12-01,115.07,75.099998,341.810013,258.149994,92.349998
2014-12-02,114.629997,75.459999,352.310013,260.01001,94.190002
2014-12-03,115.93,74.879997,355.1200100000001,261.600006,94.949997
2014-12-04,115.489998,75.239998,350.599987,261.140015,94.370003
2014-12-05,115.0,76.360001,350.919994,263.350006,93.82
2014-12-08,112.400002,76.519997,339.48,263.100006,91.699997
2014-12-09,114.120003,76.839996,343.779991,264.140015,91.379997
2014-12-10,111.949997,76.18,334.319988,261.720001,88.66999799999998
2014-12-11,111.620003,77.730003,334.630009,263.119995,89.199997
2014-12-12,109.730003,77.83000200000002,334.479992,256.77999900000003,86.599998
2014-12-15,108.230003,76.989998,327.040009,256.700012,86.900002
2014-12-16,106.75,74.690002,316.440006,253.410004,86.410004
2014-12-17,109.410004,76.110001,333.650013,259.079987,89.019997
2014-12-18,112.650002,78.400002,334.4199910000001,264.160004,91.160004
2014-12-19,111.779999,79.879997,340.1199870000001,261.670013,93.639999
2014-12-22,112.940002,81.449997,336.6799890000001,264.209991,93.330002
2014-12-23,112.540001,80.610001,336.429996,265.26001,94.589996
2014-12-24,112.010002,80.769997,342.100006,267.630005,93.779999
2014-12-26,113.989998,80.779999,340.049999,266.619995,93.209999
2014-12-29,113.910004,80.019997,341.9299890000001,265.429993,93.07
2014-12-30,112.519997,79.220001,343.229992,264.549988,93.019997
2014-12-31,110.379997,78.019997,341.610008,262.200012,92.449997
2015-01-02,109.330002,78.449997,348.940002,265.019989,92.830002
2015-01-05,106.25,77.190002,331.179996,259.170013,90.290001
2015-01-06,106.260002,76.150002,325.509987,257.5,89.809998
2015-01-07,107.75,76.150002,327.200012,260.950012,90.720001
2015-01-08,111.889999,78.18,334.459991,264.450012,92.230003
2015-01-09,112.010002,77.739998,329.2899930000001,260.52999900000003,92.099998
2015-01-12,109.25,76.720001,318.829994,260.019989,90.330002
2015-01-13,110.220001,76.449997,323.790001,260.77999900000003,90.0
2015-01-14,109.800003,76.279999,324.239998,255.559998,89.739998
2015-01-15,106.82,74.050003,323.759987,253.130005,88.959999
2015-01-16,105.989998,75.18,337.340004,254.949997,91.120003
2015-01-20,108.720001,76.239998,348.799999,256.839996,91.089996
2015-01-21,109.550003,76.739998,409.279995,257.27999900000003,91.870003
2015-01-22,112.400002,77.650002,428.440006,257.600006,92.870003
2015-01-23,112.980003,77.83000200000002,437.459999,258.290009,90.889999
2015-01-26,113.099998,77.5,446.559994,256.52999900000003,91.760002
2015-01-27,109.139999,75.779999,454.170021,250.990005,90.949997
2015-01-28,115.309998,76.239998,442.460007,246.360001,87.949997
2015-01-29,118.900002,78.0,443.800011,248.0,87.58000200000002
2015-01-30,117.160004,75.910004,441.799992,254.910004,87.41999799999998
2015-02-02,118.629997,74.989998,441.069988,255.339996,89.58000200000002
2015-02-03,118.650002,75.400002,456.919991,259.790009,92.25
2015-02-04,119.559998,75.629997,448.709976,264.890015,91.459999
2015-02-05,119.940002,75.610001,448.909981,271.799988,92.360001
2015-02-06,118.93,74.470001,444.359997,267.420013,91.5
2015-02-09,119.720001,74.440002,443.070007,265.459991,91.559998
2015-02-10,122.019997,75.190002,453.949989,264.549988,91.010002
2015-02-11,124.879997,76.510002,454.889984,265.98999,90.599998
2015-02-12,126.459999,76.230003,456.730026,270.910004,92.370003
2015-02-13,127.080002,75.739998,466.100014,269.630005,93.370003
2015-02-17,127.830002,75.599998,469.960022,270.869995,93.050003
2015-02-18,128.720001,76.709999,475.060005,269.119995,91.010002
2015-02-19,128.449997,79.41999799999998,474.600021,269.100006,89.440002
2015-02-20,129.5,79.900002,478.199997,273.0,89.91999799999998
2015-02-23,133.0,78.839996,471.840012,273.01001,89.010002
2015-02-24,132.169998,78.449997,474.879974,272.470001,89.41999799999998
2015-02-25,128.78999299999998,79.559998,478.329987,273.01001,89.599998
2015-02-26,130.419998,80.410004,483.030014,273.75,88.650002
2015-02-27,128.46000700000002,78.970001,474.909988,271.309998,88.540001
2015-03-02,129.089996,79.75,480.249977,278.290009,88.040001
2015-03-03,129.360001,79.599998,474.709984,275.299988,87.620003
2015-03-04,128.53999299999998,80.900002,469.770004,273.75,87.18
2015-03-05,126.410004,81.209999,467.650009,274.130005,86.739998
2015-03-06,126.599998,80.010002,454.11998,269.339996,85.629997
2015-03-09,127.139999,79.440002,445.630013,271.420013,85.160004
2015-03-10,124.510002,77.550003,435.05999800000006,265.200012,84.260002
2015-03-11,122.239998,77.57,440.189995,264.75,84.019997
2015-03-12,124.449997,78.93,448.320007,269.579987,84.220001
2015-03-13,123.589996,78.050003,438.39999400000005,265.02999900000003,83.870003
2015-03-16,124.949997,78.07,421.970005,269.019989,84.760002
2015-03-17,127.040001,79.360001,418.519993,264.5,84.08000200000002
2015-03-18,128.470001,80.910004,423.119991,267.670013,86.07
2015-03-19,127.5,82.75,425.209999,66.809998,84.410004
2015-03-20,125.900002,83.800003,428.300003,67.410004,84.540001
2015-03-23,127.209999,84.43,425.000008,67.08000200000001,85.43
2015-03-24,126.690002,85.309998,438.279991,67.099998,84.519997
2015-03-25,123.379997,82.91999799999998,421.75,65.730003,84.860001
2015-03-26,124.239998,83.010002,418.259987,65.589996,84.32
2015-03-27,123.25,83.300003,414.77,65.540001,83.58000200000002
2015-03-30,126.370003,83.199997,422.569992,65.660004,85.629997
2015-03-31,124.43,82.220001,416.689991,65.410004,85.0
2015-04-01,124.25,81.66999799999998,413.120003,65.18,84.459999
2015-04-02,125.32,81.559998,414.079998,65.290001,84.300003
2015-04-06,127.349998,82.440002,422.310013,65.199997,85.129997
2015-04-07,126.010002,82.32,423.459999,65.800003,85.75
2015-04-08,125.599998,82.279999,441.349995,66.5,84.059998
2015-04-09,126.559998,82.16999799999998,439.499992,66.440002,84.650002
2015-04-10,127.099998,82.040001,454.569977,66.339996,85.559998
2015-04-13,126.849998,83.010002,474.68002300000006,65.610001,85.339996
2015-04-14,126.300003,83.519997,478.710022,65.529999,86.629997
2015-04-15,126.779999,82.709999,475.460014,65.68,88.08000200000002
2015-04-16,126.169998,82.309998,562.04998,65.650002,87.730003
2015-04-17,124.75,80.779999,571.550011,64.519997,86.93
2015-04-20,127.599998,83.089996,567.3900219999998,64.720001,87.239998
2015-04-21,126.910004,83.620003,560.4400099999998,65.349998,86.879997
2015-04-22,128.619995,84.629997,557.68,68.010002,87.459999
2015-04-23,129.669998,82.410004,559.0600049999998,67.720001,87.540001
2015-04-24,130.279999,81.529999,558.400017,67.480003,86.970001
2015-04-27,132.649994,81.910004,566.079979,67.099998,87.010002
2015-04-28,130.559998,80.68,563.0599900000002,66.769997,87.800003
2015-04-29,128.639999,80.470001,562.849998,67.339996,87.870003
2015-04-30,125.150002,78.769997,556.5,66.050003,87.370003
2015-05-01,128.949997,78.989998,557.029999,65.769997,88.849998
2015-05-04,128.699997,78.809998,554.900017,65.58000200000001,89.110001
2015-05-05,125.800003,77.559998,565.54998,65.959999,88.610001
2015-05-06,125.010002,78.099998,560.539986,65.66999799999999,88.190002
2015-05-07,125.260002,78.43,565.240013,66.58000200000001,87.599998
2015-05-08,127.620003,78.510002,574.600014,69.470001,88.989998
2015-05-11,126.32,78.010002,589.950005,69.019997,86.779999
2015-05-12,125.870003,77.459999,583.6400070000002,68.690002,87.019997
2015-05-13,126.010002,78.440002,580.1099929999998,68.650002,86.559998
2015-05-14,128.949997,81.370003,586.850014,70.0,86.970001
2015-05-15,128.770004,80.41999799999998,613.249977,69.57,87.349998
2015-05-18,130.190002,80.879997,617.870003,70.0,86.849998
2015-05-19,130.070007,80.629997,616.480011,70.160004,86.989998
2015-05-20,130.059998,80.550003,621.530006,69.779999,87.129997
2015-05-21,131.389999,80.480003,623.019974,69.370003,87.209999
2015-05-22,132.53999299999998,80.540001,621.869987,69.620003,86.519997
2015-05-26,129.619995,79.33000200000002,615.950012,68.540001,85.349998
2015-05-27,132.03999299999998,80.550003,628.999977,69.489998,85.110001
2015-05-28,131.779999,80.150002,626.549988,69.559998,85.110001
2015-05-29,130.279999,79.190002,624.0599980000002,68.68,85.199997
2015-06-01,130.53999299999998,80.290001,623.019974,69.110001,85.129997
2015-06-02,129.96000700000002,80.440002,623.9099809999999,69.040001,85.139999
2015-06-03,130.119995,82.440002,621.659996,68.949997,84.949997
2015-06-04,129.360001,82.050003,625.4400019999998,68.209999,84.220001
2015-06-05,128.649994,82.139999,633.219994,68.370003,84.279999
2015-06-08,127.800003,80.66999799999998,627.230003,67.68,84.849998
2015-06-09,127.419998,80.66999799999998,647.149979,67.949997,84.58000200000002
2015-06-10,128.880005,82.160004,671.100006,69.629997,85.209999
2015-06-11,128.589996,81.83000200000002,665.659988,69.639999,85.089996
2015-06-12,127.169998,81.529999,660.93,69.33000200000001,84.019997
2015-06-15,126.919998,80.709999,654.019989,68.57,83.720001
2015-06-16,127.599998,81.059998,666.910004,69.010002,84.68
2015-06-17,127.300003,81.790001,659.900017,68.75,84.730003
2015-06-18,127.879997,82.910004,663.200012,69.5,85.480003
2015-06-19,126.599998,82.510002,657.100006,68.690002,85.209999
2015-06-22,127.610001,84.739998,674.899986,69.089996,85.16999799999998
2015-06-23,127.029999,87.879997,681.1900099999998,69.41999799999999,85.07
2015-06-24,128.110001,88.860001,678.6099780000002,68.860001,84.68
2015-06-25,127.5,87.980003,664.239983,68.620003,83.93
2015-06-26,126.75,88.010002,651.619987,68.75,83.860001
2015-06-29,124.529999,85.800003,645.62001,66.720001,82.82
2015-06-30,125.43,85.769997,656.9400019999998,67.150002,83.199997
