# Active bout lengths of zebrafish
# Data provided courtesy of Avni Gandhi, Grigorios Oikonomou, and David Prober, Caltech.
# Data set from experiments published in Avni V. Gandhi, Eric A. Mosser, Grigorios Oikonomou and David A. Prober. (2015). Melatonin is required for the circadian regulation of sleep. Neuron 85, 1193-1199. doi: 10.1016/j.neuron.2015.02.016.
# Mutant fish have a null mutation in arylalkylamine N-acetyltransferase 2 (aanat2).
genotype,bout_length,fish
het,0.9600000000045839,40
het,1.0200000000014597,40
het,4.980000000003315,40
het,0.9599999999977626,40
het,1.0199999999997544,40
het,2.039999999999509,40
het,1.0199999999997544,40
het,4.980000000003315,40
het,1.9800000000043383,40
het,9.000000000002046,40
het,1.020000000003165,40
het,2.9999999999972715,40
het,7.019999999999413,40
het,0.9600000000045839,40
het,3.000000000000682,40
het,1.0199999999963438,40
het,1.0199999999997544,40
het,2.9999999999972715,40
het,2.9999999999972715,40
het,2.999999999998977,40
het,1.0200000000014597,40
het,1.9800000000009277,40
het,3.0000000000023874,40
het,7.020000000004529,40
het,8.039999999997463,40
het,1.979999999997517,40
het,4.979999999998199,40
het,1.9799999999941065,40
het,3.9600000000018554,40
het,2.999999999998977,40
het,5.999999999999659,40
het,1.9800000000043383,40
het,3.96000000000015,40
het,5.999999999997954,40
het,0.9600000000011732,40
het,4.019999999998731,40
het,2.040000000001214,40
het,2.9999999999972715,40
het,2.9999999999972715,40
het,2.039999999999509,40
het,4.019999999997026,40
het,6.000000000001364,40
het,4.019999999998731,40
het,1.0199999999997544,40
het,3.96000000000015,40
het,2.999999999998977,40
het,5.040000000000191,40
het,1.0199999999997544,40
het,3.000000000000682,40
het,4.020000000000437,40
het,8.039999999999168,40
het,2.039999999999509,40
het,5.039999999998486,40
het,3.000000000000682,40
het,7.979999999998881,40
het,4.98000000000161,40
het,1.9799999999992224,40
het,7.019999999999413,40
het,1.0199999999997544,40
het,3.96000000000015,40
het,1.9799999999992224,40
het,4.98000000000161,40
het,4.019999999998731,40
het,2.039999999999509,40
het,2.039999999999509,40
het,0.9600000000011732,40
het,0.959999999999468,40
het,1.9800000000009277,40
het,6.000000000001364,40
het,2.039999999999509,40
het,1.0199999999997544,40
het,1.0199999999963438,43
het,6.0000000000030695,43
het,3.0000000000023874,43
het,30.0,43
het,52.02000000000112,43
het,1.0199999999946385,43
het,3.000000000000682,43
het,17.040000000001214,43
het,2.039999999994393,43
het,1.0199999999980491,43
het,4.020000000002142,43
het,4.980000000003315,43
het,1.9800000000043383,43
het,1.9800000000009277,43
het,12.000000000002728,43
het,1.0199999999963438,43
het,2.9999999999972715,43
het,4.980000000003315,43
het,2.0399999999960983,43
het,6.0000000000030695,43
het,4.979999999998199,43
het,2.999999999998977,43
het,1.979999999997517,43
het,4.019999999995321,43
het,2.039999999999509,43
het,36.000000000001364,43
het,41.03999999999644,43
het,1.0200000000014597,43
het,6.959999999997422,43
het,1.0199999999980491,43
het,26.999999999994202,43
het,4.979999999998199,43
het,1.9800000000009277,43
het,2.999999999998977,43
het,2.039999999999509,43
het,7.019999999997708,43
het,2.9999999999972715,43
het,6.000000000001364,43
het,8.040000000002578,43
het,5.039999999998486,43
het,6.000000000001364,43
het,4.020000000002142,43
het,1.9800000000009277,43
het,2.999999999998977,43
het,4.020000000000437,43
het,15.960000000002879,43
het,8.999999999998636,43
het,5.999999999999659,43
het,1.0199999999997544,43
het,0.959999999999468,43
het,1.0199999999997544,43
het,3.000000000000682,43
het,1.0199999999997544,43
het,1.0199999999997544,43
het,17.999999999998977,43
het,5.999999999997954,43
het,0.9600000000011732,43
het,0.959999999999468,43
het,7.020000000001119,43
het,1.0199999999997544,43
het,4.98000000000161,43
het,1.9800000000009277,43
het,3.96000000000015,43
het,10.979999999999563,43
het,1.0199999999997544,43
het,11.03999999999985,43
het,1.0199999999997544,43
het,18.000000000000682,43
het,1.0200000000014597,43
het,1.0199999999997544,44
het,5.999999999997954,44
het,5.039999999998486,44
het,5.999999999997954,44
het,13.980000000003656,44
het,3.96000000000015,44
het,1.9800000000009277,44
het,4.980000000003315,44
het,34.980000000003315,44
het,5.999999999999659,44
het,3.0000000000023874,44
het,3.9600000000035607,44
het,7.019999999997708,44
het,5.999999999997954,44
het,3.0000000000023874,44
het,6.959999999997422,44
het,0.9600000000045839,44
het,11.999999999999318,44
het,12.960000000000491,44
het,3.9600000000035607,44
het,1.9799999999941065,44
het,34.980000000003315,44
het,23.039999999994052,44
het,1.020000000003165,44
het,1.0199999999946385,44
het,1.0199999999980491,44
het,7.979999999997176,44
het,1.0199999999980491,44
het,10.0200000000018,44
het,19.980000000003315,44
het,1.0199999999980491,44
het,2.9999999999972715,44
het,8.999999999998636,44
het,9.000000000002046,44
het,1.0199999999946385,44
het,10.979999999999563,44
het,1.9800000000009277,44
het,14.040000000002237,44
het,3.0000000000023874,44
het,1.0199999999997544,44
het,14.040000000000532,44
het,2.999999999998977,44
het,24.95999999999981,44
het,16.01999999999805,44
het,28.980000000000246,44
het,0.959999999999468,44
het,9.000000000000341,44
mut,3.9600000000018554,46
mut,1.0199999999980491,46
mut,2.0399999999960983,46
mut,1.0199999999963438,46
mut,3.000000000005798,46
mut,1.979999999997517,46
mut,2.9999999999972715,46
mut,1.0199999999963438,46
mut,9.000000000003752,46
mut,3.000000000005798,46
mut,6.9600000000025375,46
mut,4.020000000002142,46
mut,8.040000000002578,46
mut,1.0199999999997544,46
mut,2.039999999999509,46
mut,3.000000000005798,46
mut,10.979999999994448,46
mut,1.0199999999980491,46
mut,11.999999999994202,46
mut,1.980000000002633,46
mut,4.019999999997026,46
mut,1.0199999999963438,46
mut,22.020000000002824,46
mut,8.99999999999693,46
mut,3.0000000000023874,46
mut,9.000000000002046,46
mut,5.03999999999678,46
mut,1.0199999999997544,46
mut,4.980000000003315,46
mut,0.9600000000045839,46
mut,2.999999999998977,46
mut,0.9600000000011732,46
mut,7.9800000000057025,46
mut,3.0000000000023874,46
mut,4.020000000002142,46
mut,0.9599999999977626,46
mut,4.9799999999999045,46
mut,4.979999999998199,46
mut,6.960000000000832,46
mut,1.0199999999980491,46
mut,5.039999999998486,46
mut,7.020000000004529,46
mut,1.0199999999997544,46
mut,1.9800000000060436,46
mut,9.960000000001514,46
mut,1.9800000000060436,46
mut,5.999999999997954,46
mut,8.999999999998636,46
mut,6.9600000000025375,46
mut,3.0000000000023874,46
mut,9.960000000001514,46
mut,12.000000000001023,46
mut,5.039999999998486,46
mut,5.040000000000191,46
mut,5.999999999999659,46
mut,4.019999999995321,46
mut,5.03999999999678,46
mut,2.999999999998977,46
mut,1.0199999999963438,46
mut,8.040000000002578,46
mut,2.0399999999960983,46
mut,7.0199999999942975,46
mut,4.019999999995321,46
mut,5.039999999998486,46
mut,7.019999999997708,46
mut,6.0000000000030695,46
mut,2.039999999999509,46
mut,3.0000000000023874,46
mut,0.9599999999977626,46
mut,10.979999999999563,46
mut,2.9999999999972715,46
mut,2.9999999999972715,46
mut,5.999999999999659,46
mut,7.019999999999413,46
mut,1.0199999999997544,46
mut,5.999999999999659,46
mut,1.0199999999997544,46
mut,5.040000000000191,46
mut,1.0199999999997544,46
mut,4.9799999999999045,46
mut,3.000000000000682,46
mut,6.959999999999127,46
mut,8.039999999999168,46
mut,9.000000000000341,46
mut,1.9799999999992224,46
mut,1.9800000000009277,46
mut,11.999999999999318,46
mut,1.9800000000009277,46
mut,2.999999999998977,46
mut,1.0199999999980491,46
mut,5.999999999999659,46
mut,1.9799999999992224,46
mut,12.000000000001023,46
het,13.98000000000195,47
het,34.980000000003315,47
het,9.960000000001514,47
het,5.999999999999659,47
het,0.9600000000028786,47
het,6.000000000001364,47
het,5.999999999997954,47
het,1.0199999999997544,47
het,13.019999999993956,47
het,21.00000000000307,47
het,2.999999999998977,47
het,1.9799999999941065,47
het,21.960000000005948,47
het,1.0199999999980491,47
het,6.000000000001364,47
het,5.999999999996248,47
het,4.980000000003315,47
het,10.98000000000468,47
het,4.019999999998731,47
het,11.03999999999985,47
het,1.020000000003165,47
het,3.9600000000035607,47
het,4.019999999997026,47
het,2.0399999999960983,47
het,2.039999999999509,47
het,0.9600000000045839,47
het,1.0199999999980491,47
het,2.999999999998977,47
het,17.040000000001214,47
het,1.9800000000043383,47
het,2.040000000001214,47
het,4.019999999998731,47
het,3.0000000000023874,47
het,1.0199999999946385,47
het,2.0399999999960983,47
het,1.020000000003165,47
het,1.020000000003165,47
het,1.0199999999997544,47
het,1.9800000000009277,47
het,1.9800000000060436,47
het,1.0200000000014597,47
het,3.0000000000023874,47
het,12.000000000001023,47
het,4.019999999997026,47
het,1.9800000000009277,47
het,2.999999999998977,47
het,2.039999999999509,47
het,1.020000000003165,47
het,4.019999999998731,47
het,4.9799999999999045,47
het,1.0200000000014597,47
het,0.9600000000011732,47
het,3.96000000000015,47
het,4.020000000002142,47
het,3.96000000000015,47
het,0.9600000000011732,47
het,0.9600000000011732,47
het,1.0199999999997544,47
het,1.0199999999997544,47
het,1.980000000002633,47
het,4.9799999999999045,47
het,5.039999999998486,47
het,1.0199999999980491,47
het,1.0199999999997544,47
het,1.0200000000014597,47
het,11.999999999999318,47
het,1.9799999999992224,47
het,1.9800000000009277,47
het,1.0199999999997544,47
het,1.0199999999997544,47
het,2.039999999999509,47
het,4.020000000000437,47
het,13.980000000000246,47
het,4.020000000002142,47
het,0.9600000000011732,47
het,1.9799999999992224,47
het,1.9799999999941065,49
het,1.0199999999980491,49
het,4.019999999998731,49
het,3.000000000005798,49
het,1.979999999997517,49
het,5.999999999999659,49
het,10.019999999996685,49
het,2.9999999999972715,49
het,4.019999999997026,49
het,7.020000000002824,49
het,6.960000000000832,49
het,1.9800000000009277,49
het,13.98000000000195,49
het,5.999999999997954,49
het,1.0199999999963438,49
het,0.9600000000045839,49
het,7.0199999999942975,49
het,1.020000000003165,49
het,3.9600000000035607,49
het,4.019999999997026,49
het,2.999999999998977,49
het,2.999999999998977,49
het,5.999999999997954,49
het,1.0199999999963438,49
het,1.0199999999980491,49
het,3.000000000000682,49
het,4.0200000000055525,49
het,3.000000000000682,49
het,6.000000000001364,49
het,5.03999999999678,49
het,2.039999999999509,49
het,8.99999999999693,49
het,2.039999999994393,49
het,8.99999999999693,49
het,1.980000000002633,49
het,0.9600000000028786,49
het,4.019999999997026,49
het,4.020000000002142,49
het,2.999999999998977,49
het,7.0199999999942975,49
het,6.0000000000030695,49
het,4.019999999995321,49
het,1.020000000003165,49
het,1.020000000003165,49
het,0.9599999999977626,49
het,0.9600000000045839,49
het,3.0000000000023874,49
het,7.019999999999413,49
het,7.980000000002292,49
het,1.0199999999963438,49
het,2.039999999999509,49
het,1.0199999999997544,49
het,1.9800000000060436,49
het,13.980000000000246,49
het,6.9600000000025375,49
het,1.9800000000009277,49
het,1.0199999999946385,49
het,5.039999999998486,49
het,3.000000000005798,49
het,3.0000000000023874,49
het,9.000000000003752,49
het,2.999999999998977,49
het,1.9800000000009277,49
het,1.0199999999980491,49
het,20.99999999999966,49
het,10.020000000000095,49
het,3.0000000000023874,49
het,1.0199999999997544,49
het,1.0199999999997544,49
het,1.0200000000014597,49
het,7.019999999999413,49
het,5.999999999999659,49
het,7.019999999999413,49
het,2.999999999998977,49
het,1.9799999999992224,49
het,1.0199999999980491,49
het,2.999999999998977,49
het,1.0199999999980491,51
het,1.0199999999997544,51
het,1.0200000000014597,51
het,7.019999999999413,51
het,1.0199999999963438,51
het,2.040000000001214,51
het,2.9999999999972715,51
het,5.039999999998486,51
het,2.9999999999972715,51
het,2.999999999998977,51
het,4.0200000000055525,51
het,6.000000000001364,51
het,3.000000000005798,51
het,4.019999999997026,51
het,1.020000000003165,51
het,1.9800000000043383,51
het,5.039999999998486,51
het,2.999999999998977,51
het,4.019999999995321,51
het,4.020000000000437,51
het,0.9600000000028786,51
het,1.9800000000009277,51
het,5.999999999999659,51
het,0.9600000000045839,51
het,0.9600000000028786,51
het,4.979999999996494,51
het,0.9600000000045839,51
het,4.019999999997026,51
het,2.999999999998977,51
het,1.9800000000043383,51
het,5.039999999998486,51
het,1.0199999999980491,51
het,1.9799999999941065,51
het,1.980000000002633,51
het,2.999999999998977,51
het,4.980000000003315,51
het,2.039999999999509,51
het,8.039999999997463,51
het,5.999999999997954,51
het,5.999999999997954,51
het,3.0000000000023874,51
het,1.9800000000043383,51
het,3.0000000000023874,51
het,1.0199999999997544,51
het,1.9799999999992224,51
het,3.0000000000023874,51
het,1.0199999999997544,51
het,0.9600000000028786,51
het,6.000000000001364,51
het,2.999999999998977,51
het,1.9800000000043383,51
het,6.960000000005948,51
het,1.0200000000014597,51
het,1.9799999999941065,51
het,1.0199999999980491,51
het,1.0199999999997544,51
het,9.959999999999809,51
het,1.0199999999997544,51
het,1.0200000000014597,51
het,1.9800000000060436,51
het,0.9599999999977626,51
het,1.0199999999980491,51
het,2.039999999994393,51
het,10.020000000000095,51
het,1.0200000000014597,51
het,1.0199999999997544,51
het,4.020000000000437,51
het,1.9800000000043383,51
het,0.9600000000028786,51
het,1.0199999999997544,51
het,1.9800000000009277,51
het,1.9800000000043383,51
het,1.0199999999980491,51
het,2.0399999999960983,51
het,1.020000000003165,51
het,2.999999999998977,51
het,8.999999999998636,51
het,1.9799999999992224,51
het,1.0200000000014597,51
het,3.000000000000682,51
het,3.000000000000682,51
het,5.040000000000191,51
het,10.01999999999839,51
het,2.039999999999509,51
het,4.019999999998731,51
het,1.0199999999997544,51
het,1.0200000000014597,51
het,5.039999999998486,51
het,1.0199999999997544,51
het,1.9800000000009277,51
het,1.0199999999980491,51
het,2.999999999998977,51
het,0.959999999999468,51
het,1.0199999999997544,51
het,4.020000000000437,51
het,1.9799999999992224,51
het,0.9600000000011732,51
het,1.0199999999997544,51
het,1.0199999999997544,51
het,4.9799999999999045,51
het,1.0199999999997544,51
het,0.9600000000011732,51
het,1.0199999999980491,51
het,1.0199999999997544,51
het,1.0199999999997544,51
het,1.0199999999997544,51
het,0.959999999999468,51
het,4.020000000000437,51
het,2.999999999998977,51
het,1.9800000000043383,52
het,0.9600000000028786,52
het,7.020000000004529,52
het,6.959999999997422,52
het,2.999999999998977,52
het,1.0199999999997544,52
het,4.019999999995321,52
het,0.9599999999977626,52
het,11.039999999998145,52
het,1.979999999997517,52
het,6.960000000000832,52
het,3.0000000000023874,52
het,1.980000000002633,52
het,0.9600000000011732,52
het,1.9800000000060436,52
het,1.0199999999946385,52
het,1.0199999999997544,52
het,15.0,52
het,2.9999999999972715,52
het,1.0199999999946385,52
het,4.979999999998199,52
het,7.019999999999413,52
het,4.019999999995321,52
het,0.9599999999977626,52
het,1.0199999999997544,52
het,1.0199999999980491,52
het,1.0200000000014597,52
het,4.019999999997026,52
het,0.9599999999977626,52
het,2.999999999998977,52
het,7.9800000000057025,52
het,1.9800000000043383,52
het,1.020000000003165,52
het,5.03999999999678,52
het,5.040000000000191,52
het,9.000000000000341,52
het,1.0199999999980491,52
het,1.9800000000060436,52
het,1.020000000003165,52
het,4.019999999997026,52
het,1.9800000000060436,52
het,1.0199999999997544,52
het,0.9600000000028786,52
het,0.9600000000028786,52
het,0.9599999999977626,52
het,0.9600000000045839,52
het,0.9600000000028786,52
het,16.019999999999754,52
het,1.020000000003165,52
het,2.9999999999972715,52
het,1.980000000002633,52
het,2.039999999999509,52
het,3.0000000000023874,52
het,2.039999999999509,52
het,2.9999999999972715,52
het,4.019999999998731,52
het,3.96000000000015,52
het,4.9799999999999045,52
het,3.9600000000035607,52
het,1.020000000003165,52
het,0.9599999999977626,52
het,6.000000000001364,52
het,0.959999999999468,52
het,1.0199999999997544,52
het,14.040000000000532,52
het,1.0199999999997544,52
het,20.04000000000019,52
het,1.0199999999997544,52
het,1.0199999999997544,52
het,1.9799999999992224,52
het,1.0199999999997544,52
het,9.000000000000341,52
het,1.0199999999980491,52
het,1.9800000000009277,52
het,13.020000000000778,52
het,2.039999999999509,52
het,2.039999999999509,52
het,3.0000000000023874,52
het,5.999999999999659,52
het,1.0199999999997544,52
het,0.9600000000011732,52
het,1.0199999999997544,52
het,1.0199999999980491,53
het,1.0199999999980491,53
het,0.9599999999977626,53
het,3.0000000000023874,53
het,5.999999999999659,53
het,2.9999999999972715,53
het,7.0199999999942975,53
het,1.0199999999997544,53
het,1.9799999999992224,53
het,1.0199999999963438,53
het,1.980000000002633,53
het,4.979999999998199,53
het,1.0199999999997544,53
het,1.9800000000043383,53
het,1.0199999999980491,53
het,2.039999999994393,53
het,1.9799999999992224,53
het,4.980000000003315,53
het,4.980000000003315,53
het,0.9600000000011732,53
het,1.9800000000060436,53
het,1.980000000002633,53
het,7.020000000002824,53
het,1.020000000003165,53
het,0.9600000000028786,53
het,0.9600000000011732,53
het,4.019999999995321,53
het,4.019999999998731,53
het,7.019999999999413,53
het,0.9600000000028786,53
het,5.999999999996248,53
het,3.0000000000023874,53
het,2.0399999999960983,53
het,2.9999999999972715,53
het,1.9800000000043383,53
het,3.0000000000023874,53
het,2.0399999999960983,53
het,1.9799999999941065,53
het,3.0000000000023874,53
het,1.9800000000060436,53
het,0.9600000000045839,53
het,1.0199999999980491,53
het,2.039999999999509,53
het,1.020000000003165,53
het,3.9600000000035607,53
het,2.999999999998977,53
het,1.0199999999997544,53
het,4.020000000000437,53
het,4.980000000003315,53
het,2.039999999994393,53
het,6.000000000001364,53
het,0.9599999999977626,53
het,3.9600000000018554,53
het,1.9799999999992224,53
het,2.039999999999509,53
het,1.980000000002633,53
het,2.039999999999509,53
het,1.9799999999941065,53
het,1.0199999999980491,53
het,0.9600000000011732,53
het,1.020000000003165,53
het,1.020000000003165,53
het,1.979999999997517,53
het,1.9800000000009277,53
het,1.9799999999941065,53
het,1.0200000000014597,53
het,2.0399999999960983,53
het,2.999999999998977,53
het,2.999999999998977,53
het,0.9600000000028786,53
het,1.020000000003165,53
het,0.9600000000045839,53
het,1.0199999999946385,53
het,2.039999999999509,53
het,2.0399999999960983,53
het,6.0000000000030695,53
het,4.979999999998199,53
het,3.0000000000023874,53
het,1.0199999999997544,53
het,6.9600000000025375,53
het,2.999999999998977,53
het,1.0199999999997544,53
het,3.0000000000023874,53
het,1.0199999999997544,53
het,1.9799999999992224,53
het,1.0200000000014597,53
het,2.039999999999509,53
het,2.039999999999509,53
het,1.0199999999997544,53
het,10.01999999999839,53
het,3.000000000000682,53
het,5.999999999999659,53
het,1.0199999999997544,53
het,4.020000000000437,53
het,1.9799999999992224,53
het,1.9800000000009277,53
het,1.0199999999997544,53
het,10.979999999997858,53
het,1.0199999999997544,53
het,2.039999999999509,53
het,0.9600000000011732,53
het,1.0199999999980491,53
het,0.959999999999468,53
het,4.9799999999999045,53
het,7.980000000000587,53
het,7.020000000001119,53
wt,8.039999999997463,54
wt,2.999999999995566,54
wt,19.980000000003315,54
wt,5.999999999997954,54
wt,20.99999999999966,54
wt,0.9600000000028786,54
wt,3.000000000000682,54
wt,9.000000000005457,54
wt,3.000000000000682,54
wt,6.000000000001364,54
wt,3.9600000000035607,54
wt,20.99999999999966,54
wt,3.000000000000682,54
wt,1.9800000000009277,54
wt,2.999999999998977,54
wt,2.039999999999509,54
wt,4.979999999996494,54
wt,0.9600000000045839,54
wt,2.0399999999960983,54
wt,10.0200000000018,54
wt,5.999999999996248,54
wt,2.999999999998977,54
wt,7.020000000002824,54
wt,7.980000000002292,54
wt,30.0,54
wt,9.000000000000341,54
wt,2.040000000001214,54
wt,4.019999999997026,54
wt,5.999999999996248,54
wt,1.0199999999980491,54
wt,4.980000000003315,54
wt,9.000000000000341,54
wt,7.980000000002292,54
wt,8.039999999997463,54
wt,7.020000000002824,54
wt,41.03999999999985,54
wt,1.0199999999963438,54
wt,0.9600000000045839,54
wt,5.999999999999659,54
wt,4.019999999995321,54
wt,11.999999999997613,54
wt,1.0199999999997544,54
wt,1.0200000000014597,54
wt,9.000000000000341,54
wt,4.020000000002142,54
wt,2.999999999998977,54
wt,1.0199999999997544,54
wt,17.03999999999951,54
wt,13.019999999999072,54
wt,4.019999999998731,54
wt,2.999999999998977,54
wt,0.9600000000011732,54
wt,1.9800000000009277,54
wt,4.9799999999999045,54
wt,6.960000000000832,54
wt,15.959999999999468,54
het,7.020000000002824,55
het,2.999999999995566,55
het,1.9800000000060436,55
het,1.020000000003165,55
het,6.9600000000025375,55
het,1.020000000003165,55
het,7.979999999995471,55
het,0.9600000000028786,55
het,3.0000000000023874,55
het,9.000000000003752,55
het,7.020000000002824,55
het,10.020000000000095,55
het,2.039999999999509,55
het,2.999999999998977,55
het,16.019999999999754,55
het,1.9800000000060436,55
het,2.040000000001214,55
het,0.9600000000028786,55
het,3.96000000000015,55
het,13.019999999993956,55
het,2.039999999999509,55
het,0.9600000000011732,55
het,3.0000000000023874,55
het,1.9800000000009277,55
het,1.0199999999997544,55
het,3.000000000000682,55
het,1.0199999999963438,55
het,4.020000000000437,55
het,12.960000000000491,55
het,2.999999999998977,55
het,1.0199999999963438,55
het,1.020000000003165,55
het,0.9600000000028786,55
het,2.9999999999972715,55
het,1.020000000003165,55
het,0.9599999999977626,55
het,1.0199999999997544,55
het,1.020000000003165,55
het,0.9599999999977626,55
het,0.9600000000045839,55
het,9.000000000002046,55
het,9.000000000003752,55
het,5.999999999999659,55
het,7.9800000000057025,55
het,10.020000000003506,55
het,1.0199999999980491,55
het,1.0199999999997544,55
het,1.0199999999980491,55
het,1.020000000003165,55
het,8.999999999998636,55
het,9.000000000000341,55
het,5.039999999998486,55
het,5.03999999999678,55
het,1.0199999999997544,55
het,1.9800000000060436,55
het,7.980000000002292,55
het,0.9600000000011732,55
het,3.0000000000023874,55
het,5.999999999997954,55
het,3.96000000000015,55
het,5.03999999999678,55
het,1.0199999999997544,55
het,6.960000000005948,55
het,0.9600000000028786,55
het,3.96000000000015,55
het,1.0199999999997544,55
het,1.0199999999997544,55
het,6.000000000001364,55
het,7.019999999999413,55
het,1.980000000002633,55
het,0.9600000000011732,55
het,1.0199999999997544,55
het,5.999999999999659,55
het,5.040000000000191,55
het,3.000000000000682,55
het,6.000000000001364,55
het,5.040000000000191,55
het,3.000000000000682,55
het,1.9799999999992224,55
het,1.0199999999997544,55
het,1.0199999999997544,55
het,1.9799999999992224,55
het,1.980000000002633,55
het,7.019999999999413,55
het,4.98000000000161,55
het,3.000000000000682,55
het,6.000000000001364,55
het,1.9800000000009277,55
mut,1.020000000003165,56
mut,1.0200000000014597,56
mut,4.020000000002142,56
mut,1.980000000002633,56
mut,4.979999999998199,56
mut,2.9999999999972715,56
mut,4.980000000003315,56
mut,3.96000000000015,56
mut,13.980000000003656,56
mut,1.9800000000009277,56
mut,3.9600000000018554,56
mut,3.000000000005798,56
mut,5.999999999997954,56
mut,1.9799999999992224,56
mut,12.000000000002728,56
mut,5.039999999998486,56
mut,1.020000000003165,56
mut,1.9800000000043383,56
mut,1.9799999999992224,56
mut,4.019999999995321,56
mut,4.019999999998731,56
mut,0.9600000000011732,56
mut,1.0199999999963438,56
mut,4.019999999995321,56
mut,5.03999999999678,56
mut,4.019999999998731,56
mut,3.000000000005798,56
mut,1.0199999999946385,56
mut,1.0200000000014597,56
mut,1.020000000003165,56
mut,3.0000000000023874,56
mut,23.999999999998636,56
mut,1.0199999999997544,56
mut,5.03999999999678,56
mut,4.9799999999999045,56
mut,2.999999999998977,56
mut,1.9800000000009277,56
mut,3.0000000000023874,56
mut,7.019999999999413,56
mut,1.0199999999997544,56
mut,4.019999999995321,56
mut,2.9999999999972715,56
mut,1.0199999999980491,56
mut,1.0199999999997544,56
mut,2.040000000001214,56
mut,2.999999999998977,56
mut,3.96000000000015,56
mut,0.9599999999977626,56
mut,4.019999999997026,56
mut,4.020000000000437,56
mut,0.9600000000028786,56
mut,4.019999999997026,56
mut,2.9999999999972715,56
mut,2.9999999999972715,56
mut,4.019999999997026,56
mut,1.0199999999980491,56
mut,1.0199999999997544,56
mut,4.980000000003315,56
mut,1.0199999999997544,56
mut,4.980000000003315,56
mut,1.9800000000060436,56
mut,0.9599999999977626,56
mut,1.9800000000043383,56
mut,9.000000000002046,56
mut,4.980000000003315,56
mut,4.979999999996494,56
mut,1.9800000000043383,56
mut,6.9600000000025375,56
mut,1.0199999999963438,56
mut,5.040000000000191,56
mut,4.020000000000437,56
mut,6.960000000005948,56
mut,4.020000000000437,56
mut,6.000000000001364,56
mut,1.0199999999997544,56
mut,0.9600000000028786,56
mut,1.9799999999992224,56
mut,3.0000000000023874,56
mut,1.9800000000009277,56
mut,9.960000000001514,56
mut,4.019999999995321,56
mut,1.0199999999946385,56
mut,8.999999999998636,56
mut,4.98000000000161,56
mut,7.019999999999413,56
mut,1.0200000000014597,56
mut,6.960000000000832,56
mut,5.999999999999659,56
mut,1.0199999999997544,56
mut,1.0199999999997544,56
mut,11.999999999999318,56
mut,2.039999999999509,56
mut,2.039999999999509,56
mut,4.020000000000437,56
mut,5.999999999999659,56
mut,1.0199999999997544,56
mut,1.980000000002633,56
mut,3.96000000000015,56
mut,9.000000000002046,56
mut,1.9799999999992224,56
mut,3.000000000000682,56
mut,2.999999999998977,56
mut,6.960000000000832,56
mut,1.9799999999992224,56
mut,6.000000000001364,56
het,1.9800000000043383,57
het,25.0200000000018,57
het,0.9600000000028786,57
het,1.0199999999963438,57
het,2.999999999998977,57
het,1.020000000003165,57
het,1.0199999999980491,57
het,5.03999999999678,57
het,1.980000000002633,57
het,4.019999999995321,57
het,2.999999999998977,57
het,1.979999999997517,57
het,0.9599999999977626,57
het,2.9999999999972715,57
het,0.9599999999977626,57
het,0.9600000000045839,57
het,3.0000000000023874,57
het,1.9800000000060436,57
het,0.9599999999977626,57
het,0.9600000000045839,57
het,1.0199999999997544,57
het,4.020000000000437,57
het,0.9600000000045839,57
het,7.0199999999942975,57
het,1.0199999999963438,57
het,1.0199999999980491,57
het,1.0199999999946385,57
het,1.0199999999946385,57
het,1.0200000000014597,57
het,0.9600000000011732,57
het,1.9800000000060436,57
het,0.9600000000028786,57
het,1.9799999999992224,57
het,0.9600000000028786,57
het,1.020000000003165,57
het,1.0199999999997544,57
het,1.9799999999992224,57
het,1.0199999999963438,57
het,2.9999999999972715,57
het,3.9600000000018554,57
het,2.999999999998977,57
het,2.039999999999509,57
het,0.9600000000028786,57
het,3.0000000000023874,57
het,0.9600000000028786,57
het,0.9600000000011732,57
het,1.0199999999963438,57
het,1.0199999999997544,57
het,1.020000000003165,57
het,1.9800000000009277,57
het,1.0200000000014597,57
het,0.9600000000011732,57
het,4.020000000000437,57
het,2.039999999994393,57
het,1.9799999999992224,57
het,1.9799999999941065,57
het,1.9800000000043383,57
het,3.9600000000035607,57
het,2.040000000001214,57
het,2.999999999998977,57
het,0.9600000000011732,57
het,1.0199999999963438,57
het,1.0199999999963438,57
het,2.999999999998977,57
het,0.9600000000011732,57
het,2.039999999999509,57
het,1.9800000000043383,57
het,1.0200000000014597,57
het,2.0399999999960983,57
het,1.020000000003165,57
het,3.0000000000023874,57
het,4.020000000000437,57
het,0.9600000000028786,57
het,0.9599999999977626,57
het,3.0000000000023874,57
het,1.9800000000043383,57
het,0.9600000000011732,57
het,3.0000000000023874,57
het,4.9799999999999045,57
het,3.96000000000015,57
het,2.9999999999972715,57
het,2.039999999994393,57
het,6.000000000001364,57
het,1.9800000000009277,57
het,0.9600000000045839,57
het,1.9800000000043383,57
het,0.9600000000011732,57
het,4.9799999999999045,57
het,1.9800000000009277,57
het,1.0199999999997544,57
het,1.9800000000009277,57
het,1.0199999999997544,57
het,2.039999999999509,57
het,4.019999999998731,57
het,1.9800000000009277,57
het,2.039999999999509,57
het,2.039999999999509,57
het,4.9799999999999045,57
het,0.9600000000011732,57
het,5.999999999999659,57
het,1.0199999999997544,57
het,1.9799999999992224,57
het,3.000000000000682,57
het,1.0199999999997544,57
het,1.0199999999997544,57
