0,1,2,3
2.0,2.0,29.0,10321.0
2.0,1.0,22.0,28933.0
2.0,2.0,34.0,94153.0
2.0,1.0,32.0,1253.0
2.0,2.0,35.0,0.0
1.0,2.0,27.0,-24.0
3.0,2.0,39.0,55241.0
2.0,1.0,36.0,0.0
3.0,1.0,46.0,21453.0
1.0,2.0,25.0,49654.0
2.0,1.0,26.0,47121.0
1.0,2.0,25.0,0.0
2.0,1.0,26.0,75289.0
3.0,3.0,45.0,21325.0
1.0,2.0,28.0,6289.0
3.0,1.0,36.0,8674.0
1.0,2.0,46.0,456.0
1.0,1.0,36.0,0.0
1.0,2.0,26.0,83593.0
1.0,1.0,56.0,1094.0
2.0,2.0,37.0,71341.0
2.0,2.0,27.0,29078.0
2.0,1.0,56.0,11564.0
1.0,2.0,33.0,28306.0
1.0,1.0,42.0,38525.0
2.0,3.0,43.0,14870.0
1.0,1.0,41.0,167795.0
1.0,2.0,27.0,78549.0
2.0,2.0,37.0,-490.0
2.0,1.0,25.0,57846.0
3.0,1.0,35.0,47843.0
3.0,1.0,31.0,390.0
3.0,2.0,25.0,31400.0
1.0,2.0,26.0,15397.0
1.0,2.0,36.0,7283.0
1.0,2.0,26.0,61851.0
2.0,2.0,22.0,29668.0
2.0,1.0,45.0,44832.0
2.0,2.0,28.0,84668.0
1.0,1.0,58.0,17241.0
1.0,1.0,45.0,26071.0
2.0,1.0,46.0,98200.0
2.0,2.0,39.0,204984.0
2.0,1.0,37.0,24887.0
3.0,1.0,37.0,678.0
3.0,1.0,41.0,100094.0
1.0,2.0,32.0,47244.0
2.0,2.0,36.0,44570.0
1.0,1.0,23.0,11862.0
1.0,2.0,39.0,-224.0
2.0,1.0,29.0,7170.0
2.0,1.0,35.0,15609.0
3.0,2.0,38.0,660.0
2.0,2.0,39.0,156853.0
1.0,1.0,47.0,740.0
1.0,2.0,40.0,0.0
3.0,3.0,48.0,18385.0
1.0,2.0,42.0,419352.0
1.0,1.0,42.0,3664.0
2.0,1.0,55.0,41768.0
3.0,2.0,36.0,236267.0
1.0,1.0,45.0,664.0
3.0,2.0,24.0,-8.0
3.0,2.0,49.0,28763.0
2.0,2.0,24.0,76054.0
1.0,2.0,31.0,1041.0
2.0,1.0,33.0,43981.0
1.0,2.0,35.0,10339.0
1.0,1.0,44.0,15264.0
2.0,2.0,36.0,2992.0
2.0,1.0,40.0,6699.0
3.0,2.0,55.0,78009.0
1.0,1.0,47.0,5202.0
2.0,1.0,29.0,63872.0
1.0,2.0,27.0,11472.0
3.0,2.0,31.0,13335.0
1.0,2.0,29.0,140.0
1.0,1.0,60.0,390.0
2.0,1.0,39.0,110529.0
2.0,2.0,30.0,167539.0
3.0,2.0,41.0,15502.0
3.0,1.0,40.0,34582.0
3.0,2.0,53.0,48019.0
1.0,2.0,32.0,14254.0
2.0,1.0,35.0,3995.0
1.0,2.0,22.0,49086.0
3.0,1.0,47.0,98161.0
2.0,1.0,28.0,10000.0
3.0,2.0,49.0,26116.0
1.0,1.0,47.0,85224.0
3.0,2.0,43.0,1622.0
1.0,2.0,28.0,0.0
2.0,1.0,39.0,40712.0
1.0,2.0,28.0,44476.0
3.0,1.0,40.0,102650.0
2.0,2.0,36.0,15198.0
2.0,1.0,34.0,28484.0
1.0,2.0,22.0,483.0
1.0,1.0,39.0,1134.0
1.0,2.0,25.0,105169.0
1.0,2.0,27.0,949.0
1.0,3.0,59.0,141148.0
2.0,2.0,25.0,79453.0
1.0,2.0,30.0,0.0
1.0,2.0,28.0,31283.0
2.0,1.0,48.0,101.0
3.0,1.0,65.0,25043.0
1.0,2.0,36.0,0.0
1.0,1.0,46.0,339202.0
1.0,2.0,56.0,203653.0
2.0,1.0,42.0,0.0
1.0,2.0,37.0,11533.0
1.0,1.0,38.0,4397.0
2.0,1.0,62.0,1901.0
1.0,2.0,28.0,46746.0
2.0,1.0,40.0,30211.0
3.0,1.0,55.0,19056.0
2.0,2.0,45.0,13521.0
1.0,1.0,35.0,0.0
1.0,2.0,25.0,0.0
2.0,2.0,30.0,596.0
1.0,2.0,37.0,42372.0
2.0,2.0,26.0,5678.0
1.0,2.0,64.0,46351.0
1.0,1.0,46.0,600.0
1.0,1.0,51.0,0.0
3.0,2.0,23.0,17010.0
2.0,1.0,33.0,34914.0
1.0,2.0,29.0,316.0
2.0,2.0,31.0,165987.0
2.0,1.0,48.0,919.0
2.0,2.0,23.0,42586.0
1.0,2.0,28.0,47815.0
2.0,1.0,50.0,56602.0
1.0,1.0,34.0,5048.0
3.0,1.0,57.0,17779.0
2.0,2.0,28.0,10394.0
1.0,1.0,53.0,513.0
2.0,1.0,42.0,117059.0
5.0,1.0,52.0,202638.0
1.0,1.0,44.0,301.0
2.0,2.0,22.0,45675.0
2.0,1.0,39.0,43724.0
1.0,2.0,41.0,24720.0
2.0,2.0,25.0,7298.0
2.0,1.0,33.0,-2500.0
2.0,1.0,41.0,14792.0
3.0,2.0,39.0,27782.0
3.0,2.0,27.0,5334.0
1.0,2.0,33.0,47224.0
2.0,1.0,31.0,28405.0
1.0,2.0,52.0,424606.0
1.0,2.0,27.0,33202.0
2.0,2.0,38.0,71586.0
1.0,2.0,31.0,180891.0
1.0,1.0,46.0,10836.0
2.0,1.0,34.0,128553.0
1.0,1.0,29.0,58308.0
1.0,2.0,32.0,83768.0
3.0,2.0,22.0,14218.0
1.0,2.0,25.0,239715.0
3.0,3.0,39.0,34244.0
1.0,1.0,50.0,-110.0
2.0,2.0,24.0,57771.0
3.0,2.0,29.0,28547.0
2.0,2.0,29.0,12174.0
1.0,1.0,25.0,48470.0
2.0,1.0,49.0,28788.0
3.0,2.0,37.0,20116.0
2.0,1.0,35.0,60130.0
2.0,2.0,23.0,4205.0
1.0,1.0,41.0,939.0
3.0,2.0,47.0,7363.0
2.0,1.0,48.0,1672.0
1.0,2.0,25.0,29628.0
1.0,1.0,57.0,42624.0
3.0,2.0,29.0,70780.0
2.0,1.0,28.0,86914.0
2.0,2.0,24.0,60839.0
2.0,1.0,29.0,81568.0
1.0,2.0,33.0,90825.0
2.0,2.0,30.0,194724.0
3.0,1.0,36.0,24166.0
1.0,2.0,42.0,380.0
2.0,2.0,26.0,87561.0
1.0,2.0,29.0,191059.0
2.0,2.0,23.0,11995.0
3.0,2.0,22.0,19393.0
1.0,2.0,24.0,2757.0
2.0,2.0,40.0,72742.0
2.0,1.0,41.0,2830.0
2.0,1.0,34.0,48976.0
2.0,2.0,32.0,143345.0
5.0,2.0,36.0,-235.0
1.0,2.0,30.0,330.0
2.0,1.0,26.0,256455.0
1.0,2.0,29.0,8898.0
2.0,1.0,53.0,-1.0
1.0,2.0,31.0,727.0
3.0,2.0,28.0,220845.0
3.0,1.0,36.0,45557.0
3.0,1.0,35.0,48829.0
3.0,2.0,29.0,15070.0
1.0,1.0,43.0,142291.0
3.0,2.0,33.0,73132.0
3.0,2.0,36.0,6282.0
2.0,2.0,26.0,57222.0
2.0,2.0,26.0,35997.0
1.0,2.0,38.0,56197.0
1.0,1.0,37.0,70113.0
1.0,1.0,37.0,4052.0
2.0,2.0,39.0,8799.0
2.0,1.0,28.0,74510.0
2.0,2.0,38.0,54809.0
2.0,2.0,29.0,41300.0
2.0,1.0,38.0,99660.0
5.0,1.0,30.0,3443.0
1.0,1.0,40.0,430.0
2.0,2.0,28.0,139097.0
2.0,2.0,27.0,5319.0
2.0,2.0,22.0,30123.0
2.0,2.0,35.0,14320.0
1.0,2.0,42.0,238107.0
1.0,2.0,24.0,76831.0
2.0,1.0,50.0,85241.0
2.0,1.0,22.0,19356.0
2.0,2.0,28.0,37788.0
3.0,1.0,38.0,28774.0
2.0,1.0,40.0,5143.0
1.0,1.0,34.0,174246.0
1.0,2.0,34.0,81963.0
1.0,2.0,27.0,339.0
2.0,1.0,66.0,3718.0
2.0,1.0,38.0,282.0
1.0,2.0,34.0,744.0
2.0,2.0,24.0,142214.0
1.0,2.0,25.0,109887.0
3.0,3.0,53.0,57605.0
4.0,2.0,33.0,18457.0
1.0,1.0,47.0,49550.0
2.0,2.0,44.0,274610.0
1.0,1.0,52.0,44933.0
2.0,1.0,29.0,16196.0
2.0,2.0,49.0,28859.0
1.0,1.0,56.0,881.0
1.0,2.0,31.0,24500.0
2.0,2.0,30.0,2629.0
2.0,2.0,28.0,7797.0
2.0,2.0,36.0,93863.0
2.0,2.0,37.0,-391.0
2.0,1.0,40.0,5810.0
1.0,2.0,32.0,11086.0
2.0,1.0,21.0,47285.0
2.0,2.0,24.0,45404.0
1.0,2.0,30.0,4520.0
2.0,1.0,45.0,293261.0
3.0,1.0,41.0,6092.0
2.0,1.0,33.0,23486.0
1.0,1.0,30.0,2500.0
2.0,2.0,40.0,20753.0
2.0,2.0,32.0,11572.0
2.0,2.0,54.0,10568.0
1.0,2.0,35.0,816.0
2.0,1.0,38.0,66459.0
3.0,1.0,30.0,56448.0
2.0,1.0,30.0,0.0
2.0,1.0,27.0,26648.0
2.0,2.0,27.0,96191.0
2.0,2.0,38.0,42184.0
1.0,2.0,23.0,8225.0
1.0,1.0,35.0,0.0
3.0,2.0,23.0,42821.0
2.0,2.0,28.0,293498.0
1.0,1.0,36.0,2471.0
2.0,1.0,36.0,24230.0
2.0,2.0,40.0,18255.0
1.0,2.0,23.0,14294.0
3.0,2.0,47.0,1792.0
2.0,2.0,23.0,25287.0
1.0,1.0,32.0,185419.0
1.0,2.0,32.0,1694.0
2.0,1.0,46.0,20351.0
3.0,1.0,36.0,28518.0
2.0,2.0,27.0,25465.0
3.0,1.0,37.0,4926.0
2.0,2.0,22.0,26163.0
3.0,2.0,43.0,2400.0
1.0,2.0,25.0,65734.0
1.0,2.0,35.0,48264.0
1.0,1.0,38.0,2346.0
1.0,2.0,29.0,2497.0
1.0,1.0,58.0,27044.0
1.0,2.0,34.0,0.0
2.0,1.0,22.0,17087.0
2.0,2.0,27.0,143596.0
2.0,2.0,39.0,2618.0
1.0,1.0,33.0,10653.0
2.0,2.0,36.0,5491.0
1.0,2.0,44.0,559.0
1.0,2.0,39.0,128068.0
1.0,2.0,30.0,-203.0
2.0,1.0,36.0,141460.0
1.0,2.0,30.0,50735.0
1.0,2.0,27.0,49114.0
2.0,1.0,29.0,3300.0
1.0,2.0,29.0,119613.0
2.0,2.0,27.0,573.0
6.0,2.0,49.0,7174.0
1.0,2.0,35.0,99031.0
1.0,2.0,33.0,71855.0
1.0,2.0,27.0,56144.0
2.0,2.0,51.0,10304.0
1.0,2.0,31.0,-200.0
2.0,1.0,48.0,51666.0
1.0,2.0,28.0,2926.0
2.0,1.0,26.0,45487.0
2.0,2.0,67.0,508581.0
1.0,1.0,32.0,846.0
2.0,2.0,23.0,101771.0
1.0,2.0,29.0,45367.0
1.0,2.0,30.0,1749.0
1.0,2.0,25.0,-4.0
3.0,1.0,43.0,14103.0
3.0,1.0,26.0,48421.0
2.0,1.0,36.0,46801.0
2.0,2.0,25.0,24022.0
2.0,1.0,47.0,-2640.0
2.0,1.0,34.0,6827.0
2.0,2.0,30.0,280435.0
1.0,1.0,49.0,380933.0
2.0,2.0,22.0,8541.0
2.0,2.0,29.0,7880.0
2.0,1.0,35.0,32463.0
1.0,2.0,35.0,211645.0
1.0,2.0,41.0,42863.0
1.0,2.0,25.0,112403.0
2.0,1.0,35.0,4555.0
2.0,1.0,37.0,33105.0
2.0,2.0,22.0,14380.0
2.0,2.0,33.0,18357.0
1.0,2.0,27.0,72274.0
2.0,2.0,28.0,0.0
2.0,1.0,49.0,26660.0
1.0,1.0,36.0,3931.0
3.0,1.0,33.0,39995.0
1.0,1.0,35.0,3805.0
2.0,2.0,24.0,6128.0
1.0,1.0,43.0,1000.0
3.0,1.0,24.0,0.0
3.0,2.0,46.0,49220.0
2.0,2.0,39.0,19518.0
1.0,2.0,39.0,7475.0
1.0,2.0,27.0,70327.0
2.0,1.0,41.0,48958.0
2.0,2.0,26.0,44883.0
1.0,2.0,57.0,51102.0
2.0,2.0,23.0,9811.0
1.0,1.0,47.0,11084.0
1.0,2.0,26.0,567.0
2.0,1.0,43.0,158844.0
1.0,1.0,36.0,14559.0
2.0,1.0,37.0,-5.0
1.0,2.0,43.0,130874.0
2.0,2.0,23.0,10587.0
2.0,1.0,60.0,18056.0
2.0,1.0,32.0,34228.0
3.0,2.0,23.0,2331.0
3.0,2.0,52.0,22460.0
2.0,1.0,35.0,223150.0
1.0,1.0,32.0,1280.0
2.0,1.0,30.0,58920.0
1.0,1.0,42.0,222059.0
3.0,0.0,41.0,3307.0
1.0,2.0,30.0,325.0
1.0,1.0,29.0,3020.0
2.0,2.0,31.0,47906.0
1.0,2.0,26.0,30739.0
2.0,1.0,30.0,134664.0
1.0,2.0,29.0,51268.0
2.0,1.0,34.0,58053.0
2.0,2.0,43.0,20212.0
3.0,1.0,44.0,123770.0
1.0,1.0,41.0,321987.0
2.0,2.0,29.0,5155.0
2.0,2.0,31.0,7179.0
3.0,1.0,43.0,31796.0
1.0,1.0,32.0,220.0
2.0,2.0,30.0,0.0
3.0,2.0,55.0,195507.0
2.0,2.0,45.0,237510.0
2.0,1.0,34.0,37699.0
2.0,2.0,25.0,25664.0
1.0,1.0,44.0,50404.0
3.0,1.0,45.0,13366.0
1.0,2.0,34.0,2500.0
2.0,1.0,45.0,95.0
1.0,2.0,24.0,169883.0
1.0,1.0,52.0,33765.0
3.0,2.0,39.0,27934.0
1.0,1.0,25.0,4769.0
3.0,2.0,32.0,104558.0
1.0,1.0,30.0,0.0
2.0,1.0,37.0,78233.0
1.0,2.0,28.0,0.0
3.0,2.0,55.0,3413.0
2.0,1.0,25.0,77199.0
2.0,1.0,43.0,1875.0
1.0,2.0,32.0,35601.0
3.0,1.0,44.0,13348.0
2.0,2.0,26.0,390.0
3.0,1.0,41.0,7322.0
3.0,1.0,44.0,12436.0
2.0,2.0,44.0,7432.0
3.0,1.0,36.0,1493.0
1.0,1.0,31.0,225905.0
1.0,2.0,42.0,4980.0
1.0,2.0,32.0,17715.0
1.0,2.0,29.0,124442.0
1.0,1.0,53.0,-317.0
2.0,2.0,26.0,24724.0
1.0,2.0,35.0,484.0
2.0,1.0,41.0,99925.0
1.0,2.0,35.0,26974.0
3.0,2.0,45.0,9503.0
2.0,1.0,37.0,396.0
2.0,2.0,38.0,0.0
1.0,2.0,39.0,2277.0
1.0,2.0,32.0,298809.0
1.0,2.0,29.0,9370.0
3.0,2.0,38.0,7790.0
2.0,1.0,35.0,960.0
1.0,2.0,34.0,0.0
3.0,1.0,44.0,1525.0
1.0,1.0,37.0,3102.0
3.0,2.0,51.0,152979.0
1.0,2.0,32.0,54914.0
1.0,2.0,30.0,0.0
2.0,2.0,30.0,1478.0
2.0,2.0,46.0,29254.0
2.0,2.0,26.0,19017.0
3.0,1.0,54.0,139211.0
2.0,1.0,39.0,145138.0
2.0,1.0,50.0,1065.0
2.0,2.0,31.0,1472.0
2.0,1.0,54.0,47339.0
1.0,2.0,23.0,69584.0
2.0,1.0,48.0,58794.0
2.0,2.0,27.0,18951.0
1.0,2.0,26.0,39723.0
3.0,1.0,43.0,0.0
2.0,1.0,50.0,0.0
1.0,2.0,26.0,27056.0
1.0,2.0,32.0,1663.0
2.0,1.0,41.0,50220.0
2.0,1.0,36.0,20710.0
1.0,2.0,28.0,158245.0
1.0,2.0,30.0,30627.0
3.0,1.0,33.0,86960.0
1.0,1.0,48.0,20938.0
1.0,2.0,29.0,0.0
1.0,2.0,27.0,2691.0
2.0,1.0,30.0,4959.0
2.0,1.0,50.0,405779.0
1.0,2.0,35.0,245997.0
2.0,1.0,40.0,39929.0
1.0,2.0,29.0,110524.0
1.0,2.0,36.0,1365.0
2.0,1.0,46.0,196566.0
2.0,2.0,24.0,112336.0
1.0,2.0,24.0,35225.0
1.0,1.0,42.0,5121.0
1.0,1.0,36.0,16228.0
1.0,2.0,26.0,1611.0
3.0,2.0,44.0,10350.0
1.0,1.0,48.0,3467.0
1.0,1.0,31.0,0.0
2.0,1.0,52.0,52536.0
2.0,2.0,34.0,0.0
3.0,1.0,42.0,6489.0
2.0,1.0,27.0,15345.0
1.0,2.0,32.0,34500.0
3.0,1.0,42.0,285.0
3.0,1.0,42.0,203340.0
1.0,1.0,43.0,6337.0
3.0,2.0,24.0,58850.0
2.0,2.0,56.0,48316.0
1.0,2.0,32.0,396.0
3.0,1.0,31.0,27347.0
3.0,1.0,49.0,50180.0
1.0,2.0,33.0,7831.0
3.0,2.0,50.0,178.0
2.0,2.0,32.0,76442.0
1.0,1.0,32.0,0.0
6.0,2.0,51.0,101658.0
3.0,2.0,49.0,196272.0
1.0,1.0,26.0,1946.0
3.0,1.0,30.0,8315.0
2.0,2.0,44.0,6902.0
3.0,1.0,34.0,126701.0
2.0,2.0,50.0,1156.0
3.0,2.0,27.0,63412.0
1.0,2.0,46.0,30073.0
1.0,2.0,29.0,205131.0
3.0,1.0,46.0,11332.0
1.0,2.0,33.0,16180.0
1.0,2.0,35.0,99291.0
2.0,1.0,30.0,21996.0
2.0,1.0,38.0,116344.0
1.0,1.0,34.0,21576.0
3.0,1.0,54.0,23498.0
2.0,2.0,39.0,502904.0
1.0,2.0,39.0,1442.0
1.0,1.0,43.0,1626.0
3.0,1.0,55.0,2400.0
2.0,2.0,34.0,180373.0
2.0,2.0,25.0,178878.0
1.0,1.0,38.0,4868.0
2.0,2.0,23.0,3.0
3.0,1.0,44.0,1424.0
2.0,2.0,24.0,2675.0
1.0,2.0,41.0,4649.0
3.0,1.0,45.0,0.0
2.0,1.0,35.0,1822.0
2.0,1.0,29.0,1685.0
1.0,2.0,29.0,203896.0
2.0,1.0,32.0,73491.0
3.0,1.0,42.0,50427.0
1.0,2.0,30.0,750.0
1.0,2.0,24.0,49144.0
2.0,1.0,44.0,199446.0
3.0,1.0,49.0,74919.0
1.0,1.0,40.0,152880.0
2.0,1.0,38.0,316.0
2.0,2.0,42.0,37492.0
3.0,2.0,63.0,51432.0
3.0,2.0,38.0,47350.0
1.0,2.0,29.0,115194.0
1.0,2.0,47.0,22970.0
1.0,1.0,46.0,193112.0
2.0,2.0,30.0,17819.0
1.0,1.0,50.0,3955.0
1.0,2.0,36.0,598.0
3.0,2.0,35.0,92.0
1.0,2.0,29.0,82922.0
3.0,1.0,31.0,63276.0
1.0,2.0,32.0,0.0
2.0,1.0,27.0,747.0
2.0,1.0,40.0,632.0
1.0,1.0,53.0,7196.0
1.0,1.0,34.0,9100.0
1.0,2.0,23.0,8003.0
1.0,1.0,55.0,1782.0
1.0,1.0,35.0,143839.0
2.0,2.0,41.0,780.0
1.0,2.0,29.0,3417.0
3.0,1.0,26.0,76118.0
1.0,1.0,38.0,827.0
2.0,1.0,39.0,0.0
3.0,1.0,36.0,550.0
3.0,2.0,39.0,34390.0
2.0,1.0,37.0,27707.0
2.0,1.0,36.0,154336.0
2.0,2.0,22.0,29632.0
3.0,1.0,38.0,197.0
2.0,2.0,45.0,25867.0
2.0,1.0,30.0,14040.0
2.0,1.0,42.0,114374.0
1.0,1.0,39.0,3220.0
3.0,1.0,40.0,44600.0
3.0,1.0,22.0,30678.0
3.0,1.0,51.0,387.0
1.0,1.0,50.0,50175.0
2.0,1.0,31.0,42159.0
2.0,2.0,38.0,94451.0
2.0,1.0,48.0,0.0
2.0,2.0,22.0,-802.0
1.0,1.0,28.0,0.0
2.0,1.0,31.0,45074.0
2.0,1.0,29.0,10747.0
1.0,1.0,47.0,131559.0
2.0,1.0,42.0,0.0
2.0,2.0,36.0,161159.0
1.0,2.0,26.0,18999.0
2.0,2.0,25.0,11657.0
2.0,2.0,46.0,128272.0
2.0,2.0,45.0,200996.0
2.0,2.0,24.0,1104.0
2.0,2.0,38.0,18410.0
3.0,1.0,43.0,1099.0
3.0,2.0,27.0,28686.0
1.0,2.0,34.0,1103.0
1.0,1.0,45.0,74081.0
1.0,1.0,33.0,0.0
3.0,2.0,51.0,77499.0
2.0,1.0,30.0,150693.0
1.0,1.0,31.0,413.0
1.0,1.0,45.0,0.0
1.0,2.0,34.0,300878.0
1.0,2.0,26.0,3853.0
2.0,2.0,49.0,390.0
2.0,2.0,40.0,944.0
2.0,1.0,51.0,10874.0
2.0,1.0,30.0,83093.0
1.0,1.0,37.0,29206.0
1.0,1.0,28.0,164857.0
2.0,1.0,46.0,48885.0
5.0,1.0,35.0,91109.0
2.0,1.0,40.0,0.0
1.0,1.0,44.0,6723.0
2.0,2.0,26.0,12894.0
1.0,2.0,31.0,1316.0
1.0,2.0,38.0,3388.0
3.0,1.0,38.0,26583.0
2.0,2.0,39.0,143673.0
3.0,2.0,44.0,40151.0
2.0,1.0,35.0,6574.0
1.0,2.0,28.0,893.0
3.0,2.0,29.0,686.0
2.0,2.0,24.0,17938.0
1.0,1.0,43.0,18625.0
3.0,2.0,31.0,49415.0
1.0,2.0,28.0,56889.0
2.0,2.0,42.0,212787.0
2.0,2.0,27.0,110686.0
3.0,2.0,24.0,126546.0
1.0,2.0,34.0,203.0
1.0,1.0,33.0,1901.0
2.0,2.0,24.0,2706.0
1.0,1.0,41.0,79950.0
1.0,1.0,40.0,14.0
2.0,1.0,50.0,225274.0
2.0,2.0,36.0,76308.0
2.0,2.0,39.0,228610.0
2.0,1.0,54.0,6551.0
2.0,2.0,33.0,14765.0
1.0,2.0,32.0,132105.0
3.0,1.0,38.0,94921.0
1.0,1.0,46.0,42974.0
1.0,2.0,29.0,15416.0
2.0,1.0,33.0,3694.0
1.0,1.0,45.0,193083.0
1.0,2.0,28.0,216657.0
1.0,2.0,25.0,16006.0
2.0,1.0,61.0,12961.0
2.0,1.0,50.0,36750.0
2.0,1.0,45.0,21136.0
1.0,2.0,27.0,7845.0
2.0,1.0,53.0,31333.0
2.0,1.0,29.0,106302.0
1.0,2.0,39.0,3377.0
5.0,2.0,21.0,1211.0
1.0,1.0,52.0,0.0
2.0,1.0,38.0,18750.0
2.0,1.0,49.0,300.0
1.0,1.0,29.0,55104.0
2.0,2.0,23.0,27104.0
2.0,2.0,29.0,7965.0
1.0,2.0,28.0,9383.0
1.0,2.0,26.0,1389.0
2.0,1.0,40.0,4083.0
2.0,2.0,23.0,4338.0
2.0,2.0,23.0,50105.0
2.0,1.0,39.0,390.0
1.0,2.0,28.0,257553.0
2.0,1.0,37.0,49541.0
2.0,1.0,37.0,44981.0
3.0,2.0,49.0,113928.0
2.0,1.0,27.0,86772.0
1.0,2.0,32.0,219146.0
1.0,2.0,29.0,696.0
2.0,2.0,28.0,86787.0
6.0,1.0,57.0,0.0
1.0,2.0,26.0,6608.0
1.0,1.0,33.0,10571.0
1.0,2.0,28.0,6065.0
2.0,1.0,34.0,296.0
1.0,2.0,26.0,4312.0
2.0,1.0,39.0,110917.0
2.0,2.0,53.0,56765.0
2.0,1.0,33.0,223904.0
1.0,2.0,60.0,12716.0
2.0,2.0,54.0,20157.0
1.0,2.0,43.0,37575.0
5.0,2.0,26.0,0.0
5.0,2.0,38.0,30000.0
2.0,1.0,35.0,49008.0
2.0,1.0,50.0,390.0
1.0,2.0,27.0,21260.0
1.0,2.0,28.0,10480.0
3.0,1.0,45.0,69877.0
3.0,1.0,25.0,49805.0
1.0,2.0,28.0,98541.0
1.0,1.0,41.0,56742.0
3.0,2.0,22.0,390.0
2.0,2.0,27.0,94656.0
1.0,2.0,23.0,18551.0
3.0,2.0,27.0,22431.0
1.0,1.0,41.0,48063.0
3.0,3.0,43.0,4094.0
2.0,2.0,36.0,58107.0
2.0,1.0,35.0,4966.0
1.0,2.0,31.0,75538.0
2.0,2.0,34.0,780.0
3.0,1.0,32.0,88966.0
2.0,2.0,27.0,15526.0
1.0,1.0,50.0,90.0
1.0,2.0,36.0,5385.0
1.0,1.0,38.0,980.0
2.0,2.0,25.0,10695.0
1.0,2.0,24.0,20887.0
3.0,2.0,23.0,9525.0
1.0,2.0,31.0,140839.0
1.0,2.0,26.0,204824.0
1.0,2.0,38.0,8188.0
2.0,2.0,28.0,1215.0
2.0,2.0,23.0,27044.0
1.0,1.0,40.0,7111.0
1.0,2.0,29.0,60764.0
2.0,3.0,35.0,4943.0
2.0,1.0,40.0,1296.0
1.0,2.0,33.0,1025.0
2.0,1.0,52.0,29086.0
1.0,1.0,52.0,144430.0
3.0,1.0,44.0,32202.0
2.0,2.0,25.0,442.0
2.0,1.0,41.0,28636.0
2.0,2.0,23.0,151686.0
1.0,2.0,54.0,0.0
2.0,1.0,52.0,125022.0
2.0,2.0,29.0,128809.0
3.0,1.0,37.0,89574.0
1.0,2.0,28.0,500.0
1.0,2.0,29.0,0.0
2.0,1.0,51.0,115771.0
2.0,1.0,41.0,0.0
2.0,2.0,35.0,41970.0
2.0,3.0,27.0,14935.0
1.0,2.0,25.0,19456.0
1.0,1.0,38.0,389.0
1.0,2.0,27.0,7701.0
1.0,1.0,41.0,46631.0
1.0,2.0,42.0,374245.0
1.0,2.0,30.0,740.0
2.0,2.0,32.0,14237.0
1.0,2.0,36.0,655.0
2.0,1.0,50.0,19061.0
2.0,2.0,25.0,461.0
2.0,2.0,26.0,18099.0
1.0,2.0,30.0,174847.0
1.0,2.0,34.0,18482.0
2.0,1.0,27.0,125273.0
1.0,2.0,24.0,2880.0
1.0,2.0,26.0,136170.0
2.0,1.0,46.0,15220.0
2.0,1.0,22.0,1941.0
1.0,2.0,28.0,35220.0
2.0,2.0,37.0,8948.0
2.0,1.0,43.0,93025.0
2.0,2.0,39.0,70396.0
2.0,1.0,40.0,57030.0
3.0,1.0,38.0,1118.0
3.0,2.0,50.0,665.0
1.0,1.0,41.0,560.0
1.0,1.0,38.0,64839.0
2.0,1.0,38.0,61934.0
2.0,1.0,30.0,2290.0
1.0,2.0,26.0,7852.0
2.0,2.0,42.0,44689.0
3.0,2.0,34.0,7165.0
2.0,2.0,54.0,29230.0
1.0,2.0,42.0,15610.0
2.0,2.0,44.0,10311.0
3.0,2.0,29.0,1050.0
2.0,2.0,24.0,16981.0
2.0,2.0,29.0,10839.0
1.0,2.0,40.0,-3.0
2.0,1.0,30.0,21593.0
3.0,1.0,47.0,70798.0
4.0,2.0,28.0,87377.0
1.0,2.0,32.0,14939.0
2.0,2.0,24.0,51116.0
1.0,2.0,27.0,14712.0
2.0,2.0,35.0,1923.0
1.0,2.0,32.0,71991.0
1.0,2.0,41.0,326.0
1.0,2.0,26.0,20571.0
1.0,2.0,26.0,19891.0
1.0,1.0,45.0,10147.0
1.0,2.0,32.0,1400.0
1.0,2.0,28.0,67594.0
1.0,2.0,27.0,39664.0
2.0,1.0,50.0,2400.0
2.0,1.0,36.0,124011.0
1.0,2.0,26.0,96644.0
1.0,2.0,33.0,6309.0
1.0,1.0,37.0,993.0
1.0,1.0,39.0,65627.0
1.0,1.0,40.0,30245.0
2.0,1.0,26.0,97361.0
1.0,1.0,45.0,5045.0
2.0,1.0,46.0,79656.0
2.0,2.0,22.0,50781.0
2.0,2.0,34.0,30833.0
1.0,1.0,42.0,7079.0
3.0,2.0,25.0,74818.0
1.0,2.0,27.0,6291.0
3.0,2.0,51.0,770.0
1.0,1.0,44.0,21507.0
3.0,1.0,57.0,390.0
1.0,1.0,47.0,390.0
1.0,2.0,28.0,18771.0
2.0,3.0,42.0,69486.0
1.0,1.0,34.0,124824.0
2.0,1.0,37.0,277449.0
1.0,1.0,49.0,511.0
1.0,2.0,32.0,2145.0
1.0,1.0,38.0,87118.0
1.0,1.0,40.0,326.0
1.0,1.0,36.0,28291.0
2.0,3.0,49.0,59902.0
1.0,2.0,42.0,163340.0
1.0,2.0,50.0,216194.0
2.0,1.0,42.0,431195.0
2.0,2.0,38.0,7955.0
2.0,3.0,47.0,17624.0
5.0,1.0,33.0,24890.0
2.0,2.0,27.0,1051.0
3.0,1.0,38.0,110674.0
1.0,2.0,27.0,42414.0
1.0,2.0,24.0,69023.0
