id,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
11245,7.3,2010-11-15 14:27:00 UTC,-73.952985,40.810345,-73.954262,40.789858,5
11246,5.0,2014-03-31 15:22:00 UTC,-73.982217,40.771572,-73.97369,40.764252,1
11247,6.5,2015-01-08 19:21:40 UTC,-74.00719451904298,40.72826385498047,-73.99331665039062,40.73107147216797,1
11248,28.33,2014-09-22 12:28:05 UTC,-73.87289100000001,40.774143,-73.945655,40.784681,1
11249,7.3,2009-08-05 18:42:00 UTC,-73.985427,40.758542,-73.986825,40.738213,4
11250,11.3,2010-11-25 23:47:00 UTC,-74.001475,40.741112,-73.978778,40.789263,1
11251,5.0,2014-01-11 11:00:00 UTC,-73.975553,40.790375,-73.976045,40.785522,3
11252,6.0,2014-04-18 21:50:00 UTC,-73.977597,40.783957,-73.964647,40.801887,1
11253,16.9,2010-02-09 20:58:52 UTC,-73.990932,40.756007000000004,-73.915961,40.764364,1
11254,4.9,2010-03-14 01:57:06 UTC,-73.98410799999999,40.759772,-73.996018,40.753337,1
11255,15.5,2012-09-17 21:28:46 UTC,-73.991198,40.750321,-73.954021,40.771999,1
11256,7.0,2015-02-03 16:13:44 UTC,-73.98237609863281,40.76747512817383,-73.98898315429686,40.77666091918945,2
11257,6.1,2011-06-01 22:02:27 UTC,-73.99108199999999,40.730235,-74.001789,40.717242999999996,1
11258,17.0,2013-06-28 03:10:00 UTC,-73.993698,40.721027,-73.98998,40.765687,5
11259,9.0,2014-09-22 19:11:00 UTC,-73.98567,40.735246999999994,-73.975245,40.75036,6
11260,3.3,2009-02-04 05:56:00 UTC,-74.00781500000001,40.714618,-74.006928,40.718152,1
11261,5.3,2009-06-05 12:37:00 UTC,-73.95954499999999,40.763075,-73.963243,40.771893,1
11262,3.7,2009-06-09 10:43:00 UTC,-74.003038,40.739155,-73.99289300000001,40.739125,1
11263,9.3,2011-09-18 00:08:00 UTC,-73.982157,40.77726,-73.948613,40.783342,2
11264,8.5,2010-02-22 01:47:17 UTC,-73.99285400000001,40.758346,-74.00228,40.719586,1
11265,17.3,2011-05-08 23:22:00 UTC,-73.935222,40.800512,-73.944648,40.75658,5
11266,11.3,2012-02-25 18:55:49 UTC,-73.96623699999999,40.764533,-73.994428,40.72667,1
11267,8.5,2013-01-22 08:23:12 UTC,-73.99919,40.744690000000006,-73.97828,40.751157,1
11268,7.5,2013-12-29 16:26:00 UTC,-73.982352,40.757352000000004,-73.975158,40.762467,2
11269,11.0,2014-06-28 02:47:00 UTC,-74.004085,40.742807,-73.991777,40.766262,1
11270,9.0,2013-03-05 09:06:54 UTC,-73.968778,40.760456,-73.980479,40.757875,2
11271,5.3,2009-01-14 15:41:52 UTC,-73.9851,40.744741999999995,-73.974746,40.758734999999994,2
11272,2.9,2011-04-06 02:07:00 UTC,-73.862802,40.769987,-73.863558,40.770171999999995,5
11273,5.0,2013-08-19 18:47:00 UTC,-73.940433,40.809037,-73.952675,40.810792,1
11274,11.0,2014-07-25 14:43:01 UTC,-73.984697,40.748338000000004,-73.984149,40.75939,3
11275,11.7,2010-09-01 21:40:22 UTC,-73.99834200000001,40.739789,-73.984148,40.746105,1
11276,5.7,2012-01-15 16:37:00 UTC,-74.0054,40.74072,-73.993137,40.742273,5
11277,7.3,2012-07-16 17:34:33 UTC,-73.98473,40.75873,-73.979927,40.754859,1
11278,5.0,2013-07-28 12:38:27 UTC,-74.004959,40.723064,-73.998369,40.724808,1
11279,45.33,2013-10-18 14:38:00 UTC,-73.95953,40.774167,-73.995757,40.684841999999996,5
11280,39.3,2009-08-18 20:40:00 UTC,-73.776702,40.645353,-73.997127,40.638785,1
11281,7.3,2011-08-11 21:26:00 UTC,-73.963598,40.758559999999996,-73.963598,40.758559999999996,1
11282,13.3,2011-12-15 01:10:00 UTC,-73.98895300000001,40.71877,-73.99245,40.6867,1
11283,17.0,2012-11-27 17:29:00 UTC,-73.986333,40.748028000000005,-73.982832,40.76679,1
11284,6.5,2010-12-07 11:23:00 UTC,-73.98091,40.76786,-73.980212,40.780342,1
11285,21.3,2009-06-29 03:27:11 UTC,-73.988668,40.763952,-73.925448,40.867096000000004,1
11286,4.5,2011-08-26 14:00:00 UTC,-73.97284,40.761497,-73.98559300000001,40.75651,2
11287,8.0,2014-09-08 06:39:00 UTC,-73.95474499999999,40.773392,-73.97187,40.760191999999996,1
11288,6.5,2012-03-12 17:37:28 UTC,-74.005185,40.720036,-74.007101,40.705914,1
11289,21.3,2010-11-12 21:11:29 UTC,-73.996133,40.743386,-73.946263,40.807295,2
11290,8.0,2013-02-07 08:40:30 UTC,-73.985309,40.763265999999994,-73.979449,40.757225,1
11291,4.0,2012-10-08 13:51:05 UTC,-73.9769,40.752237,-73.9747,40.74858,3
11292,8.5,2013-06-17 16:47:51 UTC,-73.988013,40.764606,-73.972911,40.785125,1
11293,57.33,2015-01-04 17:11:04 UTC,-73.78985595703125,40.64295959472656,-73.96534729003906,40.791053771972656,1
11294,3.5,2015-01-29 19:43:29 UTC,-73.86263275146483,40.76897048950195,-73.86321258544923,40.76890563964844,3
11295,11.5,2015-05-26 07:47:04 UTC,-73.97418212890625,40.747215270996094,-73.99784088134766,40.75315856933594,1
11296,6.1,2009-10-23 08:50:00 UTC,-73.98919699999999,40.762755,-73.975337,40.764447,2
11297,4.1,2010-05-05 15:38:00 UTC,-73.97279,40.754872,-73.987717,40.761385,1
11298,12.1,2011-07-26 09:42:04 UTC,-73.990411,40.743409,-73.965296,40.768714,1
11299,9.5,2012-12-30 13:30:23 UTC,-73.99126,40.749786,-74.005296,40.720853999999996,1
11300,35.0,2014-08-10 02:50:04 UTC,-73.985452,40.740027000000005,-73.854497,40.840993,2
11301,8.5,2015-06-06 00:37:11 UTC,-73.99915313720702,40.72793197631836,-73.99110412597656,40.75027465820313,3
11302,4.1,2009-03-11 08:45:00 UTC,-74.005677,40.740536999999996,-74.008602,40.742783,6
11303,14.5,2013-07-11 22:14:00 UTC,-74.005075,40.719042,-73.979413,40.76295,1
11304,17.5,2014-04-16 13:45:28 UTC,-73.969037,40.672641999999996,-73.944139,40.71297,1
11305,4.9,2009-09-30 18:56:00 UTC,-73.97995,40.780913,-73.968775,40.791358,5
11306,9.3,2009-11-30 19:44:34 UTC,-73.98217199999999,40.766782,-74.00034000000001,40.732714,1
11307,8.9,2010-02-15 18:46:00 UTC,-73.97919499999999,40.752475,-73.988377,40.76567,2
11308,12.0,2015-05-19 15:59:14 UTC,-73.95488739013672,40.76569747924805,-73.9843978881836,40.7749252319336,1
11309,12.9,2011-06-13 21:20:23 UTC,-73.963817,40.808109,-73.933256,40.8575,1
11310,4.9,2011-03-20 13:01:00 UTC,-73.970973,40.792518,-73.976107,40.780986999999996,1
11311,41.8,2012-12-14 07:44:40 UTC,-73.99568000000001,40.759325,-73.861234,40.768011,1
11312,9.5,2013-04-30 23:08:00 UTC,-73.97580699999999,40.755032,-73.950548,40.77369,1
11313,4.9,2010-01-19 13:40:00 UTC,-73.992595,40.735555,-73.992595,40.735555,1
11314,5.3,2012-02-04 10:54:00 UTC,-73.953975,40.787275,-73.962968,40.772138,1
11315,9.5,2013-08-20 23:41:00 UTC,-73.963042,40.766475,-73.9795,40.783575,1
11316,4.0,2015-06-16 19:29:20 UTC,-73.9693603515625,40.79812622070313,-73.96328735351562,40.803619384765625,1
11317,19.3,2009-03-05 12:37:30 UTC,-73.99833100000001,40.740503000000004,-73.964392,40.807199,2
11318,17.3,2011-12-15 01:43:02 UTC,-74.00693100000001,40.730458,-73.929738,40.756578000000005,1
11319,6.9,2009-08-04 18:41:00 UTC,-73.978157,40.767047,-73.967988,40.75832,5
11320,5.7,2010-03-12 12:59:55 UTC,-73.979401,40.759063,-73.99002,40.7519,1
11321,24.27,2010-11-05 21:37:30 UTC,-73.873088,40.774167999999996,-73.87633199999999,40.828513,1
11322,6.5,2012-01-22 00:40:36 UTC,-74.00262099999999,40.749937,-74.00215899999999,40.734898,1
11323,16.5,2009-12-09 10:17:00 UTC,-73.991212,40.75035,-74.009218,40.705023,2
11324,2.9,2011-01-10 22:25:33 UTC,-74.003979,40.706891999999996,-74.006034,40.705264,1
11325,28.5,2010-08-25 16:32:00 UTC,-73.87098,40.773715,-73.79473,40.705487,1
11326,4.1,2010-11-15 06:51:00 UTC,0.0,0.0,0.0,0.0,5
11327,12.5,2013-04-13 21:41:37 UTC,-73.990432,40.756407,-73.962638,40.794411,1
11328,59.5,2013-05-22 13:23:43 UTC,-73.994148,40.751032,-73.786116,40.643852,1
11329,5.3,2012-01-07 03:45:00 UTC,-73.988598,40.759021999999995,-73.99619799999999,40.76741,2
11330,7.7,2012-04-06 09:36:00 UTC,-73.95179300000001,40.769436999999996,-73.967277,40.759912,1
11331,5.5,2014-10-07 18:49:05 UTC,-73.984881,40.75499,-73.977461,40.764206,1
11332,5.7,2009-01-05 12:21:33 UTC,-73.9748,40.750257,-73.969662,40.762778999999995,1
11333,8.1,2010-03-08 06:54:44 UTC,-73.976843,40.780087,-73.992114,40.749663,1
11334,8.1,2012-08-16 22:24:00 UTC,-73.979575,40.743735,-73.99851,40.76406,1
11335,8.5,2012-11-23 09:35:00 UTC,-73.991925,40.759246999999995,-73.982338,40.773857,1
11336,4.5,2010-09-27 16:24:12 UTC,-73.98093100000001,40.750584,-73.96367,40.762301,1
11337,12.9,2010-10-09 17:39:06 UTC,-73.98948399999999,40.758771,-74.004351,40.729721999999995,2
11338,4.9,2011-08-24 22:18:46 UTC,-73.988723,40.763337,-73.975874,40.757501,1
11339,23.5,2012-09-15 18:47:35 UTC,-73.99398199999999,40.750968,-73.963341,40.710314000000004,1
11340,5.7,2009-01-30 19:41:00 UTC,-73.973715,40.764458000000005,-73.985088,40.75909,1
11341,19.3,2009-10-28 17:59:19 UTC,-73.97829,40.745509000000006,-73.955446,40.806958,1
11342,11.7,2010-03-19 08:26:42 UTC,-73.979171,40.761936,-73.96175699999999,40.805924,2
11343,9.7,2010-12-10 07:24:46 UTC,-73.953187,40.807520000000004,-73.94641999999999,40.780648,1
11344,14.1,2012-04-26 18:35:00 UTC,-73.940567,40.805473,-73.973618,40.779638,1
11345,12.0,2013-10-12 12:39:57 UTC,-73.9674,40.756603999999996,-73.994766,40.761029,1
11346,7.0,2014-06-20 06:54:08 UTC,-73.951621,40.811909,-73.967715,40.802415,1
11347,4.5,2009-03-07 06:52:16 UTC,-73.96489100000001,40.764134000000006,-73.95429399999999,40.778669,1
11348,5.3,2011-08-02 21:02:21 UTC,-73.987863,40.738366,-73.991383,40.749165999999995,1
11349,7.0,2014-07-14 06:13:42 UTC,-73.97773199999999,40.734221999999995,-73.975185,40.751267999999996,1
11350,4.5,2011-09-28 15:50:07 UTC,-74.004042,40.717448,-74.00398299999999,40.725611,1
11351,10.0,2014-02-20 20:59:42 UTC,-73.996238,40.72399,-73.983774,40.742348,1
11352,5.7,2011-10-11 21:44:00 UTC,-73.989273,40.74791,-73.99389000000001,40.761732,1
11353,11.5,2012-09-24 19:46:17 UTC,-73.968183,40.761796999999994,-73.96576,40.793046000000004,1
11354,3.7,2010-08-12 22:05:00 UTC,-73.989317,40.748017,-73.997925,40.750982,1
11355,4.9,2011-02-07 21:22:00 UTC,-73.96776,40.758913,-73.963075,40.76724,1
11356,14.9,2011-02-13 23:31:33 UTC,-73.98862199999999,40.729054999999995,-73.92447299999999,40.695401000000004,1
11357,9.0,2012-10-22 17:18:08 UTC,-73.974274,40.762738,-73.955529,40.769782,1
11358,6.1,2009-01-27 06:45:00 UTC,-73.987727,40.724627000000005,-74.008077,40.723957,2
11359,13.5,2012-12-10 19:50:00 UTC,-74.00506800000001,40.719834999999996,-73.96507199999999,40.71049,5
11360,9.5,2013-03-06 23:06:00 UTC,-73.992909,40.736795,-73.969987,40.750504,1
11361,7.0,2013-06-14 01:23:44 UTC,-73.976251,40.748267,-73.97796600000001,40.762782,1
11362,8.5,2015-03-04 18:42:22 UTC,-73.96732330322266,40.75666809082031,-73.98624420166014,40.73040390014648,1
11363,6.9,2009-04-01 09:09:31 UTC,-73.97951,40.763983,-73.983075,40.752913,1
11364,8.9,2009-08-11 19:45:04 UTC,-73.973129,40.755086,-73.988851,40.738166,2
11365,10.5,2011-02-27 18:51:49 UTC,-73.983069,40.761581,-73.988601,40.731504,4
11366,7.0,2013-11-24 17:32:14 UTC,-73.92494599999999,40.866375,-73.93588199999999,40.850033,2
11367,19.0,2014-03-31 01:38:42 UTC,-73.977437,40.76104,-73.959264,40.709740000000004,1
11368,7.0,2009-03-17 20:37:23 UTC,-73.984213,40.737457,-73.987691,40.721346000000004,1
11369,12.0,2013-11-26 12:47:16 UTC,-74.001962,40.740428,-73.99525799999999,40.762852,1
11370,28.0,2013-12-18 12:33:57 UTC,-73.976182,40.740037,-73.95221,40.776325,2
11371,3.3,2012-07-16 09:07:40 UTC,-73.993932,40.746774,-73.998336,40.740513,1
11372,19.0,2012-10-08 05:13:29 UTC,-73.98912,40.726575,-73.913876,40.698809999999995,2
11373,5.0,2014-05-06 14:42:00 UTC,-73.96710999999999,40.752334999999995,-73.96679499999999,40.759077000000005,5
11374,23.0,2014-08-27 00:38:00 UTC,-74.00429,40.742096999999994,-73.985027,40.695972,5
11375,8.5,2010-02-28 19:42:57 UTC,-73.974952,40.755626,-73.97901,40.752081,3
11376,5.3,2011-06-20 10:29:07 UTC,-73.980114,40.785656,-73.982334,40.774772,2
11377,12.1,2011-11-29 18:25:00 UTC,-73.9695,40.758537,-73.978628,40.783218,1
11378,7.3,2009-05-24 17:18:00 UTC,-73.98349,40.768,-73.973807,40.784278,1
11379,10.5,2010-10-06 17:47:00 UTC,-73.954515,40.765785,-73.97480999999999,40.761123,3
11380,8.5,2011-07-12 13:48:00 UTC,-73.961933,40.763872,-73.98508199999999,40.751507000000004,1
11381,31.3,2011-06-12 19:41:00 UTC,-74.006108,40.734709,-73.861823,40.768485,1
11382,39.5,2012-11-18 01:59:23 UTC,-73.987879,40.71862,-73.845903,40.851176,3
11383,9.7,2010-07-11 15:54:00 UTC,-73.99282,40.730837,-73.996082,40.718513,5
11384,10.0,2013-12-17 10:42:00 UTC,-73.976252,40.758967,-73.96295500000001,40.765427,1
11385,6.0,2014-09-17 19:06:00 UTC,-73.964628,40.774875,-73.957083,40.774682,5
11386,19.5,2014-10-10 23:03:00 UTC,-73.957312,40.777172,-73.905805,40.745385,1
11387,4.5,2012-10-02 12:53:02 UTC,-73.988739,40.736859,-73.994363,40.734881,1
11388,5.5,2015-04-09 23:31:12 UTC,-73.95403289794923,40.77050018310547,-73.94254302978516,40.78630065917969,1
11389,13.3,2011-05-15 00:25:00 UTC,-73.974452,40.680002,-74.003725,40.723637,1
11390,6.5,2012-04-02 22:47:37 UTC,-74.008452,40.714135999999996,-73.994567,40.74031,1
11391,6.5,2013-09-29 07:05:51 UTC,-74.013707,40.715157,-74.008279,40.702698999999996,1
11392,13.5,2014-04-20 00:46:26 UTC,-73.99730500000001,40.721616999999995,-73.960018,40.762201,4
11393,7.7,2009-12-20 12:39:04 UTC,-73.977222,40.74528,-73.978872,40.762958000000005,1
11394,6.5,2012-11-20 03:09:37 UTC,-73.986499,40.747532,-73.99854300000001,40.754277,1
11395,18.0,2013-02-06 21:55:00 UTC,-73.99093,40.686058,-73.961673,40.719348,1
11396,4.5,2014-02-22 20:45:00 UTC,-73.970713,40.751782,-73.97821,40.748432,1
11397,16.0,2015-01-04 00:52:17 UTC,-73.96831512451173,40.76223373413085,-73.9084701538086,40.778018951416016,1
11398,5.5,2015-04-17 11:33:45 UTC,-73.98114776611328,40.781005859375,-73.97570037841797,40.78809356689453,1
11399,13.7,2010-09-30 07:47:59 UTC,-73.971006,40.753259,-74.007544,40.704791,1
11400,8.5,2011-12-09 20:54:00 UTC,-73.988625,40.773802,-73.972612,40.758945000000004,5
11401,9.0,2014-07-17 17:41:53 UTC,-73.978211,40.77323,-73.97716700000001,40.784881,2
11402,8.9,2009-03-24 05:41:00 UTC,-74.00813199999999,40.737977,-74.011348,40.708032,1
11403,5.7,2009-06-15 22:23:05 UTC,-74.001295,40.752116,-73.98490100000001,40.774133,1
11404,6.9,2009-05-02 10:28:00 UTC,-73.981902,40.743733,-73.992808,40.72383,1
11405,7.5,2013-06-23 19:55:57 UTC,-73.99408299999999,40.751403,-73.997556,40.741503,2
11406,8.0,2013-10-02 18:41:57 UTC,-73.981225,40.780903,-73.964254,40.798127,1
11407,9.0,2014-04-01 07:12:00 UTC,-73.963687,40.765427,-73.978643,40.75374,1
11408,9.0,2014-07-19 15:32:00 UTC,-73.971062,40.767067,-73.975425,40.75131,1
11409,5.8,2009-02-28 01:33:28 UTC,-73.985596,40.773628,-73.970674,40.789212,1
11410,12.9,2009-09-04 15:35:00 UTC,-73.963892,40.764897,-73.99086199999999,40.750915,1
11411,5.0,2013-10-19 12:10:40 UTC,-73.99537,40.739232,-73.996442,40.732193,1
11412,12.5,2013-10-23 22:45:00 UTC,-74.003297,40.732704999999996,-73.998917,40.759885,1
11413,7.0,2014-04-15 07:51:53 UTC,-73.981267,40.762312,-73.969266,40.762002,2
11414,9.0,2013-03-26 16:21:02 UTC,-73.998525,40.723407,-73.990975,40.739215,1
11415,8.5,2014-05-30 00:07:00 UTC,-74.000202,40.742812,-73.987162,40.764357000000004,6
11416,5.3,2010-03-20 12:53:00 UTC,-73.968558,40.798928000000004,-73.960398,40.813732,1
11417,8.1,2010-12-01 20:01:00 UTC,-74.00670500000001,40.728722,-73.98813,40.759933000000004,1
11418,4.5,2009-01-25 03:15:00 UTC,-74.005158,40.75137,-73.997097,40.749297999999996,5
11419,16.9,2011-03-21 13:45:00 UTC,-74.00926199999999,40.70528,-73.979985,40.751127000000004,1
11420,12.5,2012-12-01 08:15:00 UTC,-73.962867,40.794237,-73.96987,40.762947,6
11421,8.5,2011-02-15 02:34:00 UTC,-74.004693,40.719617,-74.006125,40.733462,1
11422,8.5,2012-11-09 19:55:00 UTC,-73.9991,40.734337,-73.985975,40.75264,2
11423,8.0,2014-10-10 06:07:00 UTC,-73.89185,40.76556,-73.86591,40.77109,1
11424,7.0,2015-05-02 20:32:58 UTC,-73.98523712158203,40.73268127441406,-73.97351837158203,40.74362182617188,1
11425,6.1,2011-12-26 11:20:08 UTC,-73.977655,40.749441999999995,-73.990841,40.755887,1
11426,9.0,2013-02-21 13:08:00 UTC,-73.99119,40.770368,-73.99534200000001,40.749784999999996,2
11427,4.1,2009-04-30 06:32:28 UTC,-73.93736,40.759366,-73.939918,40.750199,1
11428,4.5,2013-01-25 19:35:07 UTC,-73.977295,40.747188,-73.975575,40.744867,1
11429,9.5,2013-01-29 10:04:00 UTC,-73.97236,40.793997,-73.973323,40.785297,1
11430,22.0,2014-12-19 03:26:02 UTC,-73.983071,40.767931,-73.920528,40.812139,1
11431,5.0,2013-03-16 19:42:00 UTC,-73.99407,40.690833000000005,-73.99298,40.682997,2
11432,8.9,2010-05-13 02:10:19 UTC,-74.00575500000001,40.74005,-73.983511,40.761033000000005,1
11433,7.3,2010-08-10 21:38:30 UTC,-73.975042,40.751607,-73.956365,40.775005,1
11434,21.3,2012-06-01 02:49:59 UTC,-73.995532,40.759562,-73.8678,40.732240999999995,1
11435,13.5,2013-04-06 19:01:34 UTC,-73.967316,40.766756,-73.991733,40.749909,1
11436,8.5,2013-11-03 06:50:18 UTC,-73.999537,40.719365,-73.98474,40.710735,1
11437,5.3,2010-10-06 14:29:00 UTC,-73.919393,40.731357,-73.919393,40.731357,2
11438,6.5,2014-06-05 22:53:00 UTC,-73.981747,40.778382,-73.973962,40.793977000000005,3
11439,3.7,2011-05-22 16:31:00 UTC,-73.99117700000001,40.739554999999996,-73.99042800000001,40.7347,1
11440,16.5,2013-04-12 14:59:30 UTC,-73.994801,40.718199,-73.987951,40.756508000000004,1
11441,6.5,2013-10-01 15:45:00 UTC,-73.98436600000001,40.744085999999996,-73.977313,40.75163,1
11442,10.9,2010-11-24 22:44:00 UTC,-74.002895,40.739816999999995,-73.99185,40.715117,1
11443,12.1,2010-12-14 18:41:00 UTC,-73.99886,40.72181,-73.991527,40.681107,1
11444,15.3,2011-03-20 00:42:00 UTC,-73.948438,40.777888,-73.993047,40.741322,1
11445,6.9,2012-04-17 22:31:00 UTC,-73.997537,40.721022,-73.98446700000001,40.743266999999996,1
11446,15.0,2014-06-04 16:43:17 UTC,-73.98530699999999,40.758093,-73.966032,40.770962,2
11447,4.5,2009-11-17 09:36:20 UTC,-73.981812,40.760076,-73.991775,40.764125,1
11448,6.1,2010-01-09 22:24:37 UTC,-73.96421,40.7557,-73.974262,40.74409,1
11449,7.7,2011-06-30 12:09:00 UTC,-73.973383,40.743988,-73.966858,40.764984999999996,2
11450,26.9,2011-12-29 19:50:53 UTC,-73.87044,40.773563,-73.990708,40.743724,1
11451,8.0,2013-08-29 15:58:06 UTC,-74.00145,40.725159000000005,-73.98577900000001,40.726995,1
11452,23.0,2014-02-25 15:45:09 UTC,-73.96316999999999,40.777612,-74.002138,40.726535,1
11453,6.1,2009-10-26 22:57:08 UTC,-73.965752,40.758828,-73.974404,40.762234,1
11454,8.5,2010-03-18 20:53:06 UTC,0.0,0.0,0.0,0.0,1
11455,9.3,2011-10-08 23:42:44 UTC,-73.9936,40.7522,-74.0004,40.73,1
11456,22.5,2014-07-17 03:33:27 UTC,-73.992804,40.755064000000004,-73.905532,40.771243,1
11457,6.0,2015-01-16 08:00:47 UTC,-73.9639129638672,40.7713508605957,-73.96165466308595,40.77953338623047,3
11458,8.1,2009-09-22 07:24:51 UTC,-74.002818,40.760523,-73.97586899999999,40.763687,1
11459,12.1,2011-11-02 08:28:00 UTC,-73.96185799999999,40.773933,-73.98987,40.755533,1
11460,6.5,2011-11-21 15:48:22 UTC,-73.971018,40.764595,-73.95566600000001,40.777745,1
11461,10.5,2013-03-06 11:29:00 UTC,-73.969762,40.760382,-73.991033,40.748886999999996,1
11462,15.7,2011-10-20 23:09:45 UTC,-73.9948,40.7504,-73.9592,40.7106,0
11463,7.3,2012-03-03 20:32:00 UTC,-73.912272,40.858017,-73.907392,40.8623,4
11464,11.0,2013-12-13 20:21:53 UTC,-74.004581,40.742004,-73.989222,40.773289,1
11465,6.9,2009-02-21 15:40:00 UTC,-73.995987,40.738645,-73.976995,40.747068,1
11466,7.3,2009-10-06 22:02:22 UTC,-73.971655,40.757694,-73.948829,40.773458000000005,1
11467,12.5,2010-04-22 08:41:00 UTC,-73.978493,40.741165,-74.006622,40.706188,1
11468,24.0,2014-01-08 09:53:00 UTC,0.0,0.0,0.0,0.0,1
11469,8.5,2014-04-27 11:51:49 UTC,-73.970704,40.756192,-73.980819,40.767596000000005,1
11470,7.7,2010-03-25 00:10:00 UTC,-74.005953,40.736307000000004,-73.987763,40.763882,1
11471,12.1,2011-04-18 09:11:00 UTC,-74.000647,40.716753000000004,-74.005427,40.751015,1
11472,10.0,2013-07-09 11:50:28 UTC,-73.990282,40.714347,-73.990367,40.734714000000004,2
11473,8.5,2014-02-14 13:11:41 UTC,-73.986143,40.734637,-73.980802,40.752603,1
11474,19.7,2010-01-04 02:56:18 UTC,-73.988854,40.727146000000005,-73.960883,40.812160999999996,1
11475,14.9,2010-06-13 00:12:22 UTC,-73.99932199999999,40.727394,-73.972409,40.670066999999996,1
11476,6.1,2010-07-02 18:02:00 UTC,-73.96723,40.769162,-73.948207,40.776475,1
11477,2.9,2012-01-06 14:16:00 UTC,-73.93729,40.758227000000005,-73.937533,40.75825,1
11478,20.5,2014-09-27 16:49:00 UTC,-74.007587,40.742702,-73.961015,40.759029999999996,2
11479,6.9,2011-08-24 21:38:00 UTC,-73.98172199999999,40.738587,-74.002023,40.734390000000005,1
11480,14.9,2012-03-09 12:23:43 UTC,-74.000428,40.717276,-74.013118,40.674637,1
11481,6.5,2013-09-28 11:32:00 UTC,-73.974485,40.759993,-73.981762,40.773632,1
11482,8.1,2011-08-16 04:17:00 UTC,-73.965243,40.801078000000004,-73.94169000000001,40.828515,3
11483,8.5,2013-05-13 21:17:08 UTC,-73.985025,40.732533000000004,-73.968773,40.754046,2
11484,26.0,2013-12-19 19:43:00 UTC,-73.947835,40.80472,-73.9785,40.724677,1
11485,6.0,2014-06-11 06:04:16 UTC,-73.97605300000001,40.75178,-73.995793,40.759457,1
11486,28.0,2015-02-09 09:25:19 UTC,0.0,0.0,0.0,0.0,1
11487,11.3,2010-05-09 14:00:32 UTC,-73.998143,40.740691,-74.009016,40.704151,1
11488,51.7,2010-10-14 11:29:16 UTC,-73.997237,40.766952,-73.943765,40.584596000000005,2
11489,3.7,2010-12-24 16:26:00 UTC,-73.98232,40.777177,-73.97786500000001,40.783687,2
11490,5.5,2013-02-15 10:17:00 UTC,-73.99283199999999,40.74765,-74.001583,40.751367,1
11491,8.5,2013-11-16 20:19:15 UTC,-73.985061,40.732372,-73.974346,40.744008,2
11492,9.0,2014-07-08 10:09:21 UTC,-73.951183,40.779339,-73.969078,40.761212,1
11493,33.3,2011-08-25 00:34:45 UTC,-73.98110600000001,40.750287,-73.82490200000001,40.781023,1
11494,8.9,2012-09-03 00:41:55 UTC,-73.973114,40.752877000000005,-73.995864,40.732756,4
11495,7.3,2010-04-28 19:23:45 UTC,-74.003374,40.727092999999996,-73.984996,40.742269,1
11496,10.5,2012-02-22 18:11:00 UTC,-73.981975,40.762737,-73.967813,40.7546,1
11497,7.7,2009-03-11 09:29:00 UTC,-73.98536800000001,40.74432,-73.972472,40.761827000000004,1
11498,8.5,2012-12-17 06:21:57 UTC,-73.99698000000001,40.742215,-74.013892,40.714655,1
11499,9.7,2010-10-24 01:39:00 UTC,-73.998852,40.760852,-73.98519,40.751787,1
11500,5.7,2012-03-23 20:50:00 UTC,-73.976708,40.751838,-73.98782800000001,40.744095,2
11501,7.5,2014-10-23 12:47:00 UTC,-74.013897,40.715162,-74.007627,40.703846999999996,2
11502,10.0,2015-05-05 23:18:04 UTC,-73.99346923828125,40.72156143188477,-74.01019287109375,40.70550155639648,1
11503,6.5,2012-07-30 16:44:25 UTC,-73.958005,40.765508000000004,-73.948316,40.783885,1
11504,7.0,2013-05-23 12:51:26 UTC,-73.981696,40.768435,-73.97982900000001,40.766311,1
11505,5.3,2011-04-05 19:18:56 UTC,-73.989378,40.773392,-73.986928,40.761072,1
11506,16.9,2012-01-21 13:25:00 UTC,-73.950103,40.780238,-73.989695,40.71917,1
11507,7.0,2013-11-04 20:29:00 UTC,-73.97483000000001,40.752645,-73.983042,40.761390000000006,6
11508,5.5,2014-12-22 11:33:00 UTC,-73.984062,40.746317,-73.97292,40.758587,1
11509,7.7,2009-06-18 01:51:05 UTC,-73.997597,40.720991999999995,-73.990206,40.746362,1
11510,8.1,2009-11-20 11:49:00 UTC,-74.005535,40.750993,-74.005762,40.725853,1
11511,6.1,2011-10-31 14:39:07 UTC,-73.955636,40.779808,-73.97389,40.788156,1
11512,4.5,2011-11-09 20:42:00 UTC,-73.95817,40.76458,-73.953182,40.77163,5
11513,7.0,2013-03-03 23:43:00 UTC,-73.97497299999999,40.755865,-73.98396,40.739927,1
11514,5.5,2013-06-28 17:36:00 UTC,-73.982618,40.731187,-73.97994,40.72274,1
11515,6.5,2011-08-17 01:05:47 UTC,-73.96140799999999,40.716423999999996,-73.952028,40.73239,1
11516,5.5,2013-02-27 21:11:04 UTC,-73.943588,40.795959,-73.955189,40.780066999999995,1
11517,12.5,2014-11-07 22:44:56 UTC,-73.986743,40.739978,-73.98678000000001,40.740038,1
11518,6.5,2011-01-16 03:21:38 UTC,-73.987287,40.720205,-73.983615,40.73803,1
11519,10.5,2014-08-04 17:39:08 UTC,-73.981913,40.759195,-73.983228,40.739787,1
